SRX1898037	TFs and others	RAG1	Blood	REH	30711	282/1005	1/54	-6.04207	-1.88587	15.1522
SRX3256865	TFs and others	RYBP	Pluripotent stem cell	hESC H1	6487	160/1005	2/54	-1.966	-0.576892	4.29851
SRX150911	TFs and others	GATA2	Prostate	LNCAP	10449	14/1005	4/54	-1.96471	-0.576892	0.18806
SRX8850929	TFs and others	Epitope tags	Breast	MCF 10A	778	43/1005	7/54	-1.96178	-0.576892	0.330064
SRX100383	TFs and others	SIX5	Blood	GM12878	3844	215/1005	20/54	-1.96164	-0.576892	0.577612
SRX9178819	TFs and others	HAP1	Blood	HAP1	4079	92/1005	0/54	-1.94782	-0.576892	inf
SRX317569	TFs and others	EZH2	Pluripotent stem cell	iPS cells	7951	90/1005	0/54	-1.94746	-0.576892	inf
SRX9571478	TFs and others	Epitope tags	Blood	K-562	4895	23/1005	5/54	-1.94142	-0.576892	0.247164
SRX1721565	TFs and others	KDM5A	Breast	T-47D	3486	154/1005	16/54	-1.93389	-0.576892	0.517164
SRX150625	TFs and others	IRF1	Blood	K-562	887	7/1005	3/54	-1.93314	-0.576892	0.125373
SRX150729	TFs and others	IRF3	Liver	Hep G2	397	7/1005	3/54	-1.93314	-0.576892	0.125373
SRX173201	TFs and others	AR	Prostate	VCaP	30499	7/1005	3/54	-1.93314	-0.576892	0.125373
SRX4174970	TFs and others	PPARG	Adipocyte	Adipocytes	3458	7/1005	3/54	-1.93314	-0.576892	0.125373
SRX751298	TFs and others	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	8292	7/1005	3/54	-1.93314	-0.576892	0.125373
SRX5887623	TFs and others	SNAI2	Lung	PC-9	3359	96/1005	0/54	-1.92591	-0.576892	inf
SRX7719078	TFs and others	SMAD3	Others	H69	12184	493/1005	17/54	-1.9215	-0.576892	1.55821
SRX022396	TFs and others	VDR	Blood	Lymphoblastoid cell line	3101	56/1005	8/54	-1.89088	-0.576892	0.376119
SRX3797277	TFs and others	ZNF768	Blood	RAJI	9146	15/1005	4/54	-1.87859	-0.576892	0.201493
SRX4796926	TFs and others	PPARG	Adipocyte	Adipose Tissue	8344	15/1005	4/54	-1.87859	-0.576892	0.201493
SRX150442	TFs and others	ZKSCAN1	Uterus	HeLa	2062	24/1005	5/54	-1.87619	-0.576892	0.25791
SRX150567	TFs and others	STAT1	Blood	K-562	1523	24/1005	5/54	-1.87619	-0.576892	0.25791
SRX4174974	TFs and others	PPARG	Adipocyte	Adipocytes	8006	24/1005	5/54	-1.87619	-0.576892	0.25791
SRX116422	TFs and others	HDAC1	Blood	K-562	6105	213/1005	4/54	-1.84865	-0.576892	2.86119
SRX1690210	TFs and others	MYCN	Neural	KELLY	4670	107/1005	12/54	-1.84701	-0.576892	0.479104
SRX5391684	TFs and others	RAD21	Blood	Neutrophils	12197	207/1005	4/54	-1.84598	-0.576892	2.7806
SRX1538766	TFs and others	PPARG	Digestive tract	HT-29	10039	91/1005	11/54	-1.84445	-0.576892	0.444505
SRX093541	TFs and others	SUPT20H	Blood	GM12878	240	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX096348	TFs and others	CTNNB1	Digestive tract	LS-180	690	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX099885	TFs and others	MYC	Neural	D54	479	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX1078839	TFs and others	AFF4	Digestive tract	HCT 116	773	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX1123965	TFs and others	SMARCC1	Digestive tract	HCT 116	587	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX150494	TFs and others	KAT2A	Blood	GM12878	495	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX205167	TFs and others	TAL1	Blood	Erythroid Cells	3234	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX222275	TFs and others	ESR1	Prostate	NCI-H660	7819	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX2442524	TFs and others	CUX1	Blood	K-562	590	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX256994	TFs and others	NR3C1	Blood	Lymphoblastoid cell line	941	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX271860	TFs and others	EZH2	Blood	Pfeiffer	840	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX2880132	TFs and others	KMT2C	Breast	CAL-51	438	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX3030205	TFs and others	RUNX1	Blood	ME-1	701	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX3287167	TFs and others	SMC3	Uterus	HeLa	1397	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX3287173	TFs and others	SMC3	Uterus	HeLa	579	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX3366956	TFs and others	HOXB13	Prostate	LNCAP	5285	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX338784	TFs and others	PPARG	Cardiovascular	HUVEC	629	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX3408661	TFs and others	CDK9	Neural	KELLY	466	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX4107932	TFs and others	SKP2	Digestive tract	HCT 116	24515	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX503326	TFs and others	KSHV LANA	Kidney	iSLK	879	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX535181	TFs and others	HSF1	Digestive tract	HCT 116	523	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX7030917	TFs and others	TRIM28	Breast	MCF-7	970	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX731139	TFs and others	YAP1	Liver	CC-LP-1	815	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX8064822	TFs and others	HDAC1	Blood	Lymphoblastoid cell line	5323	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX8299191	TFs and others	Epitope tags	Uterus	HeLa	1498	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX8299860	TFs and others	CTR9	Bone	U2OS	330	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX9433100	TFs and others	CTR9	Bone	U2OS	439	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX9674307	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	3045	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX9674310	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	1780	2/1005	2/54	-1.84347	-0.576892	0.0537313
SRX100423	TFs and others	SIX5	Blood	K-562	2815	134/1005	14/54	-1.83286	-0.576892	0.514286
SRX8850928	TFs and others	Epitope tags	Breast	MCF 10A	741	35/1005	6/54	-1.82542	-0.576892	0.313433
SRX1538757	TFs and others	NR1H2	Digestive tract	HT-29	2282	46/1005	7/54	-1.8254	-0.576892	0.353092
SRX190285	TFs and others	ETS1	Lung	A549	4698	248/1005	22/54	-1.8216	-0.576892	0.605699
SRX4937340	TFs and others	MED1	Digestive tract	HCT 116	11020	122/1005	1/54	-1.8148	-0.576892	6.55522
SRX6840507	TFs and others	HAP1	Blood	KBM-7	15400	123/1005	1/54	-1.81443	-0.576892	6.60896
SRX100386	TFs and others	RXRA	Blood	GM12878	422	8/1005	3/54	-1.81065	-0.576892	0.143284
SRX1012703	TFs and others	ESR1	Breast	T-47D	900	8/1005	3/54	-1.81065	-0.576892	0.143284
SRX150691	TFs and others	STAT1	Blood	GM12878	447	8/1005	3/54	-1.81065	-0.576892	0.143284
SRX4174972	TFs and others	PPARG	Adipocyte	Adipocytes	3625	8/1005	3/54	-1.81065	-0.576892	0.143284
SRX150633	TFs and others	GTF2F1	Uterus	HeLa	6973	251/1005	22/54	-1.80793	-0.576892	0.613026
SRX150359	TFs and others	RELA	Blood	GM19193	7727	93/1005	11/54	-1.80778	-0.576892	0.454274
SRX1721564	TFs and others	KDM5A	Breast	T-47D	2716	93/1005	11/54	-1.80778	-0.576892	0.454274
SRX5062475	TFs and others	SUPT5H	Bone	U2OS	6974	328/1005	9/54	-1.80609	-0.576892	1.95821
SRX9912225	TFs and others	SREBF2	Digestive tract	HCT 116	2056	126/1005	1/54	-1.80513	-0.576892	6.77015
SRX3020561	TFs and others	PHIP	Digestive tract	HCT 116	571	16/1005	4/54	-1.79821	-0.576892	0.214925
SRX8406540	TFs and others	HOXB13	Prostate	Prostate	9894	16/1005	4/54	-1.79821	-0.576892	0.214925
SRX5323900	TFs and others	STAT3	Breast	T-47D	34482	567/1005	21/54	-1.79186	-0.576892	1.45075
SRX6102133	TFs and others	NELFE	Uterus	HeLa	14465	564/1005	21/54	-1.78517	-0.576892	1.44307
SRX097108	TFs and others	GATA1	Blood	K-562	10354	150/1005	2/54	-1.78471	-0.576892	4.02985
SRX100522	TFs and others	SRF	Blood	GM12878	7072	208/1005	19/54	-1.78457	-0.576892	0.588217
SRX1514992	TFs and others	GFP	Kidney	293	9857	47/1005	7/54	-1.78244	-0.576892	0.360768
SRX6102129	TFs and others	SUPT5H	Uterus	HeLa	12023	491/1005	17/54	-1.77582	-0.576892	1.55189
SRX4931269	TFs and others	KMT2A	Kidney	293	1363	95/1005	11/54	-1.76792	-0.576892	0.464043
SRX4911601	TFs and others	FOXA2	Uterus	Endometrium	3896	276/1005	7/54	-1.75401	-0.576892	2.11855
DRX300417	TFs and others	MEAF6	Kidney	293	11185	84/1005	0/54	-1.75043	-0.576892	inf
SRX9046311	TFs and others	ETS1	Blood	THP-1	4606	82/1005	0/54	-1.74992	-0.576892	inf
SRX218421	TFs and others	EP300	Blood	Erythroid Cells	4261	232/1005	5/54	-1.74884	-0.576892	2.49313
SRX7428079	TFs and others	IRF4	Blood	Memory B cells	2013	48/1005	7/54	-1.74066	-0.576892	0.368443
SRX7054623	TFs and others	RELA	Cardiovascular	HAEC	6128	37/1005	6/54	-1.72758	-0.576892	0.331343
SRX3468009	TFs and others	SMARCC1	Others	Aska	1015	17/1005	4/54	-1.72295	-0.576892	0.228358
SRX8850933	TFs and others	Epitope tags	Breast	MCF 10A	1125	61/1005	8/54	-1.70176	-0.576892	0.409701
SRX150551	TFs and others	STAT1	Blood	K-562	726	9/1005	3/54	-1.70149	-0.576892	0.161194
SRX150673	TFs and others	BDP1	Blood	K-562	666	9/1005	3/54	-1.70149	-0.576892	0.161194
SRX190279	TFs and others	ESR1	Breast	T-47D	4162	9/1005	3/54	-1.70149	-0.576892	0.161194
SRX3837516	TFs and others	SRF	Blood	HEL	1109	9/1005	3/54	-1.70149	-0.576892	0.161194
SRX469393	TFs and others	ESR1	Breast	MCF-7	204	9/1005	3/54	-1.70149	-0.576892	0.161194
SRX1116523	TFs and others	ESR1	Breast	MCF-7	835	49/1005	7/54	-1.7	-0.576892	0.376119
SRX5287711	TFs and others	Biotin	Breast	MCF-7	3051	49/1005	7/54	-1.7	-0.576892	0.376119
SRX116466	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	942	27/1005	5/54	-1.69765	-0.576892	0.290149
SRX8420196	TFs and others	JUN	Blood	KARPAS-299	12874	294/1005	8/54	-1.69027	-0.576892	1.97463
SRX236115	TFs and others	TCF3	Blood	Kasumi-1	35196	202/1005	4/54	-1.6838	-0.576892	2.71343
SRX5447476	TFs and others	Epitope tags	Pluripotent stem cell	iPS cells	1058	38/1005	6/54	-1.68109	-0.576892	0.340299
SRX9419952	TFs and others	FOXA1	Breast	SK-BR-3	29297	199/1005	4/54	-1.68091	-0.576892	2.67313
SRX8536130	TFs and others	NFYB	Blood	HUDEP-2	8287	379/1005	12/54	-1.68053	-0.576892	1.69701
SRX684290	TFs and others	INTS3	Uterus	HeLa	7585	249/1005	6/54	-1.66653	-0.576892	2.22985
SRX3584196	TFs and others	RUNX1	Gonad	Epididymis	5934	126/1005	13/54	-1.66645	-0.576892	0.520781
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	613/1005	24/54	-1.66494	-0.576892	1.37239
SRX5574487	TFs and others	FLI1	Blood	CTV-1	24156	401/1005	13/54	-1.6639	-0.576892	1.65741
SRX9419951	TFs and others	FOXA1	Breast	SK-BR-3	38999	247/1005	6/54	-1.66313	-0.576892	2.21194
SRX1143683	TFs and others	TP63	Breast	MCF10DCIS.com	8102	18/1005	4/54	-1.65229	-0.576892	0.241791
SRX4525854	TFs and others	SMARCA4	Kidney	TTC-1240	1259	18/1005	4/54	-1.65229	-0.576892	0.241791
SRX8850951	TFs and others	Epitope tags	Breast	MCF 10A	537	18/1005	4/54	-1.65229	-0.576892	0.241791
SRX100381	TFs and others	TCF12	Liver	Hep G2	2828	28/1005	5/54	-1.6432	-0.576892	0.300896
SRX3020562	TFs and others	PHIP	Digestive tract	HCT 116	797	28/1005	5/54	-1.6432	-0.576892	0.300896
SRX9318376	TFs and others	TOP2B	Neural	Glioma	959	39/1005	6/54	-1.63611	-0.576892	0.349254
SRX080257	TFs and others	AFF4	Digestive tract	HCT 116	540	3/1005	2/54	-1.636	-0.576892	0.080597
SRX10175282	TFs and others	SOX9	Pancreas	PANC-1	1375	3/1005	2/54	-1.636	-0.576892	0.080597
SRX1052318	TFs and others	Epitope tags	Blood	K-562	554	3/1005	2/54	-1.636	-0.576892	0.080597
SRX11657275	TFs and others	Epitope tags	Blood	K-562	803	3/1005	2/54	-1.636	-0.576892	0.080597
SRX1514925	TFs and others	GFP	Kidney	293	1549	3/1005	2/54	-1.636	-0.576892	0.080597
SRX1709989	TFs and others	PGR	Breast	T-47D	545	3/1005	2/54	-1.636	-0.576892	0.080597
SRX1745732	TFs and others	ESR1	Uterus	Endometrial Stromal Tumors	1938	3/1005	2/54	-1.636	-0.576892	0.080597
SRX2144111	TFs and others	MYC	Neural	BT168	570	3/1005	2/54	-1.636	-0.576892	0.080597
SRX222273	TFs and others	ESR1	Prostate	VCaP	9623	3/1005	2/54	-1.636	-0.576892	0.080597
SRX243763	TFs and others	PAX5	Blood	NAMALWA	1017	3/1005	2/54	-1.636	-0.576892	0.080597
SRX271859	TFs and others	EZH2	Blood	WSU-DLCL2	1277	3/1005	2/54	-1.636	-0.576892	0.080597
SRX2749136	TFs and others	ARNT	Kidney	786-O	211	3/1005	2/54	-1.636	-0.576892	0.080597
SRX3366958	TFs and others	HOXB13	Prostate	LNCAP	15466	3/1005	2/54	-1.636	-0.576892	0.080597
SRX378019	TFs and others	KSHV LANA	Blood	BCBL1	558	3/1005	2/54	-1.636	-0.576892	0.080597
SRX4107934	TFs and others	DTL	Bone	U2OS	21364	3/1005	2/54	-1.636	-0.576892	0.080597
SRX4708047	TFs and others	CCAR2	Liver	Hep G2	740	3/1005	2/54	-1.636	-0.576892	0.080597
SRX4796929	TFs and others	PPARG	Adipocyte	Adipose Tissue	2317	3/1005	2/54	-1.636	-0.576892	0.080597
SRX502057	TFs and others	AR	Prostate	Prostate cancer	4433	3/1005	2/54	-1.636	-0.576892	0.080597
SRX502067	TFs and others	AR	Prostate	Prostate cancer	4481	3/1005	2/54	-1.636	-0.576892	0.080597
SRX5128105	TFs and others	ESR1	Breast	ZR-75-1	1453	3/1005	2/54	-1.636	-0.576892	0.080597
SRX5286341	TFs and others	SOX2	Pluripotent stem cell	hESC WIBR2	4033	3/1005	2/54	-1.636	-0.576892	0.080597
SRX610813	TFs and others	DDX5	Pluripotent stem cell	NTERA-2	331268	3/1005	2/54	-1.636	-0.576892	0.080597
SRX8406478	TFs and others	AR	Prostate	Prostatic Neoplasms, Castration-Resistant	6897	3/1005	2/54	-1.636	-0.576892	0.080597
SRX7719077	TFs and others	SMAD3	Others	H69	10619	442/1005	15/54	-1.63192	-0.576892	1.58328
SRX2871360	TFs and others	PGR	Breast	T-47D	33706	118/1005	1/54	-1.6209	-0.576892	6.3403
SRX117010	TFs and others	FLI1	Blood	U-937	12322	556/1005	21/54	-1.61878	-0.576892	1.4226
SRX8037089	TFs and others	BRD4	Lung	HARA	22780	804/1005	36/54	-1.61348	-0.576892	1.2
SRX190406	TFs and others	TFAP2C	Epidermis	A-375	32591	537/1005	20/54	-1.61151	-0.576892	1.44269
SRX2993669	TFs and others	NR5A1	Pluripotent stem cell	hESC H9	10340	142/1005	2/54	-1.61092	-0.576892	3.81493
SRX064480	TFs and others	SMAD2	Pluripotent stem cell	hESC H9	1200	10/1005	3/54	-1.6033	-0.576892	0.179104
SRX2510820	TFs and others	SUPT5H	Uterus	HeLa	596	10/1005	3/54	-1.6033	-0.576892	0.179104
SRX8406309	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	8035	10/1005	3/54	-1.6033	-0.576892	0.179104
SRX4708022	TFs and others	HNRNPK	Liver	Hep G2	9044	221/1005	5/54	-1.58784	-0.576892	2.37493
SRX1709986	TFs and others	ESR1	Breast	T-47D	1174	19/1005	4/54	-1.58579	-0.576892	0.255224
SRX186613	TFs and others	GATA1	Blood	K-562	9186	19/1005	4/54	-1.58579	-0.576892	0.255224
SRX5128106	TFs and others	ESR1	Breast	ZR-75-1	2199	19/1005	4/54	-1.58579	-0.576892	0.255224
SRX1134749	TFs and others	BRD4	Blood	MV-4-11	1518	52/1005	7/54	-1.58438	-0.576892	0.399147
SRX5286318	TFs and others	KLF17	Pluripotent stem cell	ES cells	2358	218/1005	5/54	-1.58322	-0.576892	2.34269
SRX100450	TFs and others	SIX5	Pluripotent stem cell	hESC H1	2769	112/1005	12/54	-1.58077	-0.576892	0.501493
SRX190235	TFs and others	NFATC1	Blood	GM12878	10082	65/1005	8/54	-1.56528	-0.576892	0.436567
SRX8037085	TFs and others	BRD4	Lung	HARA	22477	789/1005	35/54	-1.56246	-0.576892	1.21126
SRX2683608	TFs and others	Epitope tags	Kidney	293	1144	75/1005	0/54	-1.55556	-0.576892	inf
SRX7981736	TFs and others	EP300	Prostate	Prostate cancer	2074	75/1005	0/54	-1.55556	-0.576892	inf
SRX8807165	TFs and others	MED1	Blood	MOLM-13	4025	75/1005	0/54	-1.55556	-0.576892	inf
SRX7055004	TFs and others	RELA	Cardiovascular	HAEC	19981	267/1005	22/54	-1.55469	-0.576892	0.652103
SRX5732680	TFs and others	KMT2A	Blood	MOLM-13	7670	77/1005	0/54	-1.55271	-0.576892	inf
SRX4931281	TFs and others	AFF1	Blood	SEM	1642	41/1005	6/54	-1.55041	-0.576892	0.367164
SRX2143792	TFs and others	MYC	Bone	HT-1080	1189	53/1005	7/54	-1.54782	-0.576892	0.406823
SRX2871365	TFs and others	PGR	Breast	T-47D	19703	79/1005	0/54	-1.54287	-0.576892	inf
SRX8084739	TFs and others	Epitope tags	Breast	SUM 159PT	977	30/1005	5/54	-1.54095	-0.576892	0.322388
SRX1514976	TFs and others	GFP	Kidney	293	8220	376/1005	12/54	-1.5403	-0.576892	1.68358
SRX9498684	TFs and others	TBP	Blood	K-562	4525	285/1005	8/54	-1.53666	-0.576892	1.91418
SRX6435392	TFs and others	SUPT5H	Kidney	293	1575	80/1005	0/54	-1.53546	-0.576892	inf
SRX2043231	TFs and others	EP300	Blood	RCH-ACV	13722	81/1005	0/54	-1.5265	-0.576892	inf
SRX3468022	TFs and others	SUZ12	Others	Aska	882	20/1005	4/54	-1.52305	-0.576892	0.268657
SRX4326274	TFs and others	BRD4	Neural	SK-N-BE(2)	946	20/1005	4/54	-1.52305	-0.576892	0.268657
SRX5662025	TFs and others	MYCN	Neural	CHP-134	696	20/1005	4/54	-1.52305	-0.576892	0.268657
SRX9674318	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	5978	20/1005	4/54	-1.52305	-0.576892	0.268657
SRX9730739	TFs and others	INTS6	Blood	THP-1	960	20/1005	4/54	-1.52305	-0.576892	0.268657
SRX2007813	TFs and others	MEN1	Breast	MCF-7	1752	91/1005	10/54	-1.51799	-0.576892	0.488955
SRX212662	TFs and others	IRF1	Blood	Monocytes-CD14+	13194	91/1005	10/54	-1.51799	-0.576892	0.488955
SRX011575	TFs and others	TAF2	Pluripotent stem cell	hESC H1	237	11/1005	3/54	-1.51428	-0.576892	0.197015
SRX2010843	TFs and others	JUN	Lung	Calu-3	1123	11/1005	3/54	-1.51428	-0.576892	0.197015
SRX2250317	TFs and others	TP63	Others	JHU-029	6094	11/1005	3/54	-1.51428	-0.576892	0.197015
SRX100430	TFs and others	HEY1	Blood	K-562	19071	634/1005	26/54	-1.51145	-0.576892	1.31022
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	621/1005	25/54	-1.51085	-0.576892	1.33469
SRX5501658	TFs and others	DDX21	Epidermis	A-375	3618	223/1005	19/54	-1.50725	-0.576892	0.630636
SRX2880999	TFs and others	ESR1	Breast	MCF-7	6938	74/1005	9/54	-1.50427	-0.576892	0.441791
SRX5525779	TFs and others	MYCN	Neural	SH-EP	1911	118/1005	12/54	-1.50259	-0.576892	0.528358
SRX5234495	TFs and others	SMARCA4	Kidney	TTC1240	6304	147/1005	14/54	-1.49956	-0.576892	0.564179
SRX2194261	TFs and others	BRD4	Breast	SUM 159PT	32249	718/1005	31/54	-1.49835	-0.576892	1.24449
SRX100556	TFs and others	MEF2A	Blood	GM12878	12624	92/1005	10/54	-1.49701	-0.576892	0.494328
SRX482859	TFs and others	TBP	Blood	K-562	7128	310/1005	9/54	-1.49502	-0.576892	1.85075
SRX9005596	TFs and others	Epitope tags	Others	TM5	104760	603/1005	24/54	-1.49326	-0.576892	1.35
SRX3474298	TFs and others	TRIM28	Prostate	LNCAP	2687	31/1005	5/54	-1.49288	-0.576892	0.333134
SRX673744	TFs and others	EP300	Breast	MCF-7	1748	31/1005	5/54	-1.49288	-0.576892	0.333134
SRX9550859	TFs and others	FOXA1	Prostate	Prostate cancer	34888	601/1005	24/54	-1.48917	-0.576892	1.34552
SRX1538756	TFs and others	NR1H2	Digestive tract	HT-29	3106	55/1005	7/54	-1.47748	-0.576892	0.422175
SRX186631	TFs and others	EP300	Neural	SK-N-SH	31931	191/1005	17/54	-1.47463	-0.576892	0.603687
SRX10131666	TFs and others	MLLT3	Lung	Bronchial tracheal epithelial cells	736	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX1491254	TFs and others	BRD4	Blood	CAL-1	1030	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX1530787	TFs and others	EBNA2	Blood	GM12878	651	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX1733712	TFs and others	ESR1	Breast	MCF-7	510	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX2323909	TFs and others	AFF1	Blood	Pre-B cell leukemia	262	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX2880133	TFs and others	KDM6A	Breast	CAL-51	488	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX3324964	TFs and others	EP300	Lung	IMR-90	1411	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX3554408	TFs and others	CREB1	Breast	MDA-MB-134-VI	648	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX3586329	TFs and others	NR3C1	Blood	Macrophages	935	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX371442	TFs and others	ESR1	Others	Tumour tissues	351	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX3837517	TFs and others	SRF	Blood	HEL	1057	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX4714456	TFs and others	BDP1	Breast	T-47D	984	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX512369	TFs and others	POU5F1	Pluripotent stem cell	iPS cells	3097	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX5574445	TFs and others	EN1	Breast	SUM 159PT	621	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX7135406	TFs and others	TP63	Blood	K-562	995	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX821808	TFs and others	PPARG	Adipocyte	Adipose Tissue, White	638	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX8299861	TFs and others	CTR9	Bone	U2OS	410	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX8299862	TFs and others	CTR9	Bone	U2OS	394	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX8850950	TFs and others	Epitope tags	Breast	MCF 10A	423	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX965494	TFs and others	STAT3	Blood	Th17 Cells	556	4/1005	2/54	-1.47424	-0.576892	0.107463
SRX1514938	TFs and others	GFP	Kidney	293	5619	43/1005	6/54	-1.46997	-0.576892	0.385075
SRX190288	TFs and others	ZBTB33	Lung	A549	4791	192/1005	17/54	-1.46642	-0.576892	0.606848
SRX027273	TFs and others	SMARCC2	Uterus	HeLa	439	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX150493	TFs and others	NFE2	Blood	K-562	2132	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX2010844	TFs and others	JUND	Lung	Calu-3	876	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX2578889	TFs and others	MED1	Breast	MDA-MB-231	1374	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX4287638	TFs and others	AR	Epidermis	A-375	890	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX5441326	TFs and others	PCF11	Uterus	HeLa	2652	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX7135364	TFs and others	HDAC1	Blood	K-562	241	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX751299	TFs and others	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	7341	21/1005	4/54	-1.46376	-0.576892	0.28209
SRX4417539	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	5872	240/1005	20/54	-1.46021	-0.576892	0.644776
SRX116438	TFs and others	KDM5B	Blood	K-562	15818	562/1005	22/54	-1.45988	-0.576892	1.37259
SRX534844	TFs and others	CHD8	Neural	Neural Stem Cells	24387	527/1005	20/54	-1.45291	-0.576892	1.41582
SRX9565526	TFs and others	Epitope tags	Kidney	293	1170	107/1005	1/54	-1.45061	-0.576892	5.74925
SRX9178848	TFs and others	HAP1	Blood	HAP1	4794	104/1005	1/54	-1.45005	-0.576892	5.58806
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	559/1005	22/54	-1.44982	-0.576892	1.36526
SRX10158162	TFs and others	BRD4	Blood	KBM-7	5363	108/1005	1/54	-1.44835	-0.576892	5.80299
SRX2281250	TFs and others	AFF1	Blood	SEM	4700	108/1005	1/54	-1.44835	-0.576892	5.80299
SRX5286317	TFs and others	KLF17	Pluripotent stem cell	ES cells	2970	261/1005	7/54	-1.44679	-0.576892	2.00341
SRX150912	TFs and others	GATA2	Prostate	LNCAP	16164	32/1005	5/54	-1.44669	-0.576892	0.343881
SRX359882	TFs and others	CREB1	Digestive tract	LoVo	2788	263/1005	7/54	-1.44542	-0.576892	2.01876
SRX8175102	TFs and others	EED	Pluripotent stem cell	ES cells	18127	109/1005	1/54	-1.4449	-0.576892	5.85672
SRX150512	TFs and others	NFYA	Blood	K-562	4095	257/1005	7/54	-1.4424	-0.576892	1.97271
SRX3990996	TFs and others	PGR	Breast	T-47D	20824	257/1005	7/54	-1.4424	-0.576892	1.97271
SRX9550898	TFs and others	FOXA1	Prostate	Prostate cancer	29683	110/1005	1/54	-1.44029	-0.576892	5.91045
SRX023658	TFs and others	TRRAP	Uterus	HeLa	553	12/1005	3/54	-1.43305	-0.576892	0.214925
SRX064484	TFs and others	FOXH1	Pluripotent stem cell	hESC H9	4203	12/1005	3/54	-1.43305	-0.576892	0.214925
SRX1885199	TFs and others	RELA	Prostate	LNCAP	2486	12/1005	3/54	-1.43305	-0.576892	0.214925
SRX4155880	TFs and others	SMC1A	Bone	TC-71	2636	12/1005	3/54	-1.43305	-0.576892	0.214925
SRX5514040	TFs and others	MED12	Uterus	Myometrium	442	12/1005	3/54	-1.43305	-0.576892	0.214925
SRX8299825	TFs and others	CTR9	Bone	U2OS	612	12/1005	3/54	-1.43305	-0.576892	0.214925
