SRX1898037	TFs and others	RAG1	Blood	REH	30711	148/1680	18/57	-5.68829	-1.44667	0.278968
SRX026268	TFs and others	HNF4A	Digestive tract	Caco-2	12544	101/1680	0/57	-1.12634	0	inf
SRX4001912	TFs and others	RAD21	Blood	THP-1	20042	101/1680	0/57	-1.12634	0	inf
SRX5719611	TFs and others	CTCF	Blood	Jurkat	5232	101/1680	0/57	-1.12634	0	inf
SRX701966	TFs and others	CTCF	Pluripotent stem cell	hESC derived mesendodermal cells	14149	101/1680	0/57	-1.12634	0	inf
SRX7202542	TFs and others	CTCF	Uterus	HEC-1-B	15189	101/1680	0/57	-1.12634	0	inf
SRX7202557	TFs and others	CTCF	Uterus	HEC-1-B	11963	101/1680	0/57	-1.12634	0	inf
SRX7223840	TFs and others	CTCF	Bone	U2OS	11308	101/1680	0/57	-1.12634	0	inf
ERX626821	TFs and others	EP300	Blood	U-937	7247	12/1680	2/57	-1.12612	0	0.203571
SRX130266	TFs and others	TET2	Kidney	293	845	12/1680	2/57	-1.12612	0	0.203571
SRX1569438	TFs and others	BRD4	Digestive tract	HCT 116	551	12/1680	2/57	-1.12612	0	0.203571
SRX2268289	TFs and others	CHD1	Others	Mesenchymal stem cells	2106	12/1680	2/57	-1.12612	0	0.203571
SRX2268290	TFs and others	CHD1	Others	Mesenchymal stem cells	2049	12/1680	2/57	-1.12612	0	0.203571
SRX262145	TFs and others	HSF1	Blood	M0-91	401	12/1680	2/57	-1.12612	0	0.203571
SRX3584308	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	3252	12/1680	2/57	-1.12612	0	0.203571
SRX359969	TFs and others	PBX2	Digestive tract	LoVo	225	12/1680	2/57	-1.12612	0	0.203571
SRX3642948	TFs and others	PRMT1	Epidermis	Keratinocytes	967	12/1680	2/57	-1.12612	0	0.203571
SRX3798673	TFs and others	BRCA1	Neural	SH-EP	434	12/1680	2/57	-1.12612	0	0.203571
SRX4174972	TFs and others	PPARG	Adipocyte	Adipocytes	3625	12/1680	2/57	-1.12612	0	0.203571
SRX5346129	TFs and others	WDR5	Blood	RAMOS	1088	12/1680	2/57	-1.12612	0	0.203571
SRX6049855	TFs and others	Epitope tags	Unclassified	Unclassified	3506	12/1680	2/57	-1.12612	0	0.203571
SRX6748252	TFs and others	AR	Prostate	Prostate cancer	12173	12/1680	2/57	-1.12612	0	0.203571
SRX702035	TFs and others	NR5A2	Pluripotent stem cell	hESC derived mesendodermal cells	294	12/1680	2/57	-1.12612	0	0.203571
SRX7031581	TFs and others	EGR1	Blood	Monocytes	278	12/1680	2/57	-1.12612	0	0.203571
SRX7135460	TFs and others	SOX17	Adipocyte	hESC derived hemogenic cells	1186	12/1680	2/57	-1.12612	0	0.203571
SRX8333286	TFs and others	BAP1	Lung	NCI-H1963	569	12/1680	2/57	-1.12612	0	0.203571
SRX9178816	TFs and others	HAP1	Blood	HAP1	1273	12/1680	2/57	-1.12612	0	0.203571
SRX288274	TFs and others	GATA6	Pancreas	PA-TU-8988S	7556	375/1680	7/57	-1.12608	0	1.8176
SRX3927288	TFs and others	SMARCC1	Blood	EOL-1	60643	1024/1680	28/57	-1.12586	0	1.24082
SRX5770333	TFs and others	Epitope tags	Digestive tract	HCT 116	10537	979/1680	26/57	-1.12308	0	1.27754
ERX1149065	TFs and others	CTCF	Blood	MEG-01	36023	237/1680	3/57	-1.12192	0	2.68036
SRX190257	TFs and others	RAD21	Uterus	ECC-1	37415	237/1680	3/57	-1.12192	0	2.68036
SRX9550864	TFs and others	FOXA1	Prostate	Prostate cancer	41047	682/1680	30/57	-1.12136	0	0.77131
SRX190358	TFs and others	SP1	Digestive tract	HCT 116	35477	1511/1680	47/57	-1.12133	0	1.09077
SRX1091824	TFs and others	CTCF	Breast	MCF-7	46178	238/1680	3/57	-1.11966	0	2.69167
SRX8175103	TFs and others	EED	Pluripotent stem cell	ES cells	21528	65/1680	5/57	-1.11938	0	0.441071
SRX1799591	TFs and others	TBX21	Blood	Th1 Cells	36145	1191/1680	34/57	-1.1181	0	1.1885
SRX100514	TFs and others	E2F6	Blood	K-562	23995	996/1680	27/57	-1.11733	0	1.25159
SRX7196715	TFs and others	BMI1	Neural	SU-DIPG-IV	22502	702/1680	17/57	-1.11723	0	1.40105
SRX6935381	TFs and others	MYC	Neural	SK-N-AS	8746	711/1680	31/57	-1.1123	0	0.778168
SRX1212237	TFs and others	CREB1	Prostate	LNCAP	7583	945/1680	39/57	-1.11177	0	0.822115
SRX10045337	TFs and others	ASXL1	Breast	CAL-51	1371	97/1680	7/57	-1.10831	0	0.470153
SRX031245	TFs and others	CTCF	Uterus	HeLa	55965	308/1680	5/57	-1.1079	0	2.09
SRX6748227	TFs and others	CXXC5	Prostate	Prostate cancer	2899	308/1680	5/57	-1.1079	0	2.09
SRX3031983	TFs and others	BRD4	Blood	MV-4-11	31561	768/1680	19/57	-1.1074	0	1.37143
SRX728779	TFs and others	CDK9	Blood	THP-1	5867	300/1680	5/57	-1.10594	0	2.03571
SRX1490930	TFs and others	RB1	Prostate	VCaP	532	46/1680	4/57	-1.1057	0	0.390179
SRX170346	TFs and others	SMARCA4	Blood	Hematopoietic Stem Cells	1212	46/1680	4/57	-1.1057	0	0.390179
SRX3229150	TFs and others	ESR1	Breast	Breast cancer	3485	46/1680	4/57	-1.1057	0	0.390179
SRX3230394	TFs and others	NR1H2	Liver	Hep G2	1603	46/1680	4/57	-1.1057	0	0.390179
SRX8037075	TFs and others	KLF5	Lung	HARA	12247	765/1680	19/57	-1.10528	0	1.36607
SRX1012655	TFs and others	PGR	Breast	MCF-7	19301	127/1680	8/57	-1.10483	0	0.538616
SRX6913039	TFs and others	BRD2	Blood	THP-1	1984	127/1680	8/57	-1.10483	0	0.538616
SRX100453	TFs and others	THAP1	Blood	K-562	2660	233/1680	13/57	-1.10467	0	0.608104
SRX825397	TFs and others	IRF1	Pancreas	CFPAC-1	8329	233/1680	13/57	-1.10467	0	0.608104
SRX3584196	TFs and others	RUNX1	Gonad	Epididymis	5934	171/1680	10/57	-1.10408	0	0.580179
SRX100424	TFs and others	MEF2A	Blood	K-562	3121	28/1680	3/57	-1.10402	0	0.316667
SRX4937331	TFs and others	KAT2A	Digestive tract	HCT 116	531	28/1680	3/57	-1.10402	0	0.316667
SRX8432585	TFs and others	TBP	Pluripotent stem cell	iPS cells	1120	28/1680	3/57	-1.10402	0	0.316667
SRX1134746	TFs and others	BRD4	Blood	MV-4-11	24365	939/1680	25/57	-1.10378	0	1.27436
SRX128102	TFs and others	TFAP2C	Breast	SK-BR-3	40527	768/1680	33/57	-1.1019	0	0.78961
SRX8949796	TFs and others	ASCL1	Prostate	NCI-H660	31713	820/1680	35/57	-1.10175	0	0.794898
SRX5405696	TFs and others	TFAP2C	Breast	SK-BR-3	40533	770/1680	33/57	-1.09908	0	0.791667
SRX5821030	TFs and others	GATA1	Blood	CD34+	20184	855/1680	36/57	-1.09889	0	0.805804
SRX5289972	TFs and others	NR3C1	Lung	BEAS-2B	11672	744/1680	32/57	-1.09819	0	0.788839
SRX8670130	TFs and others	ASCL1	Neural	SH-SY5Y	88209	759/1680	19/57	-1.09763	0	1.35536
SRX116467	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	7960	235/1680	13/57	-1.09705	0	0.613324
SRX359934	TFs and others	GMEB2	Digestive tract	LoVo	1423	235/1680	13/57	-1.09705	0	0.613324
SRX316366	TFs and others	SUMO2	Kidney	293	13037	172/1680	10/57	-1.09527	0	0.583571
SRX100472	TFs and others	TCF12	Pluripotent stem cell	hESC H1	7180	99/1680	7/57	-1.09406	0	0.479847
SRX9867040	TFs and others	CTCF	Blood	CD4+ T cells	22754	830/1680	35/57	-1.09286	0	0.804592
SRX100393	TFs and others	CTCF	Breast	T-47D	22319	184/1680	2/57	-1.09209	0	3.12143
SRX2570608	TFs and others	CTCF	Blood	HAP1	26723	184/1680	2/57	-1.09209	0	3.12143
SRX5323868	TFs and others	STAT3	Breast	MCF-7	3171	184/1680	2/57	-1.09209	0	3.12143
SRX3098197	TFs and others	CEBPA	Blood	Kasumi-1	12929	185/1680	2/57	-1.092	0	3.13839
SRX6578937	TFs and others	CTCF	Blood	Jurkat	19596	185/1680	2/57	-1.092	0	3.13839
SRX199894	TFs and others	CTCF	Kidney	RPTEC	37208	183/1680	2/57	-1.09185	0	3.10446
SRX5848182	TFs and others	CTCF	Blood	K-562	28200	182/1680	2/57	-1.09128	0	3.0875
SRX199878	TFs and others	CTCF	Neural	BE(2)-C	34525	187/1680	2/57	-1.09085	0	3.17232
SRX190292	TFs and others	USF1	Digestive tract	HCT 116	16932	877/1680	23/57	-1.08983	0	1.29371
SRX199899	TFs and others	CTCF	Epidermis	HFF-Myc	25220	188/1680	2/57	-1.08979	0	3.18929
SRX2355072	TFs and others	JUN	Cardiovascular	HAEC	32574	188/1680	2/57	-1.08979	0	3.18929
SRX3852899	TFs and others	NELFE	Blood	K-562	9007	818/1680	21/57	-1.08963	0	1.3216
SRX5719577	TFs and others	CTCF	Blood	Jurkat	19772	189/1680	2/57	-1.08842	0	3.20625
SRX5848178	TFs and others	CTCF	Blood	K-562	28897	189/1680	2/57	-1.08842	0	3.20625
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	390/1680	19/57	-1.0875	0	0.696429
SRX2537515	TFs and others	BRD2	Epidermis	SK-MEL-147	31443	1160/1680	33/57	-1.08734	0	1.19264
SRX2944451	TFs and others	MYC	Breast	MCF 10A	1827	100/1680	7/57	-1.08636	0	0.484694
SRX471873	TFs and others	BRD4	Prostate	VCaP	2924	100/1680	7/57	-1.08636	0	0.484694
SRX100461	TFs and others	RAD21	Blood	GM12878	34353	191/1680	2/57	-1.08473	0	3.24018
SRX471878	TFs and others	ERG	Prostate	VCaP	4248	238/1680	13/57	-1.08404	0	0.621154
SRX026719	TFs and others	CTCF	Pancreas	Pancreatic islets	15298	139/1680	1/57	-1.08335	0	4.71607
SRX080328	TFs and others	CTCF	Breast	HMF	31711	139/1680	1/57	-1.08335	0	4.71607
SRX2442516	TFs and others	CTCF	Digestive tract	HCT 116	11283	139/1680	1/57	-1.08335	0	4.71607
SRX150456	TFs and others	SMC3	Blood	GM12878	25485	138/1680	1/57	-1.0832	0	4.68214
SRX199889	TFs and others	CTCF	Neural	HAc	17686	138/1680	1/57	-1.0832	0	4.68214
SRX8406480	TFs and others	AR	Prostate	Prostatic Neoplasms, Castration-Resistant	23918	140/1680	1/57	-1.08307	0	4.75
SRX080367	TFs and others	CTCF	Blood	GM12878	16146	137/1680	1/57	-1.08264	0	4.64821
SRX2014554	TFs and others	SMC1A	Epidermis	Keratinocytes	12026	137/1680	1/57	-1.08264	0	4.64821
SRX2194259	TFs and others	BRD4	Breast	HCC1806	3166	137/1680	1/57	-1.08264	0	4.64821
SRX199896	TFs and others	CTCF	Neural	HA-sp	25762	192/1680	2/57	-1.08242	0	3.25714
SRX4221464	TFs and others	CTCF	Kidney	293	24791	192/1680	2/57	-1.08242	0	3.25714
SRX5848176	TFs and others	CTCF	Blood	K-562	29719	192/1680	2/57	-1.08242	0	3.25714
SRX4451213	TFs and others	ESR1	Breast	MCF-7	35890	141/1680	1/57	-1.08237	0	4.78393
SRX667411	TFs and others	Epitope tags	Breast	MCF-7	13949	546/1680	12/57	-1.08215	0	1.54375
SRX10881817	TFs and others	SMARCA4	Kidney	G-401	22137	549/1680	12/57	-1.0817	0	1.55223
SRX5323864	TFs and others	STAT3	Breast	MCF-7	3382	136/1680	1/57	-1.08166	0	4.61429
SRX1099628	TFs and others	GRHL2	Gonad	PEO1	8375	142/1680	1/57	-1.08127	0	4.81786
SRX8406483	TFs and others	FOXA1	Prostate	Prostate	15423	405/1680	8/57	-1.08033	0	1.71763
SRX8406310	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	11952	143/1680	1/57	-1.07976	0	4.85179
SRX12118508	TFs and others	POU2AF1	Blood	B cells	6614	239/1680	13/57	-1.07931	0	0.623764
SRX3509028	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA1	5224	311/1680	16/57	-1.079	0	0.659487
SRX4404420	TFs and others	MYCN	Prostate	22Rv1	1785	101/1680	7/57	-1.07829	0	0.489541
SRX054572	TFs and others	Epitope tags	Breast	MCF-7	6574	541/1680	25/57	-1.07812	0	0.734214
SRX5883948	TFs and others	CTCF	Blood	Multiple Myeloma	23678	144/1680	1/57	-1.07785	0	4.88571
SRX475775	TFs and others	REST	Blood	GM12878	5288	67/1680	5/57	-1.07779	0	0.454643
SRX5199675	TFs and others	EP300	Prostate	LNCAP	1195	67/1680	5/57	-1.07779	0	0.454643
SRX1334496	TFs and others	MYC	Prostate	LNCAP	2998	185/1680	11/57	-1.07694	0	0.570617
SRX150370	TFs and others	MAFK	Uterus	HeLa	10807	145/1680	1/57	-1.07555	0	4.91964
SRX1531778	TFs and others	SMC1A	Liver	Hep G2	25326	145/1680	1/57	-1.07555	0	4.91964
SRX1531795	TFs and others	SMC1A	Breast	MCF-7	25360	145/1680	1/57	-1.07555	0	4.91964
SRX3124405	TFs and others	BRD4	Neural	KELLY	4857	145/1680	1/57	-1.07555	0	4.91964
SRX3288587	TFs and others	RAD21	Pluripotent stem cell	hESC H9	46123	145/1680	1/57	-1.07555	0	4.91964
SRX7760063	TFs and others	FOS	Pancreas	CFPAC-1	13879	145/1680	1/57	-1.07555	0	4.91964
SRX1078846	TFs and others	ELL2	Digestive tract	HCT 116	735	13/1680	2/57	-1.07299	0	0.220536
SRX1360982	TFs and others	BRD4	Lung	IMR-90	1421	13/1680	2/57	-1.07299	0	0.220536
SRX1885194	TFs and others	PIAS1	Prostate	LNCAP	5571	13/1680	2/57	-1.07299	0	0.220536
SRX2109214	TFs and others	MYC	Breast	Mammary epithelial cells	594	13/1680	2/57	-1.07299	0	0.220536
SRX3584304	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1999	13/1680	2/57	-1.07299	0	0.220536
SRX3584309	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	3630	13/1680	2/57	-1.07299	0	0.220536
SRX360063	TFs and others	ZNF84	Digestive tract	LoVo	339	13/1680	2/57	-1.07299	0	0.220536
SRX4001956	TFs and others	CEBPB	Blood	THP-1	4396	13/1680	2/57	-1.07299	0	0.220536
SRX4708074	TFs and others	PTBP1	Blood	K-562	1011	13/1680	2/57	-1.07299	0	0.220536
SRX471874	TFs and others	BRD4	Prostate	VCaP	1236	13/1680	2/57	-1.07299	0	0.220536
SRX5062486	TFs and others	Epitope tags	Blood	Jurkat	1819	13/1680	2/57	-1.07299	0	0.220536
SRX5157150	TFs and others	CEBPA	Blood	THP-1	8024	13/1680	2/57	-1.07299	0	0.220536
SRX6857973	TFs and others	PGR	Uterus	Myometrium	1370	13/1680	2/57	-1.07299	0	0.220536
SRX7202550	TFs and others	CTCF	Uterus	HEC-1-B	25206	146/1680	1/57	-1.07287	0	4.95357
SRX3395152	TFs and others	PDX1	Pluripotent stem cell	iPS derived pancreatic cells	3699	29/1680	3/57	-1.07115	0	0.327976
SRX359921	TFs and others	ARNTL	Digestive tract	LoVo	366	29/1680	3/57	-1.07115	0	0.327976
SRX5089558	TFs and others	BRD4	Breast	MCF-7	2199	29/1680	3/57	-1.07115	0	0.327976
SRX6854837	TFs and others	Epitope tags	Epidermis	501A	2813	29/1680	3/57	-1.07115	0	0.327976
SRX3256865	TFs and others	RYBP	Pluripotent stem cell	hESC H1	6487	187/1680	11/57	-1.07032	0	0.576786
SRX097095	TFs and others	CEBPA	Blood	U-937	38687	147/1680	1/57	-1.06982	0	4.9875
SRX7692441	TFs and others	POLR2C	Digestive tract	HCT 116	15724	1266/1680	37/57	-1.06449	0	1.16091
SRX4708018	TFs and others	U2AF1	Liver	Hep G2	1429	103/1680	7/57	-1.06119	0	0.499235
SRX6824684	TFs and others	MYOD1	Muscle	Rhabdomyosarcoma	5130	103/1680	7/57	-1.06119	0	0.499235
SRX5824570	TFs and others	BRD2	Breast	SUM 149PT	17177	1129/1680	32/57	-1.06072	0	1.19704
SRX7054618	TFs and others	RELA	Cardiovascular	HAEC	22167	578/1680	13/57	-1.05994	0	1.50852
SRX1514932	TFs and others	GFP	Kidney	293	2764	243/1680	13/57	-1.05864	0	0.634203
SRX9550898	TFs and others	FOXA1	Prostate	Prostate cancer	29683	142/1680	9/57	-1.05853	0	0.535317
SRX265235	TFs and others	MYH11	Blood	Acute myeloid leukemia	972	68/1680	5/57	-1.05765	0	0.461429
SRX5577148	TFs and others	Epitope tags	Prostate	LNCAP	37903	68/1680	5/57	-1.05765	0	0.461429
SRX116457	TFs and others	HDAC2	Pluripotent stem cell	hESC H1	1629	48/1680	4/57	-1.05621	0	0.407143
SRX3236738	TFs and others	BRD2	Lung	NCI-H1299	1901	48/1680	4/57	-1.05621	0	0.407143
SRX4001957	TFs and others	CEBPB	Blood	THP-1	9386	48/1680	4/57	-1.05621	0	0.407143
SRX5089559	TFs and others	BRD4	Breast	MCF-7	3502	48/1680	4/57	-1.05621	0	0.407143
SRX5441331	TFs and others	CPSF3	Uterus	HeLa	876	48/1680	4/57	-1.05621	0	0.407143
SRX595692	TFs and others	FOXA1	Prostate	LNCAP	21167	48/1680	4/57	-1.05621	0	0.407143
SRX7427510	TFs and others	ESR1	Breast	MCF-7	13067	244/1680	13/57	-1.05306	0	0.636813
SRX3960591	TFs and others	MYC	Muscle	Rhabdomyosarcoma	1928	104/1680	7/57	-1.05221	0	0.504082
SRX3256875	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	30407	1105/1680	31/57	-1.05132	0	1.20939
SRX4240290	TFs and others	ESR1	Gonad	SK-OV-3	1134	144/1680	9/57	-1.04934	0	0.542857
SRX186644	TFs and others	HDAC1	Blood	K-562	5720	192/1680	11/57	-1.04924	0	0.592208
SRX4680620	TFs and others	MYBL2	Bone	A-673	6646	577/1680	26/57	-1.04802	0	0.752953
SRX2194287	TFs and others	BRD4	Breast	SUM 229PE	7756	333/1680	6/57	-1.0472	0	1.88304
SRX3447359	TFs and others	ESR1	Breast	MCF-7	60992	333/1680	6/57	-1.0472	0	1.88304
SRX103008	TFs and others	CTCF	Breast	MCF-7	63181	341/1680	6/57	-1.04542	0	1.92827
SRX7902050	TFs and others	NFE2L2	Prostate	DU 145	3096	341/1680	6/57	-1.04542	0	1.92827
SRX099863	TFs and others	CTCF	Breast	MCF-7	37830	330/1680	6/57	-1.04473	0	1.86607
SRX9350919	TFs and others	BRD4	Digestive tract	COLO 320DM	3496	145/1680	9/57	-1.04429	0	0.546627
SRX2442438	TFs and others	FGFR1	Pluripotent stem cell	iPS derived neural cells	4584	446/1680	9/57	-1.04322	0	1.68135
SRX1058473	TFs and others	Epitope tags	Epidermis	MKL-1	6018	246/1680	13/57	-1.04149	0	0.642033
SRX1272808	TFs and others	BRD4	Digestive tract	COLO 741	8894	436/1680	21/57	-1.04144	0	0.704422
SRX3962742	TFs and others	LMNA	Epidermis	BJ-5ta	23230	607/1680	14/57	-1.04127	0	1.47105
SRX3437419	TFs and others	CTCF	Uterus	HeLa	39023	262/1680	4/57	-1.04116	0	2.22232
SRX2355081	TFs and others	RELA	Cardiovascular	HAEC	11407	604/1680	14/57	-1.04081	0	1.46378
SRX3437416	TFs and others	CTCF	Uterus	HeLa	41151	263/1680	4/57	-1.04068	0	2.2308
SRX3437422	TFs and others	CTCF	Uterus	HeLa	37762	257/1680	4/57	-1.04006	0	2.17991
SRX5417098	TFs and others	GFP	Uterus	HeLa	39863	264/1680	4/57	-1.03998	0	2.23929
SRX5824569	TFs and others	BRD2	Breast	SUM 149PT	16930	1099/1680	31/57	-1.03996	0	1.20282
SRX1550246	TFs and others	Epitope tags	Bone	U2OS	816	30/1680	3/57	-1.03963	0	0.339286
SRX6367582	TFs and others	NCOA1	Kidney	293	17928	30/1680	3/57	-1.03963	0	0.339286
SRX8432578	TFs and others	TBP	Pluripotent stem cell	iPS cells	1146	30/1680	3/57	-1.03963	0	0.339286
SRX10119375	TFs and others	YAP1	Breast	MCF 10A	19643	146/1680	9/57	-1.03894	0	0.550397
SRX10119150	TFs and others	CREBBP	Blood	MV-4-11	1130	69/1680	5/57	-1.03794	0	0.468214
SRX395617	TFs and others	CTCF	Breast	T-47D	36038	266/1680	4/57	-1.03789	0	2.25625
SRX5522009	TFs and others	CTCF	Blood	HUDEP-2	32207	266/1680	4/57	-1.03789	0	2.25625
SRX5931550	TFs and others	GATA1	Blood	HUDEP-2	26572	439/1680	21/57	-1.03765	0	0.709269
SRX151230	TFs and others	NIPBL	Blood	Lymphoblastoid cells	2487	267/1680	4/57	-1.03651	0	2.26473
SRX3751769	TFs and others	BRD3	Adipocyte	LPS141	3205	267/1680	4/57	-1.03651	0	2.26473
SRX7196721	TFs and others	BMI1	Neural	SF8628	19935	598/1680	14/57	-1.03636	0	1.44923
SRX3472380	TFs and others	TP53BP1	Pluripotent stem cell	hESC derived neural cells	3097	336/1680	17/57	-1.03629	0	0.670588
SRX6068072	TFs and others	PGR	Uterus	Endometrium	4414	336/1680	17/57	-1.03629	0	0.670588
DRX300415	TFs and others	JADE3	Kidney	293	11306	106/1680	7/57	-1.0335	0	0.513776
SRX1550251	TFs and others	MYC	Bone	U2OS	1451	106/1680	7/57	-1.0335	0	0.513776
SRX833423	TFs and others	NIPBL	Pluripotent stem cell	hESC H1	4259	259/1680	14/57	-1.0331	0	0.627679
SRX186608	TFs and others	SREBF2	Blood	GM12878	1072	49/1680	4/57	-1.03249	0	0.415625
SRX5441326	TFs and others	PCF11	Uterus	HeLa	2652	49/1680	4/57	-1.03249	0	0.415625
SRX7807108	TFs and others	TEAD4	Unclassified	Unclassified	1827	49/1680	4/57	-1.03249	0	0.415625
SRX3856996	TFs and others	JUN	Breast	MDA-MB-231	36710	1419/1680	43/57	-1.02884	0	1.11964
SRX4931238	TFs and others	KMT2D	Kidney	293	2230	196/1680	11/57	-1.02831	0	0.604545
SRX849396	TFs and others	CDK8	Blood	SET-2	3418	148/1680	9/57	-1.02744	0	0.557937
SRX5574485	TFs and others	ETS1	Blood	CTV-1	21997	636/1680	15/57	-1.02537	0	1.43857
SRX150450	TFs and others	TFAP2C	Uterus	HeLa	16478	610/1680	27/57	-1.02429	0	0.766534
SRX2267462	TFs and others	BRD4	Others	RT-112	17075	610/1680	27/57	-1.02429	0	0.766534
SRX10809802	TFs and others	EP300	Muscle	RH-4	1236	14/1680	2/57	-1.02398	0	0.2375
SRX212443	TFs and others	RUNX1	Blood	CD4+ T cells	455	14/1680	2/57	-1.02398	0	0.2375
SRX316360	TFs and others	NR3C1	Kidney	293	14161	14/1680	2/57	-1.02398	0	0.2375
SRX3288570	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	6264	14/1680	2/57	-1.02398	0	0.2375
SRX3584307	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1733	14/1680	2/57	-1.02398	0	0.2375
SRX471854	TFs and others	AR	Prostate	VCaP	7680	14/1680	2/57	-1.02398	0	0.2375
SRX6878593	TFs and others	AR	Prostate	LNCAP	4702	14/1680	2/57	-1.02398	0	0.2375
SRX8090650	TFs and others	BRD4	Others	Synoviocytes	1061	14/1680	2/57	-1.02398	0	0.2375
SRX9426430	TFs and others	Epitope tags	Blood	RAMOS	2180	14/1680	2/57	-1.02398	0	0.2375
SRX7692437	TFs and others	POLR2C	Digestive tract	HCT 116	18669	1339/1680	40/57	-1.02394	0	1.13576
SRX2683608	TFs and others	Epitope tags	Kidney	293	1144	107/1680	7/57	-1.02382	0	0.518622
SRX4046303	TFs and others	CXXC1	Blood	Erythroblasts	2051	107/1680	7/57	-1.02382	0	0.518622
SRX4786563	TFs and others	KMT2C	Breast	MCF-7	1812	107/1680	7/57	-1.02382	0	0.518622
SRX1515062	TFs and others	GFP	Kidney	293	9351	631/1680	15/57	-1.02333	0	1.42726
SRX3230378	TFs and others	CBX1	Liver	Hep G2	11209	631/1680	15/57	-1.02333	0	1.42726
SRX6913072	TFs and others	BRD2	Blood	K-562	10110	631/1680	28/57	-1.0221	0	0.764605
ERX626863	TFs and others	SPI1	Blood	HL-60	1552	2/1680	1/57	-1.02089	0	0.0678571
SRX014751	TFs and others	RXRA	Blood	NB-4	314	2/1680	1/57	-1.02089	0	0.0678571
SRX020936	TFs and others	FOXA1	Prostate	VCaP	448	2/1680	1/57	-1.02089	0	0.0678571
SRX10119148	TFs and others	MYB	Blood	MV-4-11	570	2/1680	1/57	-1.02089	0	0.0678571
SRX10382429	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	547	2/1680	1/57	-1.02089	0	0.0678571
SRX10644255	TFs and others	MCM2	Digestive tract	HCT 116	435	2/1680	1/57	-1.02089	0	0.0678571
SRX1094520	TFs and others	BRD4	Kidney	HEK293-T-REx	276	2/1680	1/57	-1.02089	0	0.0678571
SRX1131804	TFs and others	Epitope tags	Uterus	HeLa	81	2/1680	1/57	-1.02089	0	0.0678571
SRX118010	TFs and others	GPS2	Kidney	293	130	2/1680	1/57	-1.02089	0	0.0678571
SRX1322298	TFs and others	EBNA1	Blood	Mutu	730	2/1680	1/57	-1.02089	0	0.0678571
SRX1491922	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	2830	2/1680	1/57	-1.02089	0	0.0678571
SRX1519704	TFs and others	UBTF	Pluripotent stem cell	hESC H9	121	2/1680	1/57	-1.02089	0	0.0678571
SRX1569440	TFs and others	TOP1	Digestive tract	HCT 116	127	2/1680	1/57	-1.02089	0	0.0678571
SRX1782978	TFs and others	ZMYND8	Kidney	293	648	2/1680	1/57	-1.02089	0	0.0678571
SRX1872772	TFs and others	ERF	Prostate	VCaP	72	2/1680	1/57	-1.02089	0	0.0678571
SRX2384348	TFs and others	MYC	Blood	CUTLL1	337	2/1680	1/57	-1.02089	0	0.0678571
SRX2578874	TFs and others	ESR1	Breast	MDA-MB-231	93	2/1680	1/57	-1.02089	0	0.0678571
SRX2606563	TFs and others	BRD4	Epidermis	CHL-1	827	2/1680	1/57	-1.02089	0	0.0678571
SRX276782	TFs and others	RNF2	Prostate	DU 145	1011	2/1680	1/57	-1.02089	0	0.0678571
SRX2770851	TFs and others	MAF	Blood	Macrophages	16484	2/1680	1/57	-1.02089	0	0.0678571
SRX290521	TFs and others	TET2	Digestive tract	HCT 116	721	2/1680	1/57	-1.02089	0	0.0678571
SRX3127729	TFs and others	ZEB2	Liver	SNU-398	934	2/1680	1/57	-1.02089	0	0.0678571
SRX3366973	TFs and others	AR	Prostate	LNCAP	782	2/1680	1/57	-1.02089	0	0.0678571
SRX3366976	TFs and others	AR	Prostate	LNCAP	716	2/1680	1/57	-1.02089	0	0.0678571
SRX346923	TFs and others	MITF	Digestive tract	COLO 829	316	2/1680	1/57	-1.02089	0	0.0678571
SRX3541112	TFs and others	SUMO2	Breast	MCF-7	853	2/1680	1/57	-1.02089	0	0.0678571
SRX3541115	TFs and others	SUMO2	Breast	MCF-7	789	2/1680	1/57	-1.02089	0	0.0678571
SRX3541116	TFs and others	SUMO2	Breast	MCF-7	688	2/1680	1/57	-1.02089	0	0.0678571
SRX359889	TFs and others	HEYL	Digestive tract	LoVo	119	2/1680	1/57	-1.02089	0	0.0678571
SRX4572973	TFs and others	HOXB4	Liver	Hep G2	93	2/1680	1/57	-1.02089	0	0.0678571
SRX4937332	TFs and others	KAT2A	Digestive tract	HCT 116	269	2/1680	1/57	-1.02089	0	0.0678571
SRX5157151	TFs and others	CEBPA	Blood	THP-1	4005	2/1680	1/57	-1.02089	0	0.0678571
SRX5385027	TFs and others	BRD3	Pluripotent stem cell	hESC H1	287	2/1680	1/57	-1.02089	0	0.0678571
SRX5577141	TFs and others	Epitope tags	Prostate	LNCAP	94	2/1680	1/57	-1.02089	0	0.0678571
