SRX3873726	TFs and others	MYC	Lung	SW 1271	19168	98/180	781/2511	-9.24029	-5.27326	1.75045
SRX7202557	TFs and others	CTCF	Uterus	HEC-1-B	11963	8/180	58/2511	-1.09686	-0.293788	1.92414
SRX3433961	TFs and others	CTCF	Neural	NB69	53905	23/180	221/2511	-1.09661	-0.293788	1.45181
SRX8536113	TFs and others	GATA1	Blood	HUDEP-2	16619	23/180	221/2511	-1.09661	-0.293788	1.45181
SRX026648	TFs and others	ERG	Blood	Acute myeloid leukemia	909	5/180	30/2511	-1.0952	-0.292965	2.325
SRX3229134	TFs and others	AR	Breast	MCF-7	565	5/180	30/2511	-1.0952	-0.292965	2.325
SRX8147143	TFs and others	HOXB13	Prostate	LNCAP	1310	5/180	30/2511	-1.0952	-0.292965	2.325
SRX9600621	TFs and others	G-quadruplex	Blood	K-562	368	5/180	30/2511	-1.0952	-0.292965	2.325
SRX6578928	TFs and others	CTCF	Blood	T cells	20781	17/180	153/2511	-1.09408	-0.291992	1.55
SRX1823809	TFs and others	CEBPB	Bone	Osteoblasts	8462	12/180	99/2511	-1.09289	-0.291389	1.69091
SRX4493016	TFs and others	GFI1B	Blood	K-562	2983	12/180	99/2511	-1.09289	-0.291389	1.69091
SRX6578946	TFs and others	CTCF	Blood	CUTLL1	15348	12/180	99/2511	-1.09289	-0.291389	1.69091
SRX7396397	TFs and others	CTCF	Blood	Leukemia cell line	12684	12/180	99/2511	-1.09289	-0.291389	1.69091
SRX023216	TFs and others	ETV1	Digestive tract	GIST48	6383	15/180	127/2511	-1.09183	-0.290475	1.64764
SRX8090652	TFs and others	BRD2	Others	Synoviocytes	8156	23/180	222/2511	-1.09075	-0.289695	1.44527
SRX190265	TFs and others	ZEB1	Liver	Hep G2	11232	35/180	363/2511	-1.09063	-0.289695	1.34504
SRX083220	TFs and others	FOXA1	Prostate	LNCAP	4447	4/180	21/2511	-1.08989	-0.289695	2.65714
SRX155755	TFs and others	HSF1	Breast	SK-BR-3	449	4/180	21/2511	-1.08989	-0.289695	2.65714
SRX2188691	TFs and others	BRCA1	Bone	U2OS	875	4/180	21/2511	-1.08989	-0.289695	2.65714
SRX5124834	TFs and others	FOXA1	Prostate	22Rv1	1520	4/180	21/2511	-1.08989	-0.289695	2.65714
SRX5089412	TFs and others	SMARCA4	Breast	MCF-7	1479	10/180	78/2511	-1.0893	-0.289695	1.78846
SRX7202534	TFs and others	CTCF	Uterus	HEC-1-B	18752	10/180	78/2511	-1.0893	-0.289695	1.78846
SRX7055006	TFs and others	RELA	Cardiovascular	HAEC	23009	58/180	659/2511	-1.08908	-0.289695	1.22777
SRX5574502	TFs and others	SMARCA4	Blood	CTV-1	11834	27/180	266/2511	-1.08868	-0.289695	1.41598
SRX5821023	TFs and others	CTCF	Blood	CD34 Hematopoietic stem cells	29158	27/180	266/2511	-1.08868	-0.289695	1.41598
SRX790970	TFs and others	NFKB1	Blood	L-1236	16380	27/180	266/2511	-1.08868	-0.289695	1.41598
SRX11007094	TFs and others	HIF1A	Kidney	HK-2	1722	7/180	45/2511	-1.08842	-0.289695	2.17
SRX2578879	TFs and others	ESR1	Breast	MDA-MB-231	929	7/180	45/2511	-1.08842	-0.289695	2.17
SRX5124860	TFs and others	TLE3	Prostate	22Rv1	3149	7/180	45/2511	-1.08842	-0.289695	2.17
SRX5203292	TFs and others	CTCF	Breast	MCF-7	8199	7/180	45/2511	-1.08842	-0.289695	2.17
SRX5732680	TFs and others	KMT2A	Blood	MOLM-13	7670	7/180	45/2511	-1.08842	-0.289695	2.17
SRX9600660	TFs and others	G-quadruplex	Blood	K-562	424	7/180	45/2511	-1.08842	-0.289695	2.17
SRX5574450	TFs and others	SPI1	Blood	CTV-1	87238	35/180	364/2511	-1.08811	-0.289636	1.34135
SRX3031988	TFs and others	BRD4	Blood	MV-4-11	18714	45/180	490/2511	-1.08807	-0.289636	1.28112
SRX5360649	TFs and others	KLF4	Epidermis	BJ	2973	20/180	187/2511	-1.08788	-0.289592	1.49198
SRX100418	TFs and others	NR3C1	Lung	A549	7057	31/180	313/2511	-1.08698	-0.288983	1.38163
SRX10218289	TFs and others	GATA1	Blood	HUDEP-2	26635	31/180	313/2511	-1.08698	-0.288983	1.38163
SRX3468008	TFs and others	SMARCC1	Others	Aska	7760	27/180	267/2511	-1.08533	-0.288034	1.41067
SRX1161201	TFs and others	ESR1	Breast	T-47D	7578	17/180	154/2511	-1.08516	-0.288034	1.53994
SRX1758480	TFs and others	NELFE	Breast	MCF-7	2270	17/180	154/2511	-1.08516	-0.288034	1.53994
SRX199903	TFs and others	CTCF	Epidermis	NHDF-neo	31952	17/180	154/2511	-1.08516	-0.288034	1.53994
SRX3546797	TFs and others	Epitope tags	Breast	MDA-MB-231	6997	17/180	154/2511	-1.08516	-0.288034	1.53994
SRX5234495	TFs and others	SMARCA4	Kidney	TTC1240	6304	17/180	154/2511	-1.08516	-0.288034	1.53994
SRX356646	TFs and others	CTCF	Blood	GM19238	41525	23/180	223/2511	-1.08447	-0.287489	1.43879
SRX4377553	TFs and others	BRD2	Breast	MDA-MB-231	12730	40/180	426/2511	-1.08405	-0.287214	1.30986
SRX3990998	TFs and others	PGR	Breast	T-47D	16376	35/180	366/2511	-1.08211	-0.285474	1.33402
SRX8907431	TFs and others	MTA2	Muscle	RH-4	13550	31/180	315/2511	-1.08202	-0.285474	1.37286
SRX4377530	TFs and others	BRD2	Breast	MDA-MB-231	12720	40/180	427/2511	-1.08175	-0.285349	1.30679
SRX1116525	TFs and others	ESR1	Breast	MCF-7	8268	20/180	188/2511	-1.08084	-0.284583	1.48404
SRX360568	TFs and others	CTCF	Digestive tract	GP5d	28443	15/180	129/2511	-1.07911	-0.283323	1.62209
SRX5089551	TFs and others	BRD4	Breast	MCF-7	9212	15/180	129/2511	-1.07911	-0.283323	1.62209
SRX5525779	TFs and others	MYCN	Neural	SH-EP	1911	15/180	129/2511	-1.07911	-0.283323	1.62209
SRX5089557	TFs and others	BRD4	Breast	MCF-7	15111	31/180	316/2511	-1.079	-0.283323	1.36851
SRX5323876	TFs and others	ESR1	Breast	MCF-7	13946	35/180	367/2511	-1.07865	-0.283226	1.33038
SRX3394532	TFs and others	FLI1	Bone	A-673	11049	12/180	100/2511	-1.07855	-0.283226	1.674
SRX3800331	TFs and others	STAG1	Others	RT-112	29027	59/180	673/2511	-1.07847	-0.283226	1.22296
SRX3256876	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	29582	46/180	500/2511	-1.07815	-0.283051	1.2834
SRX9697303	TFs and others	NR3C1	Bone	U2OS	12569	3/180	110/2511	-1.07766	-0.282705	0.380455
SRX2513523	TFs and others	ESR1	Breast	MCF-7	11298	27/180	269/2511	-1.07741	-0.282599	1.40019
SRX9550897	TFs and others	FOXA1	Prostate	Prostate cancer	23247	6/180	168/2511	-1.07706	-0.282393	0.498214
SRX100499	TFs and others	GABPA	Uterus	HeLa	5351	31/180	317/2511	-1.07563	-0.281108	1.3642
SRX1091822	TFs and others	CTCFL	Gonad	OVCAR-8	24943	35/180	368/2511	-1.07489	-0.280656	1.32677
SRX6102129	TFs and others	SUPT5H	Uterus	HeLa	12023	35/180	368/2511	-1.07489	-0.280656	1.32677
SRX7054619	TFs and others	RELA	Cardiovascular	HAEC	24325	60/180	684/2511	-1.0738	-0.280602	1.22368
SRX190306	TFs and others	CEBPB	Blood	GM12878	3048	3/180	113/2511	-1.07356	-0.280602	0.370354
SRX5234496	TFs and others	SMARCC1	Kidney	TTC1240	7586	20/180	189/2511	-1.07335	-0.280602	1.47619
SRX9345719	TFs and others	CTCF	Blood	Erythroid Cells	29923	20/180	189/2511	-1.07335	-0.280602	1.47619
SRX1878889	TFs and others	CTCF	Muscle	Rh-4	36495	24/180	230/2511	-1.0732	-0.280602	1.45565
SRX359408	TFs and others	CREBBP	Kidney	293	7325	24/180	230/2511	-1.0732	-0.280602	1.45565
SRX535455	TFs and others	HEXIM1	Epidermis	A-375	2821	24/180	230/2511	-1.0732	-0.280602	1.45565
SRX5527617	TFs and others	EP300	Cardiovascular	HUVEC	26078	24/180	230/2511	-1.0732	-0.280602	1.45565
SRX2796998	TFs and others	ERG	Prostate	VCaP	2880	8/180	59/2511	-1.07311	-0.280602	1.89153
SRX3229181	TFs and others	FOXA1	Breast	Breast cancer	2936	8/180	59/2511	-1.07311	-0.280602	1.89153
SRX4108915	TFs and others	AR	Prostate	LNCAP	15751	8/180	59/2511	-1.07311	-0.280602	1.89153
SRX701966	TFs and others	CTCF	Pluripotent stem cell	hESC derived mesendodermal cells	14149	8/180	59/2511	-1.07311	-0.280602	1.89153
SRX190349	TFs and others	RUNX3	Blood	GM12878	69155	70/180	816/2511	-1.07241	-0.28053	1.19669
SRX1334496	TFs and others	MYC	Prostate	LNCAP	2998	10/180	79/2511	-1.07202	-0.28053	1.76582
SRX1515075	TFs and others	GFP	Kidney	293	1605	10/180	79/2511	-1.07202	-0.28053	1.76582
SRX5604675	TFs and others	HOXB13	Prostate	LNCAP	19036	10/180	79/2511	-1.07202	-0.28053	1.76582
SRX6487048	TFs and others	FOXA1	Breast	MCF-7	4570	10/180	79/2511	-1.07202	-0.28053	1.76582
SRX100436	TFs and others	PAX5	Blood	GM12878	14922	31/180	318/2511	-1.07192	-0.28053	1.35991
SRX114494	TFs and others	ARNTL	Kidney	786-O	857	7/180	46/2511	-1.07189	-0.28053	2.12283
SRX6473450	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	5039	7/180	46/2511	-1.07189	-0.28053	2.12283
SRX5313220	TFs and others	Biotin	Digestive tract	HCT 116	4417	15/180	130/2511	-1.07169	-0.280473	1.60962
SRX2267463	TFs and others	BRD4	Others	RT-112	11568	46/180	504/2511	-1.07134	-0.280269	1.27321
SRX190235	TFs and others	NFATC1	Blood	GM12878	10082	8/180	202/2511	-1.0712	-0.280269	0.552475
SRX10760631	TFs and others	BRD4	Blood	MM.1S	9937	24/180	231/2511	-1.0702	-0.2798	1.44935
SRX2655462	TFs and others	CTCF	Blood	THP-1	25397	24/180	231/2511	-1.0702	-0.2798	1.44935
SRX8616807	TFs and others	JUN	Lung	A549	2146	24/180	231/2511	-1.0702	-0.2798	1.44935
SRX8949796	TFs and others	ASCL1	Prostate	NCI-H660	31713	53/180	590/2511	-1.07016	-0.2798	1.25314
SRX702546	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	12295	36/180	375/2511	-1.06963	-0.279689	1.3392
SRX8617001	TFs and others	TET2	Breast	MCF-7	17046	36/180	375/2511	-1.06963	-0.279689	1.3392
SRX5574367	TFs and others	SPI1	Blood	Dendritic Cells	15290	6/180	172/2511	-1.06962	-0.279689	0.486628
SRX7277180	TFs and others	JUN	Others	GM07492	17042	40/180	711/2511	-1.06911	-0.279322	0.78481
SRX4976909	TFs and others	TP63	Epidermis	Keratinocytes	21740	8/180	206/2511	-1.06872	-0.279075	0.541748
SRX386202	TFs and others	GATA1	Blood	CD34+	80659	53/180	592/2511	-1.06793	-0.278652	1.2489
SRX9237232	TFs and others	SUPT5H	Blood	K-562	10020	36/180	376/2511	-1.06792	-0.278652	1.33564
SRX398294	TFs and others	MED1	Blood	OCI-LY1	9708	31/180	319/2511	-1.06787	-0.278652	1.35564
SRX10365532	TFs and others	ESR1	Breast	MCF-7	20957	24/180	232/2511	-1.06674	-0.277807	1.4431
SRX8617004	TFs and others	TET2	Breast	MCF-7	8229	24/180	232/2511	-1.06674	-0.277807	1.4431
SRX3082734	TFs and others	ZIC2	Blood	BCBL1	932	1/180	67/2511	-1.06588	-0.277374	0.208209
SRX3324959	TFs and others	CREBBP	Lung	IMR-90	1397	1/180	67/2511	-1.06588	-0.277374	0.208209
SRX4708073	TFs and others	HNRNPUL1	Blood	K-562	670	1/180	67/2511	-1.06588	-0.277374	0.208209
SRX3666492	TFs and others	TP53	Blood	T cells	825	1/180	68/2511	-1.06534	-0.276976	0.205147
SRX9498735	TFs and others	GTF2A2	Blood	K-562	1768	15/180	131/2511	-1.06361	-0.275524	1.59733
SRX689368	TFs and others	WDR5	Kidney	293	10759	36/180	378/2511	-1.06358	-0.275524	1.32857
SRX151223	TFs and others	AFF1	Blood	RS4-11	2651	1/180	69/2511	-1.06315	-0.275524	0.202174
SRX687837	TFs and others	TP63	Epidermis	HaCaT	1650	1/180	69/2511	-1.06315	-0.275524	0.202174
SRX6895234	TFs and others	8-Hydroxydeoxyguanosine	Breast	MCF 10A	18314	1/180	69/2511	-1.06315	-0.275524	0.202174
SRX356767	TFs and others	CTCF	Blood	Lymphoblastoid cell line	46611	24/180	233/2511	-1.06284	-0.275524	1.43691
SRX2452431	TFs and others	ETS1	Cardiovascular	HUVEC	104	3/180	13/2511	-1.06261	-0.275524	3.21923
SRX4802303	TFs and others	ARNT	Kidney	HKC8	102	3/180	13/2511	-1.06261	-0.275524	3.21923
SRX4802318	TFs and others	ARNT	Kidney	HKC8	115	3/180	13/2511	-1.06261	-0.275524	3.21923
SRX10045343	TFs and others	ASXL1	Blood	THP-1	3423	18/180	162/2511	-1.06192	-0.275259	1.55
SRX3285580	TFs and others	KDM5B	Breast	MCF-7	6141	18/180	162/2511	-1.06192	-0.275259	1.55
SRX5333219	TFs and others	CTCF	Blood	697	52760	18/180	162/2511	-1.06192	-0.275259	1.55
SRX5574449	TFs and others	SPI1	Blood	CTV-1	94595	36/180	379/2511	-1.06095	-0.274431	1.32507
SRX10175283	TFs and others	SOX9	Pancreas	PANC-1	1648	1/180	70/2511	-1.05934	-0.273528	0.199286
SRX2420134	TFs and others	AR	Prostate	LNCAP	3064	1/180	70/2511	-1.05934	-0.273528	0.199286
SRX323565	TFs and others	ASCL1	Epidermis	Dermal fibroblast	2649	1/180	70/2511	-1.05934	-0.273528	0.199286
SRX6895232	TFs and others	8-Hydroxydeoxyguanosine	Breast	MCF 10A	19179	1/180	70/2511	-1.05934	-0.273528	0.199286
SRX6895233	TFs and others	8-Hydroxydeoxyguanosine	Breast	MCF 10A	18736	1/180	70/2511	-1.05934	-0.273528	0.199286
SRX1538804	TFs and others	JUND	Digestive tract	HT-29	9794	53/180	597/2511	-1.05847	-0.2728	1.23844
SRX361226	TFs and others	GATA3	Breast	MCF-7	10791	21/180	197/2511	-1.05721	-0.271802	1.48706
SRX253227	TFs and others	SSRP1	Others	Fibrosarcoma	1653	2/180	90/2511	-1.05719	-0.271802	0.31
SRX190215	TFs and others	EP300	Uterus	ECC-1	15176	54/180	606/2511	-1.05549	-0.270435	1.24307
SRX7902023	TFs and others	POU5F1	Prostate	22Rv1	2518	15/180	132/2511	-1.05492	-0.270435	1.58523
SRX199871	TFs and others	CTCF	Blood	NB-4	29158	13/180	107/2511	-1.05434	-0.270435	1.69486
SRX8380645	TFs and others	ESR1	Bone	U2OS	10592	13/180	107/2511	-1.05434	-0.270435	1.69486
SRX8536091	TFs and others	JUND	Blood	CD34+	1385	13/180	107/2511	-1.05434	-0.270435	1.69486
SRX1745728	TFs and others	ESR1	Uterus	Endometrial Stromal Tumors	1509	7/180	47/2511	-1.05406	-0.270435	2.07766
SRX2545049	TFs and others	FOXA1	Prostate	LNCAP	24519	7/180	47/2511	-1.05406	-0.270435	2.07766
SRX6487069	TFs and others	FOXA1	Breast	MCF-7	1848	7/180	47/2511	-1.05406	-0.270435	2.07766
SRX702114	TFs and others	SRF	Pluripotent stem cell	hESC derived mesendodermal cells	8898	7/180	47/2511	-1.05406	-0.270435	2.07766
SRX7540322	TFs and others	ESR1	Breast	MCF-7	3902	7/180	47/2511	-1.05406	-0.270435	2.07766
SRX070883	TFs and others	RBPJ	Blood	CUTLL1	1374	1/180	71/2511	-1.05399	-0.270435	0.196479
SRX6049855	TFs and others	Epitope tags	Unclassified	Unclassified	3506	1/180	71/2511	-1.05399	-0.270435	0.196479
SRX610813	TFs and others	DDX5	Pluripotent stem cell	NTERA-2	331268	1/180	71/2511	-1.05399	-0.270435	0.196479
SRX2871363	TFs and others	PGR	Breast	T-47D	715	5/180	31/2511	-1.05326	-0.269986	2.25
SRX6748243	TFs and others	AR	Prostate	Prostate cancer	3037	5/180	31/2511	-1.05326	-0.269986	2.25
SRX100558	TFs and others	YY1	Pluripotent stem cell	hESC H1	28327	36/180	382/2511	-1.05129	-0.268156	1.31466
SRX190308	TFs and others	CEBPB	Digestive tract	HCT 116	22380	94/180	1146/2511	-1.05009	-0.267097	1.14424
SRX10881814	TFs and others	BRD9	Kidney	G-401	8140	21/180	199/2511	-1.04831	-0.265467	1.47211
SRX4377538	TFs and others	BRD2	Breast	MDA-MB-231	16922	47/180	521/2511	-1.04818	-0.265467	1.25845
SRX2194272	TFs and others	BRD4	Breast	SUM 159PT	35946	101/180	1241/2511	-1.04759	-0.265168	1.13533
SRX150380	TFs and others	RAD21	Lung	A549	17028	13/180	108/2511	-1.04732	-0.265168	1.67917
SRX3110774	TFs and others	SMC3	Uterus	HeLa	16909	13/180	108/2511	-1.04732	-0.265168	1.67917
SRX8406425	TFs and others	AR	Prostate	Prostate	12003	13/180	108/2511	-1.04732	-0.265168	1.67917
ERX2868711	TFs and others	CTCF	Lung	BEAS-2B	27545	18/180	165/2511	-1.04586	-0.264489	1.52182
SRX2655459	TFs and others	CTCF	Blood	THP-1	23833	18/180	165/2511	-1.04586	-0.264489	1.52182
SRX356547	TFs and others	CTCF	Blood	Lymphoblastoid cell line	30552	18/180	165/2511	-1.04586	-0.264489	1.52182
SRX7054664	TFs and others	RELA	Cardiovascular	HAEC	24303	63/180	726/2511	-1.04574	-0.264489	1.21054
SRX1515006	TFs and others	GFP	Kidney	293	5587	15/180	133/2511	-1.04566	-0.264489	1.57331
SRX199878	TFs and others	CTCF	Neural	BE(2)-C	34525	15/180	133/2511	-1.04566	-0.264489	1.57331
SRX2654818	TFs and others	CTCF	Digestive tract	LoVo	13901	15/180	133/2511	-1.04566	-0.264489	1.57331
SRX3636888	TFs and others	ZHX2	Kidney	Renal cell carcinoma	10838	48/180	530/2511	-1.0441	-0.263069	1.2634
SRX190285	TFs and others	ETS1	Lung	A549	4698	28/180	283/2511	-1.04326	-0.262508	1.38021
SRX3285603	TFs and others	ESR1	Breast	FULR	10149	28/180	283/2511	-1.04326	-0.262508	1.38021
SRX026641	TFs and others	ERG	Blood	Acute myeloid leukemia	610	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX10365527	TFs and others	RAC1	Breast	MDA-MB-231	244	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX185915	TFs and others	FOXM1	Breast	MCF-7	184	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX2734394	TFs and others	NFE2L2	Cardiovascular	HAEC	122	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX4115985	TFs and others	FOXA1	Prostate	LNCAP	9575	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX7540326	TFs and others	BRD4	Breast	MCF-7	953	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX9046258	TFs and others	FOSL2	Breast	MCF-7	246	4/180	22/2511	-1.03955	-0.261272	2.53636
SRX4377548	TFs and others	BRD2	Breast	HCC1806	19981	64/180	738/2511	-1.03954	-0.261272	1.20976
SRX1091541	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	5917	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX4096729	TFs and others	HIF1A	Prostate	PC-3	1500	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX5089554	TFs and others	BRD4	Breast	MCF-7	10139	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX5300516	TFs and others	PDX1	Pluripotent stem cell	iPS derived pancreatic cells	9078	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX7055000	TFs and others	ERG	Cardiovascular	HAEC	3475	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX8151646	TFs and others	ARNTL	Adipocyte	Preadipocytes	2025	13/180	109/2511	-1.0395	-0.261272	1.66376
SRX3345957	TFs and others	INTS13	Blood	HL-60	3785	18/180	166/2511	-1.03939	-0.261272	1.51265
SRX8617003	TFs and others	TET2	Breast	MCF-7	11316	28/180	284/2511	-1.03917	-0.261272	1.37535
SRX275404	TFs and others	BRD4	Blood	OCI-LY1	1706	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX4001760	TFs and others	CTCF	Blood	Macrophages	13880	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX4802348	TFs and others	HIF1A	Kidney	RCC4	1105	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX747794	TFs and others	FOXA1	Breast	MCF-7	8537	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX9004386	TFs and others	USF2	Blood	SEM	1430	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX9426439	TFs and others	Epitope tags	Blood	RAMOS	3372	9/180	65/2511	-1.03896	-0.261272	1.93154
SRX2009507	TFs and others	BRD2	Neural	SF8628	8466	21/180	201/2511	-1.0375	-0.25995	1.45746
SRX2020843	TFs and others	STAT3	Breast	HCC70	21054	55/180	624/2511	-1.03704	-0.259768	1.22957
SRX5234499	TFs and others	SMARCA4	Kidney	TTC1240	29006	55/180	624/2511	-1.03704	-0.259768	1.22957
SRX3160998	TFs and others	BCL11A	Blood	HUDEP-2	4008	15/180	134/2511	-1.03588	-0.258842	1.56157
SRX5824584	TFs and others	BRD2	Breast	SUM 159PT	6847	37/180	394/2511	-1.03555	-0.258842	1.31003
SRX716556	TFs and others	YAP1	Neural	SF268	9209	37/180	394/2511	-1.03555	-0.258842	1.31003
ERX1149098	TFs and others	CTCF	Unclassified	Unclassified	11647	7/180	48/2511	-1.03513	-0.258842	2.03438
SRX8406311	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	20606	7/180	48/2511	-1.03513	-0.258842	2.03438
ERX1149122	TFs and others	CTCF	Blood	KU812	17444	11/180	86/2511	-1.03477	-0.258842	1.7843
SRX199864	TFs and others	CTCF	Blood	GM12865	24049	11/180	86/2511	-1.03477	-0.258842	1.7843
SRX7202562	TFs and others	CTCF	Blood	K-562	21977	11/180	86/2511	-1.03477	-0.258842	1.7843
SRX895433	TFs and others	SUMO2	Blood	K-562	1586	11/180	86/2511	-1.03477	-0.258842	1.7843
SRX8707936	TFs and others	CTCF	Epidermis	Keratinocytes	46962	28/180	285/2511	-1.03473	-0.258842	1.37053
SRX150450	TFs and others	TFAP2C	Uterus	HeLa	16478	64/180	742/2511	-1.03418	-0.25843	1.20323
SRX6413749	TFs and others	ESR1	Breast	MCF-7	8653	18/180	167/2511	-1.03242	-0.256808	1.50359
SRX176882	TFs and others	EP300	Breast	MCF-7	7978	21/180	202/2511	-1.03143	-0.256232	1.45025
SRX3229142	TFs and others	ESR1	Breast	Breast cancer	6336	21/180	202/2511	-1.03143	-0.256232	1.45025
SRX6473441	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16651	21/180	202/2511	-1.03143	-0.256232	1.45025
ERX664190	TFs and others	CTCF	Blood	B cells	24194	13/180	110/2511	-1.03094	-0.25588	1.64864
SRX689472	TFs and others	BCOR	Blood	OCI-LY1	16155	33/180	341/2511	-1.03046	-0.255538	1.35
SRX12129503	TFs and others	BRD4	Blood	T cells	7619	25/180	245/2511	-1.02972	-0.255137	1.42347
SRX6487056	TFs and others	FOXA1	Breast	MCF-7	3150	9/180	66/2511	-1.02947	-0.255137	1.90227
SRX7223840	TFs and others	CTCF	Bone	U2OS	11308	9/180	66/2511	-1.02947	-0.255137	1.90227
SRX9426438	TFs and others	Epitope tags	Blood	RAMOS	3846	9/180	66/2511	-1.02947	-0.255137	1.90227
SRX5938177	TFs and others	RELA	Others	FaDu	23502	78/180	924/2511	-1.02937	-0.255137	1.1776
SRX3927334	TFs and others	ONECUT2	Digestive tract	MKN-74	67686	33/180	342/2511	-1.02858	-0.254622	1.34605
SRX8616833	TFs and others	FOSL2	Lung	A549	4529	33/180	342/2511	-1.02858	-0.254622	1.34605
ERX200506	TFs and others	CTCF	Blood	B cells	18906	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX1745736	TFs and others	ESR1	Uterus	Endometrial Stromal Tumors	2294	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX1885193	TFs and others	PIAS1	Prostate	LNCAP	14903	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX1885195	TFs and others	PIAS1	Prostate	LNCAP	13937	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX3285555	TFs and others	ESR1	Breast	C70R	3526	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX4417023	TFs and others	ESR1	Breast	MCF-7	3112	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX6578942	TFs and others	CTCF	Blood	CUTLL1	12037	11/180	87/2511	-1.02704	-0.254044	1.76379
SRX3927284	TFs and others	SMARCA4	Blood	EOL-1	58374	56/180	638/2511	-1.02601	-0.253151	1.22445
SRX7262412	TFs and others	FOXA1	Others	Bladder cancer	9203	14/180	307/2511	-1.02549	-0.252768	0.636156
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	18/180	168/2511	-1.02497	-0.252385	1.49464
SRX190347	TFs and others	REST	Breast	MCF-7	8109	5/180	149/2511	-1.02473	-0.252282	0.468121
SRX2267460	TFs and others	BRD4	Others	RT-112	18223	56/180	639/2511	-1.02391	-0.251687	1.22254
SRX3584201	TFs and others	CEBPB	Gonad	Epididymis	33742	33/180	344/2511	-1.02386	-0.251687	1.33823
SRX2513517	TFs and others	ESR1	Breast	MCF-7	25016	38/180	404/2511	-1.02314	-0.251103	1.31213
SRX003842	TFs and others	EZH2	Pluripotent stem cell	ES cells	78	2/180	6/2511	-1.02031	-0.25005	4.65
SRX014768	TFs and others	PML	Blood	NB-4	69	2/180	6/2511	-1.02031	-0.25005	4.65
SRX021071	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	512	2/180	6/2511	-1.02031	-0.25005	4.65
SRX022562	TFs and others	AR	Prostate	VCaP	56	2/180	6/2511	-1.02031	-0.25005	4.65
SRX084500	TFs and others	SMAD2	Pluripotent stem cell	hESC H9	91	2/180	6/2511	-1.02031	-0.25005	4.65
SRX10499696	TFs and others	G-quadruplex	Bone	U2OS	153	2/180	6/2511	-1.02031	-0.25005	4.65
SRX130095	TFs and others	SETDB1	Epidermis	WM853	161	2/180	6/2511	-1.02031	-0.25005	4.65
SRX148009	TFs and others	SETDB1	Epidermis	WM451	204	2/180	6/2511	-1.02031	-0.25005	4.65
SRX334237	TFs and others	AR	Unclassified	Unclassified	2988	2/180	6/2511	-1.02031	-0.25005	4.65
SRX334241	TFs and others	AR	Unclassified	Unclassified	603	2/180	6/2511	-1.02031	-0.25005	4.65
SRX4116019	TFs and others	AR	Prostate	Prostate cancer cells	127	2/180	6/2511	-1.02031	-0.25005	4.65
SRX4116041	TFs and others	ESR1	Breast	Breast cancer cells	121	2/180	6/2511	-1.02031	-0.25005	4.65
SRX4116042	TFs and others	ESR1	Breast	Breast cancer cells	103	2/180	6/2511	-1.02031	-0.25005	4.65
SRX028645	TFs and others	ELK4	Uterus	HeLa	1309	9/180	67/2511	-1.01881	-0.24919	1.87388
SRX2236973	TFs and others	CTCF	Bone	U2OS	12110	9/180	67/2511	-1.01881	-0.24919	1.87388
SRX5323807	TFs and others	ESR1	Breast	T-47D	2639	9/180	67/2511	-1.01881	-0.24919	1.87388
SRX8616854	TFs and others	JUND	Lung	A549	558	9/180	67/2511	-1.01881	-0.24919	1.87388
SRX190217	TFs and others	RAD21	Lung	A549	36915	29/180	295/2511	-1.01852	-0.24919	1.37136
SRX10881847	TFs and others	SS18	Others	BT-16	24864	66/180	770/2511	-1.01849	-0.24919	1.19571
SRX003939	TFs and others	ESR1	Breast	MCF-7	4496	11/180	88/2511	-1.01836	-0.24919	1.74375
