SRX190361	TFs and others	SIN3A	Digestive tract	HCT 116	24165	58/89	856/993	-5.6861	-2.16449	0.755986
SRX973413	TFs and others	EHMT2	Kidney	293	1066	3/89	4/993	-1.8305	-1.26149	8.36798
SRX973421	TFs and others	EHMT2	Kidney	293	874	3/89	4/993	-1.8305	-1.26149	8.36798
SRX973423	TFs and others	EHMT2	Kidney	293	969	3/89	4/993	-1.8305	-1.26149	8.36798
SRX9857617	TFs and others	MYC	Kidney	G-401	899	3/89	4/993	-1.8305	-1.26149	8.36798
SRX9964513	TFs and others	CDX2	Digestive tract	Caco-2	2491	3/89	4/993	-1.8305	-1.26149	8.36798
SRX9975596	TFs and others	PPP2R1A	Uterus	HeLa	634	3/89	4/993	-1.8305	-1.26149	8.36798
SRX1758523	TFs and others	Epitope tags	Breast	MCF-7	4299	21/89	366/993	-1.82687	-1.25794	0.640173
SRX4377529	TFs and others	BRD2	Breast	MDA-MB-231	14102	46/89	648/993	-1.8253	-1.25655	0.792031
SRX4377552	TFs and others	BRD2	Breast	MDA-MB-231	14067	46/89	648/993	-1.8253	-1.25655	0.792031
SRX5089447	TFs and others	ESR1	Breast	MCF-7	16004	9/89	40/993	-1.82374	-1.25516	2.51039
SRX6860651	TFs and others	FOXA1	Breast	T-47D	17054	9/89	40/993	-1.82374	-1.25516	2.51039
SRX265231	TFs and others	SPI1	Blood	ME-1	2778	20/89	127/993	-1.82357	-1.25508	1.75706
SRX2867629	TFs and others	BRD4	Blood	Lymphoblastoid cell line	13512	21/89	362/993	-1.82275	-1.25434	0.647247
SRX150681	TFs and others	JUN	Blood	K-562	4816	8/89	33/993	-1.81871	-1.25065	2.7048
SRX2582161	TFs and others	GRHL3	Epidermis	NHEK	4049	8/89	33/993	-1.81871	-1.25065	2.7048
SRX4345359	TFs and others	NFATC2	Blood	CD4+ T cells	2128	8/89	33/993	-1.81871	-1.25065	2.7048
SRX5124836	TFs and others	FOXA1	Prostate	22Rv1	14146	8/89	33/993	-1.81871	-1.25065	2.7048
SRX2194266	TFs and others	EP300	Breast	SUM 159PT	40733	13/89	260/993	-1.81631	-1.24833	0.557865
SRX4377538	TFs and others	BRD2	Breast	MDA-MB-231	16922	46/89	645/993	-1.81443	-1.24654	0.795715
SRX5574363	TFs and others	SPI1	Blood	Dendritic Cells	43358	14/89	77/993	-1.8119	-1.24409	2.0286
SRX359962	TFs and others	TERF1	Digestive tract	LoVo	703	11/89	53/993	-1.81007	-1.24381	2.31567
SRX8299819	TFs and others	CTR9	Bone	U2OS	628	11/89	53/993	-1.81007	-1.24381	2.31567
SRX1012681	TFs and others	ESR1	Breast	MCF-7	6173	5/89	14/993	-1.80922	-1.24381	3.98475
SRX150524	TFs and others	GATA3	Breast	MCF-7	6298	5/89	14/993	-1.80922	-1.24381	3.98475
SRX150625	TFs and others	IRF1	Blood	K-562	887	5/89	14/993	-1.80922	-1.24381	3.98475
SRX1514970	TFs and others	GFP	Kidney	293	3126	5/89	14/993	-1.80922	-1.24381	3.98475
SRX155757	TFs and others	HSF1	Lung	NCI-H838	659	5/89	14/993	-1.80922	-1.24381	3.98475
SRX1569767	TFs and others	AR	Prostate	VCaP	23459	5/89	14/993	-1.80922	-1.24381	3.98475
SRX194570	TFs and others	GREB1	Breast	MCF-7	3922	5/89	14/993	-1.80922	-1.24381	3.98475
SRX212443	TFs and others	RUNX1	Blood	CD4+ T cells	455	5/89	14/993	-1.80922	-1.24381	3.98475
SRX2343937	TFs and others	EP300	Cardiovascular	Large pulmonary artery endothelial cells	1996	5/89	14/993	-1.80922	-1.24381	3.98475
SRX3123824	TFs and others	ESR1	Breast	MCF-7	8737	5/89	14/993	-1.80922	-1.24381	3.98475
SRX360063	TFs and others	ZNF84	Digestive tract	LoVo	339	5/89	14/993	-1.80922	-1.24381	3.98475
SRX3638911	TFs and others	RELA	Bone	U2OS	1306	5/89	14/993	-1.80922	-1.24381	3.98475
SRX5212372	TFs and others	GLTSCR1	Others	Mel270	747	5/89	14/993	-1.80922	-1.24381	3.98475
SRX5287691	TFs and others	ESR1	Breast	T-47D	3937	5/89	14/993	-1.80922	-1.24381	3.98475
SRX5974578	TFs and others	GATA1	Blood	K-562	8372	5/89	14/993	-1.80922	-1.24381	3.98475
SRX5982341	TFs and others	SMARCA4	Lung	A549	6392	5/89	14/993	-1.80922	-1.24381	3.98475
SRX6692568	TFs and others	Epitope tags	Epidermis	Keratinocytes	1247	5/89	14/993	-1.80922	-1.24381	3.98475
SRX6858248	TFs and others	HSF1	Breast	MCF-7	954	5/89	14/993	-1.80922	-1.24381	3.98475
SRX7122002	TFs and others	GRHL1	Breast	MCF-7	4875	5/89	14/993	-1.80922	-1.24381	3.98475
SRX730450	TFs and others	ESR1	Breast	MCF-7	8251	5/89	14/993	-1.80922	-1.24381	3.98475
SRX7677742	TFs and others	XRN2	Digestive tract	DLD-1	635	5/89	14/993	-1.80922	-1.24381	3.98475
SRX790968	TFs and others	RELB	Blood	L-1236	2087	5/89	14/993	-1.80922	-1.24381	3.98475
SRX8068087	TFs and others	RUNX1	Blood	NALM-6	964	5/89	14/993	-1.80922	-1.24381	3.98475
SRX8090643	TFs and others	BRD4	Others	Synoviocytes	1186	5/89	14/993	-1.80922	-1.24381	3.98475
SRX8520806	TFs and others	NR3C1	Breast	MDA-MB-231	9156	5/89	14/993	-1.80922	-1.24381	3.98475
SRX8617016	TFs and others	TET2	Breast	MCF-7	3854	5/89	14/993	-1.80922	-1.24381	3.98475
SRX543181	TFs and others	KLF4	Epidermis	Keratinocytes	6400	18/89	110/993	-1.80496	-1.24086	1.82574
SRX019520	TFs and others	PPARG	Adipocyte	Adipose stromal cell	7633	6/89	20/993	-1.80491	-1.24086	3.34719
SRX092303	TFs and others	GATA2	Blood	K-562	8843	6/89	20/993	-1.80491	-1.24086	3.34719
SRX149714	TFs and others	SCML2	Blood	K-562	431	6/89	20/993	-1.80491	-1.24086	3.34719
SRX1531780	TFs and others	NIPBL	Lung	A549	1404	6/89	20/993	-1.80491	-1.24086	3.34719
SRX2957422	TFs and others	CEBPB	Blood	HL-60	3318	6/89	20/993	-1.80491	-1.24086	3.34719
SRX360376	TFs and others	KMT2D	Digestive tract	HCT 116	4374	6/89	20/993	-1.80491	-1.24086	3.34719
SRX3638908	TFs and others	RELA	Bone	U2OS	1429	6/89	20/993	-1.80491	-1.24086	3.34719
SRX3923511	TFs and others	FOXA1	Breast	MCF-7	15371	6/89	20/993	-1.80491	-1.24086	3.34719
SRX4802334	TFs and others	HIF1A	Kidney	HKC8	1371	6/89	20/993	-1.80491	-1.24086	3.34719
SRX4815195	TFs and others	TLE3	Breast	SUM 159PT	13024	6/89	20/993	-1.80491	-1.24086	3.34719
SRX5887617	TFs and others	TEAD4	Lung	PC-9	4891	6/89	20/993	-1.80491	-1.24086	3.34719
SRX730438	TFs and others	NCAPG	Breast	MCF-7	1143	6/89	20/993	-1.80491	-1.24086	3.34719
SRX7760063	TFs and others	FOS	Pancreas	CFPAC-1	13879	6/89	20/993	-1.80491	-1.24086	3.34719
SRX7760064	TFs and others	FOS	Pancreas	CFPAC-1	16204	6/89	20/993	-1.80491	-1.24086	3.34719
SRX8432576	TFs and others	TBP	Pluripotent stem cell	iPS cells	1184	6/89	20/993	-1.80491	-1.24086	3.34719
SRX10881808	TFs and others	PBRM1	Kidney	G-401	12666	52/89	705/993	-1.80363	-1.23967	0.82295
SRX1514976	TFs and others	GFP	Kidney	293	8220	44/89	359/993	-1.79668	-1.2328	1.36747
SRX8673364	TFs and others	SP1	Blood	Kasumi-1	2091	26/89	181/993	-1.79032	-1.22653	1.60271
SRX8670128	TFs and others	ASCL1	Neural	SH-SY5Y	76812	23/89	386/993	-1.78751	-1.2238	0.664813
SRX3110720	TFs and others	ESR1	Breast	MCF-7	16215	14/89	78/993	-1.78374	-1.22012	2.00259
SRX1880278	TFs and others	BRD4	Blood	Jurkat	18551	51/89	695/993	-1.78255	-1.21901	0.818737
SRX190302	TFs and others	EGR1	Digestive tract	HCT 116	17592	56/89	744/993	-1.78245	-1.219	0.839797
SRX150444	TFs and others	JUN	Liver	Hep G2	7918	11/89	54/993	-1.77833	-1.21496	2.27278
SRX8536130	TFs and others	NFYB	Blood	HUDEP-2	8287	45/89	371/993	-1.77621	-1.21301	1.35331
SRX3230383	TFs and others	FOXK1	Liver	Hep G2	18211	44/89	622/993	-1.77621	-1.21301	0.789263
SRX356523	TFs and others	CTCF	Blood	GM12892	42633	14/89	273/993	-1.77518	-1.21207	0.572169
SRX4377543	TFs and others	BRD2	Breast	SUM 159PT	19056	59/89	776/993	-1.77203	-1.209	0.8483
SRX262143	TFs and others	HSF1	Blood	M0-91	1634	9/89	41/993	-1.76756	-1.20811	2.44916
SRX2871365	TFs and others	PGR	Breast	T-47D	19703	9/89	41/993	-1.76756	-1.20811	2.44916
SRX5574376	TFs and others	SPI1	Blood	Macrophages	20688	9/89	41/993	-1.76756	-1.20811	2.44916
SRX8616999	TFs and others	TET2	Breast	MCF-7	9520	9/89	41/993	-1.76756	-1.20811	2.44916
SRX6102133	TFs and others	NELFE	Uterus	HeLa	14465	43/89	612/993	-1.76652	-1.20811	0.783928
ERX181469	TFs and others	TP53	Bone	Saos-2	1562	4/89	9/993	-1.7647	-1.20811	4.9588
SRX016977	TFs and others	TP73	Bone	Saos-2	11791	4/89	9/993	-1.7647	-1.20811	4.9588
SRX026636	TFs and others	RUNX1T1	Blood	Kasumi-1	912	4/89	9/993	-1.7647	-1.20811	4.9588
SRX1033283	TFs and others	GATA2	Prostate	LNCAP	6944	4/89	9/993	-1.7647	-1.20811	4.9588
SRX1131553	TFs and others	BRD4	Breast	MDA-MB-436	1242	4/89	9/993	-1.7647	-1.20811	4.9588
SRX116446	TFs and others	SAP30	Blood	K-562	335	4/89	9/993	-1.7647	-1.20811	4.9588
SRX1431734	TFs and others	SPI1	Blood	K-562	1834	4/89	9/993	-1.7647	-1.20811	4.9588
SRX1569774	TFs and others	FOXA1	Prostate	VCaP	5224	4/89	9/993	-1.7647	-1.20811	4.9588
SRX2109214	TFs and others	MYC	Breast	Mammary epithelial cells	594	4/89	9/993	-1.7647	-1.20811	4.9588
SRX2194239	TFs and others	EP300	Breast	SUM 159PT	3340	4/89	9/993	-1.7647	-1.20811	4.9588
SRX2513516	TFs and others	ESR1	Breast	MCF-7	3517	4/89	9/993	-1.7647	-1.20811	4.9588
SRX2533317	TFs and others	BRF1	Pluripotent stem cell	hESC H9	661	4/89	9/993	-1.7647	-1.20811	4.9588
SRX2940747	TFs and others	TP53	Epidermis	LOX-IMVI	335	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3263399	TFs and others	BRD4	Blood	OCI-AML3	650	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3287166	TFs and others	SMC3	Uterus	HeLa	1175	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3324962	TFs and others	EP300	Lung	IMR-90	5575	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3346354	TFs and others	EPAS1	Kidney	786-O	544	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3445723	TFs and others	ZNF341	Blood	B cells	815	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3450326	TFs and others	RXRA	Others	JMSU1	1803	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3450328	TFs and others	RXRA	Others	JMSU1	2210	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3468011	TFs and others	SMARCA4	Others	Aska	481	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3517812	TFs and others	NR3C1	Lung	A549	4907	4/89	9/993	-1.7647	-1.20811	4.9588
SRX360026	TFs and others	MAFK	Digestive tract	LoVo	743	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3666492	TFs and others	TP53	Blood	T cells	825	4/89	9/993	-1.7647	-1.20811	4.9588
SRX3781815	TFs and others	Epitope tags	Digestive tract	HCT 116	849	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4192134	TFs and others	PARP1	Breast	MCF 10A	254	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4345358	TFs and others	NFATC2	Blood	CD4+ T cells	1144	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4708092	TFs and others	SFPQ	Blood	K-562	267	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4717807	TFs and others	TCEA2	Breast	HMLE	414	4/89	9/993	-1.7647	-1.20811	4.9588
SRX475379	TFs and others	WDR5	Prostate	LNCAP	521	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4802335	TFs and others	EPAS1	Kidney	HKC8	2040	4/89	9/993	-1.7647	-1.20811	4.9588
SRX4896695	TFs and others	RUNX1	Breast	MCF 10A	741	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5057632	TFs and others	GATA3	Breast	MCF-7	28970	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5089439	TFs and others	SMARCB1	Breast	MCF-7	3837	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5157150	TFs and others	CEBPA	Blood	THP-1	8024	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5157159	TFs and others	CEBPA	Blood	THP-1	7388	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5251418	TFs and others	ESR1	Breast	MCF-7	349	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5493769	TFs and others	ESR1	Breast	Breast cancer cells	3665	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5534871	TFs and others	JUN	Breast	MCF-7	400	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5683082	TFs and others	ESR1	Uterus	Ishikawa	448	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5839979	TFs and others	CREBBP	Blood	Macrophages	768	4/89	9/993	-1.7647	-1.20811	4.9588
SRX5954737	TFs and others	FOSL2	Breast	MDA-MB-231	4368	4/89	9/993	-1.7647	-1.20811	4.9588
SRX595679	TFs and others	FOXA1	Prostate	VCaP	5189	4/89	9/993	-1.7647	-1.20811	4.9588
SRX6027695	TFs and others	ESR1	Uterus	Ishikawa	3171	4/89	9/993	-1.7647	-1.20811	4.9588
SRX668353	TFs and others	GFP	Kidney	293	467	4/89	9/993	-1.7647	-1.20811	4.9588
SRX702076	TFs and others	SMAD1	Pluripotent stem cell	hESC derived mesendodermal cells	354	4/89	9/993	-1.7647	-1.20811	4.9588
SRX748421	TFs and others	TCF7L2	Digestive tract	HCT 116	1387	4/89	9/993	-1.7647	-1.20811	4.9588
SRX7584814	TFs and others	ATF4	Blood	HUDEP-2	1292	4/89	9/993	-1.7647	-1.20811	4.9588
SRX7626339	TFs and others	CTCF	Others	Mesenchymal Stromal Cells	363	4/89	9/993	-1.7647	-1.20811	4.9588
SRX7677722	TFs and others	NELFE	Digestive tract	DLD-1	660	4/89	9/993	-1.7647	-1.20811	4.9588
SRX7712499	TFs and others	HIF1A	Lung	NCI-H460	419	4/89	9/993	-1.7647	-1.20811	4.9588
SRX7794485	TFs and others	NFE2L2	Lung	BEAS-2B	1404	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8080558	TFs and others	Epitope tags	Breast	Mammary gland adenocarcinoma	13314	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8089624	TFs and others	BRD4	Prostate	VCaP	632	4/89	9/993	-1.7647	-1.20811	4.9588
SRX814234	TFs and others	LHX2	Neural	HRPEpiC	3639	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8406301	TFs and others	HOXB13	Prostate	Prostate	16048	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8406323	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	10024	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8406451	TFs and others	AR	Prostate	Prostatic Neoplasms, Castration-Resistant	8273	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8520803	TFs and others	NR3C1	Breast	HCC1937	7305	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8588596	TFs and others	MECOM	Gonad	KURAMOCHI	3362	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8616852	TFs and others	JUNB	Lung	A549	2350	4/89	9/993	-1.7647	-1.20811	4.9588
SRX8616859	TFs and others	JUND	Lung	A549	1076	4/89	9/993	-1.7647	-1.20811	4.9588
SRX9298957	TFs and others	NR3C1	Lung	Lung cancer cell line	4961	4/89	9/993	-1.7647	-1.20811	4.9588
SRX9426432	TFs and others	Epitope tags	Blood	RAMOS	1644	4/89	9/993	-1.7647	-1.20811	4.9588
SRX9600658	TFs and others	G-quadruplex	Blood	K-562	315	4/89	9/993	-1.7647	-1.20811	4.9588
SRX9674304	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	10225	4/89	9/993	-1.7647	-1.20811	4.9588
SRX9719175	TFs and others	TET2	Breast	MCF-7	3293	4/89	9/993	-1.7647	-1.20811	4.9588
SRX1161183	TFs and others	ESR1	Breast	ZR-75-1	8487	7/89	27/993	-1.76448	-1.20811	2.89263
SRX3229163	TFs and others	ESR1	Breast	Breast cancer	4232	7/89	27/993	-1.76448	-1.20811	2.89263
SRX3644342	TFs and others	FOXA2	Epidermis	BJ	36491	7/89	27/993	-1.76448	-1.20811	2.89263
SRX4401063	TFs and others	RELA	Blood	BJAB	1852	7/89	27/993	-1.76448	-1.20811	2.89263
SRX7214027	TFs and others	CREBBP	Epidermis	Keratinocytes	6617	7/89	27/993	-1.76448	-1.20811	2.89263
SRX7972450	TFs and others	MKL1	Epidermis	MKL-1	12318	7/89	27/993	-1.76448	-1.20811	2.89263
SRX8616985	TFs and others	ESR1	Breast	STG195	5234	7/89	27/993	-1.76448	-1.20811	2.89263
SRX6910063	TFs and others	PGR	Uterus	Uterin leiomyoma	10813	18/89	112/993	-1.76355	-1.20726	1.79314
SRX2194287	TFs and others	BRD4	Breast	SUM 229PE	7756	7/89	175/993	-1.76243	-1.20623	0.446292
SRX1873447	TFs and others	KDM2B	Blood	SEM	23294	66/89	837/993	-1.76234	-1.20622	0.879787
SRX5757566	TFs and others	SMAD3	Breast	SUM 159PT	11483	55/89	735/993	-1.7602	-1.20416	0.8349
SRX8406310	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	11952	16/89	95/993	-1.76002	-1.20407	1.87912
SRX10338561	TFs and others	MYC	Blood	NALM-6	14304	25/89	411/993	-1.7591	-1.20331	0.678668
SRX356688	TFs and others	STAG1	Blood	GM19239	35719	25/89	411/993	-1.7591	-1.20331	0.678668
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	25/89	410/993	-1.75892	-1.20322	0.680323
SRX6066512	TFs and others	NELFE	Digestive tract	HCT 116	6969	25/89	409/993	-1.75779	-1.20217	0.681987
SRX5290914	TFs and others	CTCF	Lung	IMR-90	10789	8/89	34/993	-1.75675	-1.2013	2.62525
SRX747789	TFs and others	RELA	Breast	MCF-7	414	8/89	34/993	-1.75675	-1.2013	2.62525
SRX3852898	TFs and others	NELFA	Blood	K-562	12018	55/89	734/993	-1.75381	-1.19844	0.836038
SRX9702210	TFs and others	IRF3	Blood	MM.1S	28869	62/89	804/993	-1.75146	-1.19617	0.860389
SRX6909701	TFs and others	RUNX1	Blood	697	43140	42/89	600/993	-1.75032	-1.19512	0.781011
SRX5574362	TFs and others	SPI1	Blood	Dendritic Cells	36205	13/89	68/993	-1.74876	-1.19364	2.13301
SRX5503029	TFs and others	Epitope tags	Kidney	293	14661	55/89	733/993	-1.74638	-1.19134	0.837178
SRX7551117	TFs and others	SETD1A	Uterus	HeLa	14498	62/89	803/993	-1.74597	-1.19102	0.861461
SRX3923528	TFs and others	FOXA1	Breast	ZR-75-1	30265	11/89	55/993	-1.74487	-1.19008	2.23146
SRX9206191	TFs and others	KDM6A	Digestive tract	HCT 116	1331	11/89	55/993	-1.74487	-1.19008	2.23146
SRX4377546	TFs and others	BRD2	Breast	SUM 159PT	13233	50/89	682/993	-1.74361	-1.18891	0.817984
SRX2436062	TFs and others	NEUROD1	Neural	D283 Med	26997	49/89	676/993	-1.74291	-1.18836	0.808739
SRX3591437	TFs and others	BRD4	Blood	B-CLL cells	11356	41/89	590/993	-1.7429	-1.18836	0.775338
SRX356502	TFs and others	CTCF	Blood	GM12891	50094	19/89	334/993	-1.74213	-1.18768	0.634697
SRX265423	TFs and others	KDM5B	Breast	SUM 185PE	31331	65/89	830/993	-1.73951	-1.18514	0.873765
SRX2314263	TFs and others	SUPT5H	Blood	MOLT-4	13839	62/89	802/993	-1.73915	-1.18486	0.862535
SRX2020842	TFs and others	STAT3	Breast	HCC70	43422	27/89	431/993	-1.73341	-1.18251	0.698949
SRX288274	TFs and others	GATA6	Pancreas	PA-TU-8988S	7556	15/89	281/993	-1.73031	-1.18251	0.595586
SRX9433104	TFs and others	MYC	Bone	U2OS	7861	12/89	245/993	-1.7293	-1.18251	0.54648
SRX10009626	TFs and others	TAF3	Blood	MM.1S	1018	6/89	21/993	-1.7249	-1.18251	3.1878
SRX100265	TFs and others	ESR1	Breast	H3396	818	6/89	21/993	-1.7249	-1.18251	3.1878
SRX1012632	TFs and others	ESR1	Breast	MCF-7	17006	6/89	21/993	-1.7249	-1.18251	3.1878
SRX1012750	TFs and others	ESR1	Breast	MCF-7	3738	6/89	21/993	-1.7249	-1.18251	3.1878
SRX150579	TFs and others	EP300	Uterus	HeLa	20277	6/89	21/993	-1.7249	-1.18251	3.1878
SRX1787679	TFs and others	KMT2C	Breast	MCF-7	7124	6/89	21/993	-1.7249	-1.18251	3.1878
SRX471855	TFs and others	AR	Prostate	VCaP	18147	6/89	21/993	-1.7249	-1.18251	3.1878
SRX471856	TFs and others	AR	Prostate	VCaP	14763	6/89	21/993	-1.7249	-1.18251	3.1878
SRX5525776	TFs and others	MYCN	Neural	SH-EP	582	6/89	21/993	-1.7249	-1.18251	3.1878
SRX5718142	TFs and others	TEAD1	Kidney	293	2846	6/89	21/993	-1.7249	-1.18251	3.1878
SRX8406424	TFs and others	AR	Prostate	Prostate	11126	6/89	21/993	-1.7249	-1.18251	3.1878
SRX8432585	TFs and others	TBP	Pluripotent stem cell	iPS cells	1120	6/89	21/993	-1.7249	-1.18251	3.1878
SRX8432586	TFs and others	TBP	Pluripotent stem cell	iPS cells	1142	6/89	21/993	-1.7249	-1.18251	3.1878
SRX8470139	TFs and others	ZMYND8	Digestive tract	HCT 116	1055	6/89	21/993	-1.7249	-1.18251	3.1878
DRX000550	TFs and others	PARK7	Neural	SH-SY5Y	53	2/89	1/993	-1.72103	-1.18251	22.3146
ERX626800	TFs and others	EP300	Blood	HL-60	254	2/89	1/993	-1.72103	-1.18251	22.3146
SRX014770	TFs and others	RARA	Blood	NB-4	74	2/89	1/993	-1.72103	-1.18251	22.3146
SRX014774	TFs and others	RXRA	Blood	Leukemia, Myeloid	287	2/89	1/993	-1.72103	-1.18251	22.3146
SRX020764	TFs and others	TP53	Bone	U2OS	908	2/89	1/993	-1.72103	-1.18251	22.3146
SRX020767	TFs and others	TP53	Bone	U2OS	702	2/89	1/993	-1.72103	-1.18251	22.3146
SRX022569	TFs and others	AR	Prostate	LNCAP	441	2/89	1/993	-1.72103	-1.18251	22.3146
SRX026098	TFs and others	IGF1	Epidermis	DFB	51	2/89	1/993	-1.72103	-1.18251	22.3146
SRX026903	TFs and others	ESR1	Breast	MCF-7	42	2/89	1/993	-1.72103	-1.18251	22.3146
SRX036636	TFs and others	ESR1	Bone	U2OS	179	2/89	1/993	-1.72103	-1.18251	22.3146
SRX047081	TFs and others	EP300	Prostate	LNCAP	25	2/89	1/993	-1.72103	-1.18251	22.3146
SRX047082	TFs and others	EP300	Prostate	LNCAP	42	2/89	1/993	-1.72103	-1.18251	22.3146
SRX055312	TFs and others	KDM5B	Breast	MCF-7	152	2/89	1/993	-1.72103	-1.18251	22.3146
SRX083222	TFs and others	FOXA1	Prostate	LNCAP	659	2/89	1/993	-1.72103	-1.18251	22.3146
SRX092452	TFs and others	RBPJ	Blood	IB4	1833	2/89	1/993	-1.72103	-1.18251	22.3146
SRX099872	TFs and others	MYC	Others	FB8470	100	2/89	1/993	-1.72103	-1.18251	22.3146
SRX099873	TFs and others	MYC	Others	FB8470	100	2/89	1/993	-1.72103	-1.18251	22.3146
SRX100261	TFs and others	CREBBP	Breast	H3396	3896	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10049899	TFs and others	SMC3	Uterus	HeLa	1088	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10101684	TFs and others	SOX2	Pluripotent stem cell	hESC WIBR3	507	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10499687	TFs and others	G-quadruplex	Bone	U2OS	90	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10499690	TFs and others	G-quadruplex	Bone	U2OS	90	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10499691	TFs and others	G-quadruplex	Bone	U2OS	70	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10499692	TFs and others	G-quadruplex	Bone	U2OS	91	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10499698	TFs and others	G-quadruplex	Bone	U2OS	65	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053924	TFs and others	HDAC2	Pluripotent stem cell	iPS cells	112	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053929	TFs and others	HDAC2	Pluripotent stem cell	iPS cells	93	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053951	TFs and others	HDAC2	Pluripotent stem cell	ES cells	80	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053958	TFs and others	HDAC2	Pluripotent stem cell	ES cells	53	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053977	TFs and others	HDAC2	Pluripotent stem cell	ES cells	150	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1053981	TFs and others	HDAC2	Pluripotent stem cell	iPS cells	60	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1066863	TFs and others	BANP	Digestive tract	HCT 116	2906	2/89	1/993	-1.72103	-1.18251	22.3146
SRX10880533	TFs and others	HMGA2	Digestive tract	MKN-45	440	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11078136	TFs and others	RNF2	Kidney	293	555	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11758360	TFs and others	TP53	Gonad	A2780	108	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11969038	TFs and others	FANCD2	Uterus	HeLa	286	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11969040	TFs and others	BRD4	Epidermis	Keratinocytes	483	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11969042	TFs and others	BRD4	Epidermis	Keratinocytes	668	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11969046	TFs and others	BRD4	Epidermis	Keratinocytes	761	2/89	1/993	-1.72103	-1.18251	22.3146
SRX11969047	TFs and others	BRD4	Epidermis	Keratinocytes	616	2/89	1/993	-1.72103	-1.18251	22.3146
SRX128778	TFs and others	TAL1	Blood	Jurkat (Clone E6-1)	1109	2/89	1/993	-1.72103	-1.18251	22.3146
SRX128779	TFs and others	TCF12	Blood	Jurkat (Clone E6-1)	279	2/89	1/993	-1.72103	-1.18251	22.3146
SRX1299482	TFs and others	Epitope tags	Kidney	293	1318	2/89	1/993	-1.72103	-1.18251	22.3146
SRX144525	TFs and others	NFE2L2	Blood	Lymphoblastoid cell line	48	2/89	1/993	-1.72103	-1.18251	22.3146
SRX150395	TFs and others	SREBF1	Liver	Hep G2	164	2/89	1/993	-1.72103	-1.18251	22.3146
SRX151946	TFs and others	IRF5	Blood	PBMC	106	2/89	1/993	-1.72103	-1.18251	22.3146
SRX151953	TFs and others	STAT4	Blood	PBMC	72	2/89	1/993	-1.72103	-1.18251	22.3146
