SRX7196715	TFs and others	BMI1	Neural	SU-DIPG-IV	22502	157/271	75/450	-29.5469	-25.2826	3.47601
SRX3091913	TFs and others	ZFX	Digestive tract	HCT 116	5185	52/271	53/450	-2.06311	-1.12154	1.62919
SRX10131663	TFs and others	CDK9	Lung	Bronchial tracheal epithelial cells	5456	47/271	47/450	-2.06083	-1.12154	1.66052
SRX7728610	TFs and others	TWIST1	Pluripotent stem cell	hESC derived neural crests	25576	47/271	47/450	-2.06083	-1.12154	1.66052
SRX8670125	TFs and others	ASCL1	Neural	SH-SY5Y	76052	105/271	131/450	-2.05938	-1.12154	1.33095
SRX029083	TFs and others	RUNX1	Blood	K-562	1058	0/271	11/450	-2.05866	-1.12154	0
SRX097087	TFs and others	GATA2	Blood	K-562	3457	0/271	11/450	-2.05866	-1.12154	0
SRX10365549	TFs and others	NCOA3	Breast	MCF-7	1360	0/271	11/450	-2.05866	-1.12154	0
SRX1123855	TFs and others	SMARCC1	Neural	BT-16	1670	0/271	11/450	-2.05866	-1.12154	0
SRX1136653	TFs and others	GTF2B	Uterus	HeLa	867	0/271	11/450	-2.05866	-1.12154	0
SRX116427	TFs and others	CBX3	Blood	K-562	814	0/271	11/450	-2.05866	-1.12154	0
SRX186764	TFs and others	CBX3	Blood	K-562	815	0/271	11/450	-2.05866	-1.12154	0
SRX3592682	TFs and others	GATA6	Pluripotent stem cell	hESC HUES8	18069	0/271	11/450	-2.05866	-1.12154	0
SRX5089389	TFs and others	ARID1A	Breast	MCF-7	1027	0/271	11/450	-2.05866	-1.12154	0
SRX5930140	TFs and others	HDAC3	Muscle	RH-4	3188	0/271	11/450	-2.05866	-1.12154	0
SRX701998	TFs and others	GATA4	Pluripotent stem cell	hESC derived mesendodermal cells	1984	0/271	11/450	-2.05866	-1.12154	0
SRX7030881	TFs and others	EHMT2	Breast	MCF-7	2203	0/271	11/450	-2.05866	-1.12154	0
SRX7135406	TFs and others	TP63	Blood	K-562	995	0/271	11/450	-2.05866	-1.12154	0
SRX7760059	TFs and others	MYRF	Pancreas	CFPAC-1	988	0/271	11/450	-2.05866	-1.12154	0
SRX8359006	TFs and others	FLI1	Others	Mesenchymal stem cells	5089	0/271	11/450	-2.05866	-1.12154	0
SRX8901410	TFs and others	RAD21	Neural	hTERT RPE-1	1785	0/271	11/450	-2.05866	-1.12154	0
SRX8984324	TFs and others	FLI1	Bone	A-673	6894	0/271	11/450	-2.05866	-1.12154	0
SRX9469985	TFs and others	AR	Prostate	LAPC-4	11794	0/271	11/450	-2.05866	-1.12154	0
SRX7522852	TFs and others	STAT3	Breast	MCF10DCIS.com	1558	8/271	35/450	-2.05853	-1.12154	0.379547
SRX973433	TFs and others	EHMT2	Kidney	293	1274	8/271	35/450	-2.05853	-1.12154	0.379547
SRX3583212	TFs and others	CTCF	Breast	MCF-7	62503	106/271	132/450	-2.05517	-1.11876	1.33345
SRX371482	TFs and others	FOXA1	Breast	MCF-7	41670	35/271	93/450	-2.05513	-1.11876	0.624926
SRX9556496	TFs and others	GATA3	Breast	MDA-MB-231	13598	35/271	93/450	-2.05513	-1.11876	0.624926
SRX9565527	TFs and others	Epitope tags	Kidney	293	1136	30/271	25/450	-2.05423	-1.11806	1.99262
SRX4377552	TFs and others	BRD2	Breast	MDA-MB-231	14067	147/271	198/450	-2.05326	-1.11749	1.23281
SRX995501	TFs and others	STAG1	Blood	Erythroid Cells	23652	73/271	83/450	-2.05319	-1.11749	1.46045
SRX2765967	TFs and others	HMGB2	Lung	Lung fibroblasts	519	12/271	5/450	-2.05223	-1.11749	3.98524
SRX3800729	TFs and others	RAD21	Breast	T-47D	1805	12/271	5/450	-2.05223	-1.11749	3.98524
SRX5062484	TFs and others	SUPT5H	Bone	U2OS	1217	12/271	5/450	-2.05223	-1.11749	3.98524
SRX6853596	TFs and others	ARNT	Breast	MCF-7	875	12/271	5/450	-2.05223	-1.11749	3.98524
SRX7213063	TFs and others	PAF1	Bone	U2OS	1020	12/271	5/450	-2.05223	-1.11749	3.98524
SRX4374901	TFs and others	RBPJ	Breast	MB 157	4213	62/271	67/450	-2.04982	-1.11529	1.5366
SRX11196912	TFs and others	NELFB	Kidney	293	998	20/271	13/450	-2.04963	-1.11529	2.55464
SRX1012644	TFs and others	EP300	Breast	MCF-7	13662	16/271	53/450	-2.04807	-1.11398	0.501288
SRX1787658	TFs and others	GRHL2	Breast	MCF-7	24331	16/271	54/450	-2.04753	-1.11398	0.492005
SRX5574491	TFs and others	SPI1	Blood	CTV-1	32366	16/271	54/450	-2.04753	-1.11398	0.492005
SRX1033277	TFs and others	GATA2	Prostate	LNCAP	10398	2/271	18/450	-2.04649	-1.11398	0.184502
SRX3401274	TFs and others	YAP1	Breast	MCF-7	4488	2/271	18/450	-2.04649	-1.11398	0.184502
SRX5853001	TFs and others	AR	Blood	THP-1	2916	2/271	18/450	-2.04649	-1.11398	0.184502
SRX6949261	TFs and others	SMC3	Uterus	HeLa	5134	2/271	18/450	-2.04649	-1.11398	0.184502
SRX7972453	TFs and others	MKL2	Epidermis	MKL-2	5074	2/271	18/450	-2.04649	-1.11398	0.184502
SRX9674300	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	9857	2/271	18/450	-2.04649	-1.11398	0.184502
SRX367642	TFs and others	GATA6	Digestive tract	AGS	10831	4/271	24/450	-2.04595	-1.11364	0.276753
SRX9932057	TFs and others	STAT5A	Breast	MCF-7	4751	88/271	105/450	-2.04164	-1.10953	1.39167
SRX5574457	TFs and others	SPI1	Blood	CTV-1	37594	28/271	79/450	-2.0348	-1.10289	0.588538
SRX1079389	TFs and others	SUMO2	Prostate	VCaP	16194	97/271	119/450	-2.03446	-1.10276	1.35353
SRX10119153	TFs and others	CREB1	Blood	MV-4-11	1990	44/271	43/450	-2.03269	-1.10173	1.69913
SRX3285611	TFs and others	KDM5B	Breast	MCF-7	6978	44/271	43/450	-2.03269	-1.10173	1.69913
SRX4096893	TFs and others	TRPS1	Unclassified	Unclassified	4568	44/271	43/450	-2.03269	-1.10173	1.69913
SRX10365537	TFs and others	RAC1	Breast	MCF-7	5787	3/271	21/450	-2.03182	-1.10173	0.237217
SRX514839	TFs and others	TP63	Epidermis	Keratinocytes	9257	3/271	21/450	-2.03182	-1.10173	0.237217
SRX5342366	TFs and others	FOXL2	Gonad	SVOG-3e	4025	3/271	21/450	-2.03182	-1.10173	0.237217
SRX6582170	TFs and others	LMNA	Others	GM07492	1168	3/271	21/450	-2.03182	-1.10173	0.237217
SRX971585	TFs and others	TP63	Epidermis	Keratinocytes	8349	3/271	21/450	-2.03182	-1.10173	0.237217
SRX116467	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	7960	68/271	76/450	-2.03127	-1.10138	1.48573
SRX4708030	TFs and others	TAF15	Liver	Hep G2	2984	40/271	38/450	-2.02809	-1.0984	1.74791
SRX2867671	TFs and others	GFP	Kidney	293	17635	124/271	161/450	-2.02632	-1.09687	1.27891
SRX150557	TFs and others	RELA	Blood	GM12878	10091	10/271	40/450	-2.02598	-1.09687	0.415129
SRX7396389	TFs and others	CTCF	Blood	BLaER1	30930	62/271	68/450	-2.02596	-1.09687	1.514
SRX1721488	TFs and others	ETV1	Epidermis	A-375	8343	19/271	60/450	-2.02568	-1.09679	0.52583
SRX5938177	TFs and others	RELA	Others	FaDu	23502	76/271	169/450	-2.0254	-1.09671	0.746741
SRX356785	TFs and others	CTCF	Blood	MS1	47043	89/271	107/450	-2.02324	-1.09475	1.38118
SRX5195727	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	10487	25/271	72/450	-2.01813	-1.08984	0.576568
SRX356543	TFs and others	STAG1	Blood	GM12892	34201	98/271	121/450	-2.01789	-1.08981	1.34488
SRX1510970	TFs and others	ZNF143	Breast	MCF-7	6531	75/271	86/450	-2.0177	-1.08981	1.44812
ERX200495	TFs and others	CTCF	Blood	B cells	31217	63/271	69/450	-2.01737	-1.08968	1.51612
SRX5341940	TFs and others	Epitope tags	Muscle	Rhabdomyosarcoma	3533	22/271	66/450	-2.017	-1.08951	0.553506
SRX9556495	TFs and others	GATA3	Breast	MDA-MB-231	13714	41/271	104/450	-2.01553	-1.08824	0.654627
SRX8080551	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	18657	99/271	122/450	-2.01521	-1.08812	1.34747
SRX3091905	TFs and others	ZNF711	Breast	MCF-7	1603	22/271	16/450	-2.01273	-1.08584	2.28321
SRX3800728	TFs and others	RAD21	Breast	T-47D	5527	31/271	26/450	-2.01157	-1.08488	1.97985
SRX1334496	TFs and others	MYC	Prostate	LNCAP	2998	34/271	30/450	-2.00928	-1.08279	1.88192
SRX8617001	TFs and others	TET2	Breast	MCF-7	17046	45/271	44/450	-2.009	-1.08271	1.69826
SRX9556497	TFs and others	GATA3	Breast	MDA-MB-231	21644	68/271	155/450	-2.00702	-1.08093	0.728485
SRX5718164	TFs and others	RAD21	Kidney	293	25762	112/271	142/450	-2.00311	-1.07722	1.3097
SRX6602366	TFs and others	ARNTL	Neural	Neural Stem Cells	1309	14/271	7/450	-2.00223	-1.07674	3.32103
SRX8616986	TFs and others	ESR1	Breast	AB555	5710	14/271	7/450	-2.00223	-1.07674	3.32103
SRX8907440	TFs and others	MTA2	Muscle	SCMC	11704	69/271	78/450	-2.00165	-1.07636	1.46892
SRX5574461	TFs and others	SPI1	Blood	CTV-1	40626	37/271	97/450	-2.00098	-1.07589	0.633393
SRX3230377	TFs and others	ARID5B	Liver	Hep G2	54036	192/271	276/450	-2.00059	-1.0757	1.15514
SRX3472380	TFs and others	TP53BP1	Pluripotent stem cell	hESC derived neural cells	3097	75/271	87/450	-1.99857	-1.07448	1.43148
SRX9345714	TFs and others	CTCF	Blood	Erythroid Cells	28407	75/271	87/450	-1.99857	-1.07448	1.43148
SRX038563	TFs and others	CTCF	Breast	HMEC	12226	7/271	32/450	-1.99838	-1.07448	0.363238
SRX8616814	TFs and others	FOSL1	Lung	A549	2041	7/271	32/450	-1.99838	-1.07448	0.363238
SRX8616853	TFs and others	JUNB	Lung	A549	1474	7/271	32/450	-1.99838	-1.07448	0.363238
SRX186612	TFs and others	MYC	Lung	A549	3756	49/271	50/450	-1.99635	-1.07265	1.62731
SRX102998	TFs and others	CTCF	Blood	GM12892	41237	101/271	125/450	-1.99575	-1.07225	1.3417
SRX3110781	TFs and others	Epitope tags	Uterus	HeLa	34467	17/271	55/450	-1.9945	-1.0712	0.513251
SRX150728	TFs and others	JUND	Liver	Hep G2	27896	33/271	89/450	-1.99423	-1.07112	0.615697
SRX5574392	TFs and others	SPI1	Blood	THP-1	76189	33/271	88/450	-1.99299	-1.07008	0.622694
SRX6578940	TFs and others	CTCF	Blood	CUTLL1	27305	70/271	79/450	-1.99169	-1.06898	1.47134
SRX658610	TFs and others	MYB	Blood	Jurkat	26768	131/271	173/450	-1.99128	-1.06896	1.25739
SRX6913069	TFs and others	BRD4	Blood	THP-1	14065	131/271	173/450	-1.99128	-1.06896	1.25739
SRX8512860	TFs and others	SMARCC1	Digestive tract	HCT 116	1944	38/271	35/450	-1.98474	-1.06262	1.80285
SRX100559	TFs and others	GATA3	Breast	T-47D	37640	48/271	118/450	-1.9828	-1.06088	0.675464
SRX070884	TFs and others	RBPJ	Blood	CUTLL1	3185	54/271	57/450	-1.97928	-1.05755	1.57312
SRX2841992	TFs and others	BRD4	Blood	K-562	4054	50/271	51/450	-1.97684	-1.05535	1.62796
SRX3868796	TFs and others	REST	Digestive tract	Colorectal cancer organoid	7068	45/271	45/450	-1.97649	-1.05535	1.66052
SRX4155661	TFs and others	CTCFL	Neural	KELLY	11689	45/271	45/450	-1.97649	-1.05535	1.66052
SRX190245	TFs and others	ATF3	Lung	A549	4509	23/271	68/450	-1.97493	-1.05399	0.561645
SRX6780892	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	5664	116/271	149/450	-1.9722	-1.05146	1.29275
SRX8406515	TFs and others	FOXA1	Prostate	Prostate	26434	70/271	80/450	-1.97163	-1.05119	1.45295
SRX6913087	TFs and others	BRD4	Blood	K-562	19223	137/271	183/450	-1.97154	-1.05119	1.24312
SRX356805	TFs and others	STAG1	Blood	MS1	35306	103/271	129/450	-1.97029	-1.05014	1.32584
SRX5504128	TFs and others	FOXA2	Pancreas	PANC-1	13282	15/271	50/450	-1.96631	-1.04655	0.498155
SRX6831824	TFs and others	TEAD4	Breast	MCF 10A	4035	15/271	50/450	-1.96631	-1.04655	0.498155
SRX054572	TFs and others	Epitope tags	Breast	MCF-7	6574	93/271	114/450	-1.9653	-1.04574	1.35463
SRX3285610	TFs and others	KDM5B	Breast	MCF-7	7683	60/271	65/450	-1.96264	-1.04367	1.53278
SRX3868792	TFs and others	REST	Digestive tract	Colorectal cancer organoid	10615	60/271	65/450	-1.96264	-1.04367	1.53278
SRX4473676	TFs and others	SMARCC1	Gonad	BIN-67	4405	60/271	65/450	-1.96264	-1.04367	1.53278
SRX3800732	TFs and others	RAD21	Breast	T-47D	2424	20/271	14/450	-1.96194	-1.04316	2.37217
SRX2188691	TFs and others	BRCA1	Bone	U2OS	875	23/271	17/450	-1.96115	-1.04257	2.24658
SRX059373	TFs and others	E2F6	Blood	K-562	7807	85/271	102/450	-1.95902	-1.04063	1.38376
SRX5089377	TFs and others	ARID1A	Breast	MCF-7	9207	9/271	36/450	-1.95708	-1.03928	0.415129
SRX5574458	TFs and others	SPI1	Blood	CTV-1	16519	9/271	36/450	-1.95708	-1.03928	0.415129
SRX825396	TFs and others	HNF1B	Pancreas	CFPAC-1	8240	9/271	36/450	-1.95708	-1.03928	0.415129
SRX026268	TFs and others	HNF4A	Digestive tract	Caco-2	12544	9/271	37/450	-1.95654	-1.03894	0.403909
SRX10365543	TFs and others	RAC1	Breast	MCF-7	18897	13/271	46/450	-1.95418	-1.03716	0.469276
SRX6957484	TFs and others	FOXL2	Kidney	HGrC1	12935	13/271	46/450	-1.95418	-1.03716	0.469276
SRX717858	TFs and others	EP300	Uterus	HeLa	7080	13/271	46/450	-1.95418	-1.03716	0.469276
SRX100380	TFs and others	REST	Neural	SK-N-SH	18553	144/271	195/450	-1.95337	-1.03655	1.22623
SRX150387	TFs and others	CHD2	Liver	Hep G2	3909	65/271	73/450	-1.9516	-1.03517	1.47854
SRX356612	TFs and others	CTCF	Blood	GM19099	34068	65/271	73/450	-1.9516	-1.03517	1.47854
SRX186617	TFs and others	RCOR1	Lung	IMR-90	4183	11/271	41/450	-1.94976	-1.03352	0.445504
SRX190208	TFs and others	ZBTB7A	Uterus	ECC-1	9562	42/271	41/450	-1.94896	-1.03311	1.70102
SRX3285576	TFs and others	KDM5B	Breast	FULR	3885	42/271	41/450	-1.94896	-1.03311	1.70102
SRX4473687	TFs and others	SMARCC1	Gonad	BIN-67	9375	95/271	117/450	-1.94634	-1.03088	1.34828
SRX8588640	TFs and others	KLF4	Cardiovascular	Pulmonary artery endothelial cells	13139	95/271	117/450	-1.94634	-1.03088	1.34828
SRX3445799	TFs and others	INO80	Liver	Hep G2	1264	10/271	4/450	-1.94511	-1.03004	4.15129
SRX9600616	TFs and others	G-quadruplex	Blood	K-562	368	10/271	4/450	-1.94511	-1.03004	4.15129
SRX4976909	TFs and others	TP63	Epidermis	Keratinocytes	21740	6/271	29/450	-1.94325	-1.02896	0.343555
SRX5360666	TFs and others	Epitope tags	Epidermis	BJ	11811	6/271	29/450	-1.94325	-1.02896	0.343555
SRX8616815	TFs and others	FOSL1	Lung	A549	1442	6/271	29/450	-1.94325	-1.02896	0.343555
SRX8616856	TFs and others	JUND	Lung	A549	1565	6/271	29/450	-1.94325	-1.02896	0.343555
SRX5821040	TFs and others	CTCF	Blood	HUDEP-2	28723	79/271	93/450	-1.94078	-1.02668	1.41055
SRX6102131	TFs and others	SUPT5H	Uterus	HeLa	6514	72/271	83/450	-1.93919	-1.02529	1.44045
SRX190338	TFs and others	SIN3A	Lung	A549	4499	31/271	84/450	-1.93824	-1.02453	0.61281
SRX2458138	TFs and others	MED1	Blood	GM12878	13023	86/271	104/450	-1.93776	-1.02424	1.37312
SRX5089459	TFs and others	ESR1	Breast	MCF-7	10386	29/271	24/450	-1.93671	-1.02354	2.00646
SRX8080570	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	19246	182/271	259/450	-1.93667	-1.02354	1.16685
SRX8080573	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	23303	122/271	159/450	-1.93575	-1.02282	1.27411
SRX5234512	TFs and others	SMARCA4	Kidney	TTC1240	14864	45/271	111/450	-1.93371	-1.02097	0.673182
SRX3734319	TFs and others	TP63	Breast	Mammary glands	32922	24/271	69/450	-1.93175	-1.01939	0.577571
SRX5574359	TFs and others	SPI1	Blood	Dendritic Cells	67162	24/271	69/450	-1.93175	-1.01939	0.577571
SRX359882	TFs and others	CREB1	Digestive tract	LoVo	2788	73/271	84/450	-1.93045	-1.01829	1.44307
SRX4931261	TFs and others	KMT2A	Breast	MCF-7	1147	18/271	12/450	-1.91874	-1.00728	2.49077
SRX8080556	TFs and others	Epitope tags	Breast	Mammary gland adenocarcinoma	4615	18/271	12/450	-1.91874	-1.00728	2.49077
SRX9178852	TFs and others	HAP1	Blood	HAP1	3235	18/271	12/450	-1.91874	-1.00728	2.49077
SRX356712	TFs and others	CTCF	Blood	Lymphoblastoid cell line	40150	80/271	95/450	-1.91867	-1.00728	1.39833
SRX5821023	TFs and others	CTCF	Blood	CD34 Hematopoietic stem cells	29158	88/271	107/450	-1.91688	-1.00568	1.36566
SRX10722989	TFs and others	GTF2F1	Bone	U2OS	5236	67/271	76/450	-1.91513	-1.00412	1.46388
SRX100422	TFs and others	SP1	Pluripotent stem cell	hESC H1	15925	126/271	166/450	-1.91323	-1.00242	1.26039
SRX4611711	TFs and others	ESR1	Breast	MCF-7	42187	89/271	108/450	-1.91231	-1.0017	1.36839
SRX026659	TFs and others	ERG	Blood	Hematopoietic cells	1205	26/271	21/450	-1.91213	-1.0017	2.05588
SRX190238	TFs and others	NR2F2	Blood	K-562	17569	32/271	86/450	-1.90752	-0.997285	0.617867
SRX2897218	TFs and others	ESR1	Breast	Breast cancer cells	791	9/271	3/450	-1.90599	-0.995945	4.98155
SRX684291	TFs and others	NELFE	Uterus	HeLa	13333	127/271	168/450	-1.90504	-0.995187	1.25527
SRX5668140	TFs and others	KMT2A	Blood	OCI-AML3	1952	36/271	33/450	-1.90295	-0.99329	1.81147
SRX4824376	TFs and others	ZFX	Prostate	22Rv1	7106	62/271	69/450	-1.89842	-0.988952	1.49206
SRX5574451	TFs and others	SPI1	Blood	CTV-1	44477	25/271	71/450	-1.89709	-0.988004	0.584689
SRX8894991	TFs and others	FOXC1	Others	Limbal stem cells	7376	25/271	71/450	-1.89709	-0.988004	0.584689
SRX3450328	TFs and others	RXRA	Others	JMSU1	2210	5/271	26/450	-1.89496	-0.986066	0.31933
SRX3229136	TFs and others	ESR1	Breast	Breast cancer	2693	52/271	55/450	-1.89374	-0.985039	1.56994
SRX6961678	TFs and others	SUPT5H	Digestive tract	HCT 116	3716	43/271	43/450	-1.89276	-0.984248	1.66052
SRX9178811	TFs and others	HAP1	Blood	HAP1	7183	48/271	49/450	-1.89127	-0.98295	1.62663
SRX190191	TFs and others	REST	Neural	SK-N-SH	9889	37/271	95/450	-1.89018	-0.982329	0.646728
SRX1650400	TFs and others	NR3C1	Lung	A549	7179	8/271	34/450	-1.88963	-0.982329	0.39071
SRX5290911	TFs and others	CTCF	Lung	IMR-90	16776	8/271	34/450	-1.88963	-0.982329	0.39071
SRX8976678	TFs and others	HDAC3	Digestive tract	KYSE-410	2535	8/271	34/450	-1.88963	-0.982329	0.39071
SRX1161173	TFs and others	FOXA1	Breast	MCF-7	28252	22/271	65/450	-1.88961	-0.982329	0.562021
SRX360581	TFs and others	SMC3	Digestive tract	GP5d	21778	19/271	58/450	-1.88926	-0.982329	0.543962
SRX7807114	TFs and others	TEAD1	Unclassified	Unclassified	14882	19/271	58/450	-1.88926	-0.982329	0.543962
SRX2368878	TFs and others	FOXA2	Epidermis	BJ	31442	8/271	33/450	-1.88912	-0.982329	0.402549
SRX6854833	TFs and others	Epitope tags	Epidermis	501A	75048	29/271	25/450	-1.88663	-0.981539	1.9262
SRX1033283	TFs and others	GATA2	Prostate	LNCAP	6944	1/271	14/450	-1.88603	-0.981539	0.118608
SRX10365544	TFs and others	RAC1	Breast	MCF-7	2790	1/271	14/450	-1.88603	-0.981539	0.118608
SRX1845234	TFs and others	EBV-ZEBRA	Others	HONE-1	5820	1/271	14/450	-1.88603	-0.981539	0.118608
SRX3592679	TFs and others	GATA6	Pluripotent stem cell	hESC HUES8	12655	1/271	14/450	-1.88603	-0.981539	0.118608
SRX4370389	TFs and others	Epitope tags	Digestive tract	HCT 116	2056	1/271	14/450	-1.88603	-0.981539	0.118608
SRX5514015	TFs and others	FOS	Uterus	Uterin leiomyoma	1277	1/271	14/450	-1.88603	-0.981539	0.118608
SRX6487038	TFs and others	FOXA1	Breast	MCF-7	2165	1/271	14/450	-1.88603	-0.981539	0.118608
SRX6916370	TFs and others	RAD21	Kidney	iSLK	6319	1/271	14/450	-1.88603	-0.981539	0.118608
SRX758029	TFs and others	TOP1	Prostate	LNCAP	2561	1/271	14/450	-1.88603	-0.981539	0.118608
SRX7695560	TFs and others	TEAD4	Lung	NCI-H2171	6511	1/271	14/450	-1.88603	-0.981539	0.118608
SRX968422	TFs and others	EPAS1	Kidney	786-O	1345	1/271	14/450	-1.88603	-0.981539	0.118608
SRX2941476	TFs and others	PBXIP1	Bone	Chondrocytes	3027	6/271	1/450	-1.88586	-0.981539	9.9631
SRX1156478	TFs and others	GATA3	Breast	MDA-MB-231	13972	14/271	47/450	-1.88529	-0.981347	0.494622
SRX7214026	TFs and others	CREBBP	Epidermis	Keratinocytes	3597	14/271	47/450	-1.88529	-0.981347	0.494622
SRX10045363	TFs and others	ASXL1	Blood	THP-1	6630	101/271	127/450	-1.88291	-0.979634	1.32057
SRX6366603	TFs and others	Epitope tags	Uterus	Ishikawa	3505	101/271	127/450	-1.88291	-0.979634	1.32057
SRX1758479	TFs and others	NELFE	Breast	MCF-7	4580	100/271	126/450	-1.88251	-0.979634	1.31787
SRX11070611	TFs and others	GFP	Digestive tract	Colorectal adenocarcinoma	713	12/271	6/450	-1.88244	-0.979634	3.32103
SRX3285589	TFs and others	KDM5B	Breast	C70R	2613	12/271	6/450	-1.88244	-0.979634	3.32103
SRX7572085	TFs and others	SREBF1	Digestive tract	TE-5	944	12/271	6/450	-1.88244	-0.979634	3.32103
SRX381545	TFs and others	CTCF	Blood	Erythroblasts	62514	102/271	128/450	-1.87831	-0.9757	1.32322
SRX265233	TFs and others	EP300	Blood	ME-1	33830	168/271	236/450	-1.87813	-0.9757	1.18206
SRX5514041	TFs and others	MED12	Uterus	Uterin leiomyoma	2726	12/271	43/450	-1.87642	-0.974179	0.4634
SRX2404136	TFs and others	RELA	Others	Detroit 562	3810	10/271	38/450	-1.87572	-0.973858	0.436978
SRX5514030	TFs and others	CDK8	Uterus	Myometrium	1335	10/271	38/450	-1.87572	-0.973858	0.436978
SRX3271016	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	30890	92/271	113/450	-1.87479	-0.973114	1.35193
SRX2510812	TFs and others	NELFA	Uterus	HeLa	5374	83/271	100/450	-1.87274	-0.971254	1.37823
SRX359921	TFs and others	ARNTL	Digestive tract	LoVo	366	14/271	8/450	-1.87069	-0.969581	2.9059
SRX4169276	TFs and others	SUPT5H	Bone	U2OS	1319	14/271	8/450	-1.87069	-0.969581	2.9059
SRX4313223	TFs and others	HDAC1	Muscle	RH-4	28727	166/271	233/450	-1.86982	-0.968899	1.18303
SRX3595373	TFs and others	Epitope tags	Pluripotent stem cell	hESC H9	24757	40/271	39/450	-1.86582	-0.965086	1.70309
SRX10158161	TFs and others	BRD4	Blood	KBM-7	5430	36/271	34/450	-1.86518	-0.96501	1.75819
SRX1091547	TFs and others	NR2F1	Pluripotent stem cell	hESC derived neural crests	13289	36/271	34/450	-1.86518	-0.96501	1.75819
SRX4786552	TFs and others	TET2	Breast	MCF-7	1328	36/271	34/450	-1.86518	-0.96501	1.75819
SRX10119160	TFs and others	CREBBP	Blood	MV-4-11	4085	48/271	50/450	-1.86408	-0.964402	1.5941
SRX1514280	TFs and others	TAL1	Blood	Kasumi-1	3234	48/271	50/450	-1.86408	-0.964402	1.5941
SRX10881819	TFs and others	SMARCA4	Kidney	G-401	14643	116/271	151/450	-1.86401	-0.964402	1.27563
SRX4931232	TFs and others	KMT2A	Kidney	293	1241	27/271	22/450	-1.86329	-0.964057	2.03791
SRX8512820	TFs and others	NRF1	Digestive tract	HCT 116	1042	27/271	22/450	-1.86329	-0.964057	2.03791
SRX100543	TFs and others	YY1	Neural	SK-N-SH	19602	146/271	199/450	-1.86165	-0.962605	1.21827
SRX026639	TFs and others	ERG	Blood	SKNO-1	26783	159/271	221/450	-1.86073	-0.961871	1.19467
SRX2194274	TFs and others	BRD4	Breast	SUM 159PT	25559	151/271	207/450	-1.85995	-0.961298	1.21129
SRX150586	TFs and others	NFYB	Blood	GM12878	11115	93/271	115/450	-1.85978	-0.961298	1.34285
SRX080389	TFs and others	CTCF	Digestive tract	HEEpiC	25224	17/271	54/450	-1.85892	-0.96096	0.522755
SRX2368897	TFs and others	FOXA2	Lung	A549	15357	17/271	54/450	-1.85892	-0.96096	0.522755
SRX6578929	TFs and others	CTCF	Blood	T cells	27467	76/271	90/450	-1.85887	-0.96096	1.40221
SRX190227	TFs and others	PML	Blood	GM12878	14508	147/271	201/450	-1.85851	-0.96096	1.21441
SRX359960	TFs and others	TAL1	Digestive tract	LoVo	8703	147/271	201/450	-1.85851	-0.96096	1.21441
SRX5323847	TFs and others	FOXA1	Breast	MCF-7	8258	4/271	23/450	-1.85649	-0.959126	0.288785
SRX4792909	TFs and others	RAD21	Breast	T-47D	4861	33/271	30/450	-1.85558	-0.958592	1.82657
SRX7549663	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA2	3683	33/271	30/450	-1.85558	-0.958592	1.82657
SRX3675841	TFs and others	RAD21	Uterus	HeLa	37029	103/271	131/450	-1.85464	-0.957836	1.3056
SRX10045343	TFs and others	ASXL1	Blood	THP-1	3423	58/271	64/450	-1.85441	-0.957792	1.50484
SRX5089555	TFs and others	BRD4	Breast	MCF-7	3459	19/271	13/450	-1.85343	-0.956998	2.42691
SRX2574235	TFs and others	GATA2	Blood	SKH1	17056	53/271	57/450	-1.85281	-0.956565	1.54399
SRX4377531	TFs and others	BRD2	Breast	MDA-MB-231	9503	105/271	133/450	-1.85151	-0.955453	1.31093
SRX367492	TFs and others	FOXK1	Kidney	293	2733	49/271	51/450	-1.84989	-0.954016	1.5954
SRX4611727	TFs and others	ESR1	Breast	MCF-7	47308	85/271	103/450	-1.84954	-0.953855	1.37033
SRX2944445	TFs and others	MYC	Breast	MCF 10A	4847	59/271	65/450	-1.84489	-0.949388	1.50724
SRX7213082	TFs and others	PAF1	Bone	U2OS	1962	24/271	19/450	-1.84419	-0.949246	2.09749
SRX7268460	TFs and others	TCF4	Bone	A-673	4148	24/271	19/450	-1.84419	-0.949246	2.09749
SRX8673360	TFs and others	EGR1	Blood	Kasumi-1	1572	24/271	19/450	-1.84419	-0.949246	2.09749
SRX3881555	TFs and others	O-GlcNAc	Prostate	LNCAP	4602	94/271	117/450	-1.84397	-0.949211	1.33409
SRX717860	TFs and others	EP300	Uterus	HeLa	16121	39/271	99/450	-1.84349	-0.948917	0.654143
SRX6435401	TFs and others	SUPT5H	Kidney	293	6417	105/271	134/450	-1.84281	-0.948421	1.30115
