SRX2207918	TFs and others	ATF3	Epidermis	CS1AN	30101	418/822	640/993	-8.28023	-4.42061	0.788994
SRX3256874	TFs and others	BCOR	Pluripotent stem cell	hESC H1	18331	304/822	421/993	-1.68122	-0.572568	0.872306
SRX150557	TFs and others	RELA	Blood	GM12878	10091	88/822	75/993	-1.67951	-0.571287	1.41742
SRX11094527	TFs and others	FLI1	Bone	EW-24	41143	133/822	122/993	-1.67933	-0.571287	1.31695
SRX371467	TFs and others	ESR1	Breast	MCF-7	31586	102/822	89/993	-1.67852	-0.570779	1.38448
SRX3751778	TFs and others	DDIT3	Adipocyte	402-91	16148	151/822	142/993	-1.67786	-0.570422	1.28459
SRX2314263	TFs and others	SUPT5H	Blood	MOLT-4	13839	527/822	688/993	-1.67495	-0.567816	0.925336
SRX371478	TFs and others	ESR1	Breast	MCF-7	35407	109/822	97/993	-1.67409	-0.567259	1.35748
SRX10145216	TFs and others	REL	Unclassified	Unclassified	7457	310/822	428/993	-1.67299	-0.566462	0.874974
SRX11196921	TFs and others	NELFB	Kidney	293	1737	125/822	114/993	-1.67094	-0.565015	1.32459
SRX3751771	TFs and others	FOSL2	Adipocyte	LPS141	7714	125/822	114/993	-1.67094	-0.565015	1.32459
SRX190239	TFs and others	GATA3	Breast	MCF-7	39727	196/822	192/993	-1.66963	-0.564346	1.2332
SRX5574514	TFs and others	SPI1	Liver	Hep G2	34933	173/822	166/993	-1.66917	-0.564346	1.25897
SRX265428	TFs and others	CTCF	Breast	SUM 159PT	45776	547/822	711/993	-1.66903	-0.564346	0.929384
SRX028636	TFs and others	NR2C2	Blood	K-562	199	12/822	4/993	-1.66726	-0.564346	3.62409
SRX150674	TFs and others	BRF1	Blood	K-562	327	12/822	4/993	-1.66726	-0.564346	3.62409
SRX266863	TFs and others	NANOG	Pluripotent stem cell	hESC HUES64	9252	12/822	4/993	-1.66726	-0.564346	3.62409
SRX2770850	TFs and others	MAF	Blood	Macrophages	17267	12/822	4/993	-1.66726	-0.564346	3.62409
SRX6582174	TFs and others	LMNA	Others	Fibroblasts	400	12/822	4/993	-1.66726	-0.564346	3.62409
SRX9135103	TFs and others	AR	Prostate	VCaP	33726	12/822	4/993	-1.66726	-0.564346	3.62409
SRX9628173	TFs and others	NR3C1	Kidney	293	11071	12/822	4/993	-1.66726	-0.564346	3.62409
SRX9556502	TFs and others	GATA3	Breast	MDA-MB-231	19878	209/822	207/993	-1.6669	-0.564284	1.2197
SRX10119136	TFs and others	RUNX1	Blood	MV-4-11	34357	102/822	90/993	-1.66511	-0.562795	1.3691
SRX10059518	TFs and others	CEBPD	Others	Fibroblasts	32232	134/822	124/993	-1.663	-0.561163	1.30545
SRX8616850	TFs and others	JUNB	Lung	A549	1656	51/822	38/993	-1.66288	-0.561163	1.6213
SRX2550934	TFs and others	MYCN	Neural	KELLY	22030	455/822	603/993	-1.66229	-0.560871	0.911531
SRX9178837	TFs and others	HAP1	Blood	HAP1	5798	108/822	170/993	-1.66101	-0.559891	0.767454
SRX673748	TFs and others	MED1	Breast	MCF-7	1001	25/822	14/993	-1.65964	-0.558819	2.15719
SRX204662	TFs and others	RBBP5	Kidney	293	958	71/822	58/993	-1.65897	-0.558447	1.47879
SRX9867025	TFs and others	BCL11B	Blood	TALL-1	31691	564/822	730/993	-1.65863	-0.558407	0.933327
SRX6957429	TFs and others	FOXL2	Gonad	KGN	5821	43/822	30/993	-1.65707	-0.55757	1.73151
SRX8299830	TFs and others	NELFCD	Bone	U2OS	14909	449/822	596/993	-1.65695	-0.55757	0.910076
SRX3931054	TFs and others	FOXA1	Breast	MCF-7	32397	77/822	64/993	-1.6569	-0.55757	1.45341
SRX5534832	TFs and others	ESR1	Breast	MCF-7	28419	103/822	91/993	-1.65563	-0.556596	1.36733
SRX3288566	TFs and others	NANOG	Pluripotent stem cell	hESC H9	29255	111/822	99/993	-1.65446	-0.555724	1.35446
SRX100506	TFs and others	FOXA1	Liver	Hep G2	50229	127/822	116/993	-1.65404	-0.555601	1.32258
SRX3468013	TFs and others	ARID2	Others	Aska	1336	56/822	43/993	-1.6513	-0.553454	1.57325
SRX4451195	TFs and others	ESR1	Breast	MCF-7	2511	56/822	43/993	-1.6513	-0.553454	1.57325
SRX190217	TFs and others	RAD21	Lung	A549	36915	136/822	126/993	-1.64867	-0.55112	1.3039
SRX097097	TFs and others	SMAD1	Blood	U-937	23356	61/822	48/993	-1.64803	-0.551073	1.5352
SRX8616802	TFs and others	JUN	Lung	A549	2331	61/822	48/993	-1.64803	-0.551073	1.5352
SRX6813402	TFs and others	CEBPB	Blood	THP-1	39339	176/822	170/993	-1.64765	-0.550988	1.25067
SRX4393708	TFs and others	GATA2	Blood	ME-1	9130	238/822	338/993	-1.64581	-0.549709	0.850624
SRX185709	TFs and others	PGR	Breast	T-47D	19503	104/822	92/993	-1.64578	-0.549709	1.3656
SRX100479	TFs and others	EGR1	Blood	GM12878	12730	239/822	339/993	-1.64298	-0.547415	0.851678
SRX3230382	TFs and others	FOXA2	Liver	Hep G2	43365	263/822	269/993	-1.64277	-0.547415	1.18108
SRX2943589	TFs and others	ESR1	Breast	MCF-7	17457	78/822	65/993	-1.6426	-0.547415	1.44964
SRX265222	TFs and others	RUNX1	Blood	ME-1	14180	293/822	406/993	-1.64104	-0.546148	0.871804
SRX3601957	TFs and others	ERG	Cardiovascular	HUVEC	15127	230/822	231/993	-1.63974	-0.545143	1.2028
SRX4815195	TFs and others	TLE3	Breast	SUM 159PT	13024	52/822	39/993	-1.63855	-0.545079	1.61071
SRX5128133	TFs and others	ESR1	Breast	ZR-75-1	7117	52/822	39/993	-1.63855	-0.545079	1.61071
SRX5574376	TFs and others	SPI1	Blood	Macrophages	20688	52/822	39/993	-1.63855	-0.545079	1.61071
SRX8080546	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	6615	28/822	17/993	-1.6385	-0.545079	1.9897
SRX190220	TFs and others	ELF1	Breast	MCF-7	14630	424/822	566/993	-1.63791	-0.544782	0.904955
SRX204906	TFs and others	MED1	Blood	MM.1S	18533	478/822	630/993	-1.63726	-0.544424	0.916568
SRX3110771	TFs and others	SMC3	Uterus	HeLa	15132	67/822	54/993	-1.6342	-0.541657	1.49885
SRX1058473	TFs and others	Epitope tags	Epidermis	MKL-1	6018	157/822	149/993	-1.63292	-0.540943	1.27289
SRX063920	TFs and others	ERG	Blood	K-562	10128	205/822	296/993	-1.6329	-0.540943	0.836642
SRX6935376	TFs and others	MYCN	Neural	NB-1643	14816	473/822	624/993	-1.6303	-0.539908	0.915702
SRX968414	TFs and others	ARNT	Kidney	786-O	2650	57/822	44/993	-1.63007	-0.539908	1.56495
SRX7030930	TFs and others	NELFA	Breast	MCF-7	14210	404/822	542/993	-1.6297	-0.539908	0.90045
SRX4046306	TFs and others	HCFC1	Blood	Erythroblasts	10450	506/822	663/993	-1.62955	-0.539908	0.921965
SRX3240995	TFs and others	MED1	Others	Mesenchymal stem cells	5674	39/822	27/993	-1.62929	-0.539908	1.74493
SRX3946918	TFs and others	MED1	Others	Mesenchymal stem cells	5671	39/822	27/993	-1.62929	-0.539908	1.74493
SRX070876	TFs and others	GATA2	Cardiovascular	HUVEC	10651	48/822	35/993	-1.62895	-0.539908	1.65673
SRX1012620	TFs and others	PGR	Breast	T-47D	20770	48/822	35/993	-1.62895	-0.539908	1.65673
SRX398302	TFs and others	CDK8	Digestive tract	SW 480	1743	48/822	35/993	-1.62895	-0.539908	1.65673
SRX5888972	TFs and others	SMARCB1	Epidermis	BJ	1718	48/822	35/993	-1.62895	-0.539908	1.65673
SRX2043232	TFs and others	PBX1	Blood	RCH-ACV	23760	375/822	507/993	-1.62842	-0.539669	0.893513
SRX7582521	TFs and others	BRD4	Muscle	RH-4	2133	79/822	66/993	-1.62794	-0.539579	1.44597
SRX3591438	TFs and others	BRD4	Blood	B-CLL cells	11462	380/822	513/993	-1.62771	-0.539579	0.894836
SRX5075168	TFs and others	SMARCA4	Neural	Neural progenitor cells	28648	381/822	514/993	-1.62738	-0.539579	0.895446
SRX2314264	TFs and others	SUPT5H	Blood	MOLT-4	15448	531/822	692/993	-1.62717	-0.539579	0.92697
SRX2897209	TFs and others	ESR1	Breast	Breast cancer cells	5967	96/822	153/993	-1.62639	-0.539087	0.757979
SRX2652450	TFs and others	ZBTB48	Bone	U2OS	7794	177/822	260/993	-1.62527	-0.538574	0.822389
SRX150370	TFs and others	MAFK	Uterus	HeLa	10807	106/822	94/993	-1.62501	-0.538574	1.36225
SRX9419952	TFs and others	FOXA1	Breast	SK-BR-3	29297	106/822	94/993	-1.62501	-0.538574	1.36225
SRX190264	TFs and others	CREB1	Liver	Hep G2	26190	570/822	737/993	-1.62193	-0.535822	0.934297
SRX1304576	TFs and others	JMJD1C	Blood	HL-60	26252	180/822	175/993	-1.62168	-0.535822	1.24254
SRX1156540	TFs and others	SMARCA4	Breast	MDA-MB-231	2332	22/822	12/993	-1.62043	-0.535723	2.21472
SRX2198833	TFs and others	LARP7	Uterus	HeLa	1033	22/822	12/993	-1.62043	-0.535723	2.21472
SRX2871342	TFs and others	GATA3	Breast	T-47D	5728	22/822	12/993	-1.62043	-0.535723	2.21472
SRX8861820	TFs and others	ESR1	Breast	T-47D	4520	22/822	12/993	-1.62043	-0.535723	2.21472
SRX3285586	TFs and others	KDM5B	Breast	TAMR	6168	122/822	188/993	-1.61972	-0.535705	0.783934
SRX2194290	TFs and others	BRD4	Breast	SUM 229PE	10825	272/822	279/993	-1.61955	-0.535705	1.17772
SRX150417	TFs and others	MAZ	Blood	K-562	29714	550/822	714/993	-1.61955	-0.535705	0.930555
SRX3271016	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	30890	275/822	384/993	-1.6184	-0.534842	0.865125
SRX347422	TFs and others	STAT3	Blood	OCI-LY-19	2685	114/822	103/993	-1.61557	-0.532299	1.33704
SRX236115	TFs and others	TCF3	Blood	Kasumi-1	35196	207/822	205/993	-1.61446	-0.531914	1.21981
SRX3230389	TFs and others	KDM2A	Liver	Hep G2	29110	585/822	754/993	-1.61412	-0.531914	0.937264
SRX265224	TFs and others	TBP	Blood	ME-1	5262	194/822	281/993	-1.61407	-0.531914	0.834013
SRX4451212	TFs and others	ESR1	Breast	MCF-7	35772	53/822	40/993	-1.61404	-0.531914	1.60064
SRX4377533	TFs and others	BRD4	Breast	MDA-MB-231	35072	679/822	778/993	-1.61301	-0.531171	1.05431
SRX190203	TFs and others	ESR1	Uterus	ECC-1	4539	63/822	50/993	-1.6101	-0.528546	1.52212
SRX150572	TFs and others	CEBPB	Liver	Hep G2	43465	100/822	88/993	-1.6077	-0.526717	1.37276
SRX3584203	TFs and others	CEBPB	Gonad	Epididymis	17076	100/822	88/993	-1.6077	-0.526717	1.37276
SRX8588640	TFs and others	KLF4	Cardiovascular	Pulmonary artery endothelial cells	13139	257/822	262/993	-1.60545	-0.524752	1.18498
SRX1012647	TFs and others	EP300	Breast	MCF-7	11347	93/822	81/993	-1.60368	-0.523708	1.387
SRX2404140	TFs and others	RELA	Others	Detroit 562	7207	93/822	81/993	-1.60368	-0.523708	1.387
SRX3110773	TFs and others	SMC3	Uterus	HeLa	25107	123/822	113/993	-1.60282	-0.523708	1.31493
SRX3110716	TFs and others	ESR1	Breast	MCF-7	3869	20/822	10/993	-1.6027	-0.523708	2.41606
SRX3474297	TFs and others	Epitope tags	Prostate	LNCAP	542	20/822	10/993	-1.6027	-0.523708	2.41606
SRX5242454	TFs and others	MED1	Blood	MOLM-14	1151	20/822	10/993	-1.6027	-0.523708	2.41606
SRX1787675	TFs and others	KMT2C	Breast	MCF-7	16443	196/822	193/993	-1.60217	-0.523461	1.22681
SRX10365524	TFs and others	ESR1	Breast	MDA-MB-231	2734	15/822	6/993	-1.60117	-0.523048	3.02007
SRX5089453	TFs and others	ESR1	Breast	MCF-7	2759	15/822	6/993	-1.60117	-0.523048	3.02007
SRX2871349	TFs and others	FOXA1	Breast	T-47D	14064	49/822	36/993	-1.60054	-0.523048	1.64426
SRX8151649	TFs and others	ARNTL	Adipocyte	Preadipocytes	1840	49/822	36/993	-1.60054	-0.523048	1.64426
SRX4417524	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	4453	234/822	332/993	-1.60034	-0.523048	0.851442
SRX2207672	TFs and others	RELA	Cardiovascular	HUVEC	87679	607/822	685/993	-1.5995	-0.523016	1.07047
SRX100472	TFs and others	TCF12	Pluripotent stem cell	hESC H1	7180	69/822	56/993	-1.59946	-0.523016	1.48846
SRX295039	TFs and others	MECP2	Digestive tract	HCT 116	1283	69/822	56/993	-1.59946	-0.523016	1.48846
SRX1012613	TFs and others	EP300	Breast	T-47D	5047	26/822	15/993	-1.59851	-0.522911	2.09392
SRX4326271	TFs and others	BRD4	Neural	SK-N-BE(2)	2093	26/822	15/993	-1.59851	-0.522911	2.09392
SRX6367582	TFs and others	NCOA1	Kidney	293	17928	26/822	15/993	-1.59851	-0.522911	2.09392
SRX7498498	TFs and others	CTCF	Uterus	SiHa	28499	75/822	62/993	-1.59584	-0.521944	1.46133
SRX367492	TFs and others	FOXK1	Kidney	293	2733	152/822	144/993	-1.59528	-0.521944	1.27514
SRX367491	TFs and others	ASXL1	Kidney	293	13822	439/822	583/993	-1.59416	-0.521944	0.909648
SRX2513520	TFs and others	ESR1	Breast	MCF-7	23683	44/822	32/993	-1.59285	-0.521944	1.66104
SRX212375	TFs and others	TP63	Prostate	EP156T	3466	10/822	3/993	-1.59256	-0.521944	4.02676
SRX3051208	TFs and others	HIF1A	Kidney	Renal cell carcinoma	886	10/822	3/993	-1.59256	-0.521944	4.02676
SRX3144856	TFs and others	SIN3A	Cardiovascular	HUVEC	1167	10/822	3/993	-1.59256	-0.521944	4.02676
SRX3629602	TFs and others	ESR1	Breast	MCF-7	5748	10/822	3/993	-1.59256	-0.521944	4.02676
SRX5930115	TFs and others	NCOR2	Blood	Acute myeloid leukemia	1874	10/822	3/993	-1.59256	-0.521944	4.02676
SRX7371443	TFs and others	TP53	Pluripotent stem cell	hESC derived ectodermal cells	1914	10/822	3/993	-1.59256	-0.521944	4.02676
SRX825399	TFs and others	ZEB1	Pancreas	PANC-1	619	10/822	3/993	-1.59256	-0.521944	4.02676
SRX9628170	TFs and others	NR3C1	Kidney	293	8093	10/822	3/993	-1.59256	-0.521944	4.02676
SRX968971	TFs and others	RELA	Breast	MCF-7	7800	10/822	3/993	-1.59256	-0.521944	4.02676
SRX1469952	TFs and others	ESR1	Breast	T-47D	3931	29/822	18/993	-1.59177	-0.521944	1.94627
SRX3923525	TFs and others	FOXA1	Breast	ZR-75-1	19010	29/822	18/993	-1.59177	-0.521944	1.94627
SRX5887618	TFs and others	YAP1	Lung	PC-9	1809	29/822	18/993	-1.59177	-0.521944	1.94627
SRX646136	TFs and others	TAL1	Blood	Erythroblasts	15225	29/822	18/993	-1.59177	-0.521944	1.94627
SRX2871358	TFs and others	PGR	Breast	T-47D	572	17/822	8/993	-1.5914	-0.521944	2.56706
SRX5683079	TFs and others	ESR1	Uterus	Ishikawa	4603	17/822	8/993	-1.5914	-0.521944	2.56706
SRX702086	TFs and others	SMAD1	Pluripotent stem cell	hESC HUES64	528	17/822	8/993	-1.5914	-0.521944	2.56706
SRX190331	TFs and others	TEAD4	Liver	Hep G2	10981	87/822	75/993	-1.59139	-0.521944	1.40131
SRX8616833	TFs and others	FOSL2	Lung	A549	4529	87/822	75/993	-1.59139	-0.521944	1.40131
SRX204413	TFs and others	MAX	Blood	P493-6	14582	436/822	579/993	-1.59087	-0.521808	0.909673
SRX3931083	TFs and others	FOXA1	Breast	MCF-7	21896	64/822	51/993	-1.5907	-0.521808	1.51596
SRX7099471	TFs and others	Epitope tags	Kidney	293	4980	25/822	52/993	-1.59038	-0.521765	0.580783
SRX190337	TFs and others	NFIC	Blood	GM12878	21528	186/822	182/993	-1.58842	-0.520083	1.23458
SRX5974512	TFs and others	CTCF	Blood	K-562	10007	59/822	46/993	-1.58687	-0.518809	1.54943
SRX186780	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	11092	240/822	339/993	-1.58438	-0.516597	0.855242
SRX6473452	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	3423	45/822	81/993	-1.58372	-0.516214	0.671127
SRX4377547	TFs and others	BRD2	Breast	HCC1806	20636	536/822	697/993	-1.58174	-0.514982	0.928987
SRX7677729	TFs and others	SUPT5H	Digestive tract	DLD-1	9732	354/822	480/993	-1.58167	-0.514982	0.890922
SRX3841272	TFs and others	PYGO2	Uterus	HeLa	7124	70/822	57/993	-1.58166	-0.514982	1.48354
SRX849404	TFs and others	CDK8	Blood	K-562	3067	164/822	158/993	-1.57961	-0.514831	1.2539
SRX10913936	TFs and others	SP1	Epidermis	Dermal fibroblast	3777	188/822	273/993	-1.57937	-0.514831	0.831903
SRX190292	TFs and others	USF1	Digestive tract	HCT 116	16932	461/822	505/993	-1.57689	-0.514831	1.10278
SRX10657966	TFs and others	Epitope tags	Blood	NALM-6	20345	406/822	543/993	-1.57653	-0.514831	0.903241
SRX099629	TFs and others	EP300	Cardiovascular	Heart	164	7/822	1/993	-1.57521	-0.514831	8.4562
SRX1131552	TFs and others	BRD4	Breast	MDA-MB-436	229	7/822	1/993	-1.57521	-0.514831	8.4562
SRX1131559	TFs and others	BRD4	Breast	SUM 149PT	1478	7/822	1/993	-1.57521	-0.514831	8.4562
SRX1514960	TFs and others	GFP	Kidney	293	884	7/822	1/993	-1.57521	-0.514831	8.4562
SRX159195	TFs and others	NCOR2	Digestive tract	LS-180	290	7/822	1/993	-1.57521	-0.514831	8.4562
SRX1823819	TFs and others	BRD4	Pancreas	L3.6	407	7/822	1/993	-1.57521	-0.514831	8.4562
SRX1829881	TFs and others	MED1	Blood	SK-MEL-147	451	7/822	1/993	-1.57521	-0.514831	8.4562
SRX261274	TFs and others	ESR1	Breast	MCF-7	4733	7/822	1/993	-1.57521	-0.514831	8.4562
SRX2897199	TFs and others	ESR1	Breast	Breast cancer cells	481	7/822	1/993	-1.57521	-0.514831	8.4562
SRX3070467	TFs and others	NR3C1	Breast	MCF 10A	831	7/822	1/993	-1.57521	-0.514831	8.4562
SRX3098200	TFs and others	CEBPA	Blood	Kasumi-1	632	7/822	1/993	-1.57521	-0.514831	8.4562
SRX3408661	TFs and others	CDK9	Neural	KELLY	466	7/822	1/993	-1.57521	-0.514831	8.4562
SRX3546803	TFs and others	Epitope tags	Breast	MDA-MB-231	1022	7/822	1/993	-1.57521	-0.514831	8.4562
SRX3586329	TFs and others	NR3C1	Blood	Macrophages	935	7/822	1/993	-1.57521	-0.514831	8.4562
SRX5254848	TFs and others	ZBTB16	Others	Mesenchymal stem cells	592	7/822	1/993	-1.57521	-0.514831	8.4562
SRX5511297	TFs and others	ESR1	Breast	MCF-7	2458	7/822	1/993	-1.57521	-0.514831	8.4562
SRX5824576	TFs and others	BRD4	Breast	SUM 149PT	1464	7/822	1/993	-1.57521	-0.514831	8.4562
SRX730426	TFs and others	ESR1	Breast	MCF-7	4723	7/822	1/993	-1.57521	-0.514831	8.4562
SRX8068152	TFs and others	RUNX1	Blood	RS4-11	631	7/822	1/993	-1.57521	-0.514831	8.4562
SRX117010	TFs and others	FLI1	Blood	U-937	12322	377/822	508/993	-1.57477	-0.514664	0.89651
SRX10881802	TFs and others	SMARCC2	Kidney	G-401	2279	49/822	37/993	-1.57242	-0.512827	1.59982
SRX3230412	TFs and others	ZNF12	Liver	Hep G2	12013	177/822	172/993	-1.57239	-0.512827	1.24315
SRX5974543	TFs and others	CTCF	Blood	K-562	11417	65/822	52/993	-1.57107	-0.511778	1.51004
SRX6060974	TFs and others	KLF5	Digestive tract	ESO-26	12778	309/822	425/993	-1.56729	-0.508531	0.878308
SRX9298947	TFs and others	NR3C1	Lung	Lung cancer cell line	6100	41/822	29/993	-1.56705	-0.508531	1.7079
SRX974290	TFs and others	MEF2B	Kidney	293	6201	45/822	33/993	-1.56701	-0.508531	1.64731
SRX3091916	TFs and others	ZFX	Kidney	293	12425	311/822	427/993	-1.56446	-0.506522	0.879853
SRX7805360	TFs and others	ZFX	Kidney	293	12425	311/822	427/993	-1.56446	-0.506522	0.879853
SRX2194258	TFs and others	BRD4	Breast	HCC1806	1449	70/822	58/993	-1.56236	-0.504693	1.45797
SRX1013333	TFs and others	SMC1A	Liver	HuCCT1	49381	321/822	338/993	-1.5609	-0.503502	1.14727
SRX682385	TFs and others	LMO2	Blood	TSU-1621MT	11781	23/822	13/993	-1.55988	-0.503022	2.13728
SRX682388	TFs and others	TAL1	Blood	TSU-1621MT	8453	23/822	13/993	-1.55988	-0.503022	2.13728
SRX6692568	TFs and others	Epitope tags	Epidermis	Keratinocytes	1247	6/822	20/993	-1.55926	-0.502672	0.362409
SRX7030881	TFs and others	EHMT2	Breast	MCF-7	2203	2/822	12/993	-1.55823	-0.501911	0.201338
SRX8358262	TFs and others	AHR	Cardiovascular	HCASMC	2420	26/822	53/993	-1.55767	-0.501761	0.592618
SRX7055000	TFs and others	ERG	Cardiovascular	HAEC	3475	83/822	71/993	-1.55754	-0.501761	1.4122
SRX7677724	TFs and others	SUPT5H	Digestive tract	DLD-1	15043	454/822	600/993	-1.55381	-0.498299	0.914075
SRX4377544	TFs and others	BRD2	Breast	SUM 159PT	23777	616/822	788/993	-1.55337	-0.498128	0.944348
SRX2513523	TFs and others	ESR1	Breast	MCF-7	11298	33/822	22/993	-1.55261	-0.497636	1.81204
SRX6602361	TFs and others	ARNTL	Neural	Glioma stem cells	5924	154/822	228/993	-1.55109	-0.49651	0.81595
SRX3946912	TFs and others	MED1	Others	Mesenchymal stem cells	1922	50/822	38/993	-1.55041	-0.49651	1.58951
SRX5574367	TFs and others	SPI1	Blood	Dendritic Cells	15290	50/822	38/993	-1.55041	-0.49651	1.58951
SRX6957433	TFs and others	FOXL2	Kidney	HGrC1	8151	50/822	38/993	-1.55041	-0.49651	1.58951
SRX5323871	TFs and others	ESR1	Breast	MCF-7	24701	129/822	120/993	-1.54848	-0.496463	1.29863
SRX8406533	TFs and others	HOXB13	Prostate	Prostate	12559	71/822	59/993	-1.54834	-0.496463	1.45373
SRX190260	TFs and others	REST	Pluripotent stem cell	hESC derived neural cells	22218	328/822	448/993	-1.54774	-0.496463	0.88445
SRX5738756	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	27111	328/822	448/993	-1.54774	-0.496463	0.88445
SRX017699	TFs and others	EP300	Blood	CD4+ T cells	171	9/822	2/993	-1.54716	-0.496463	5.43613
SRX1012691	TFs and others	PGR	Breast	MCF-7	576	9/822	2/993	-1.54716	-0.496463	5.43613
SRX1033273	TFs and others	GATA2	Prostate	LNCAP	7147	9/822	2/993	-1.54716	-0.496463	5.43613
SRX2319765	TFs and others	VDR	Blood	THP-1	1532	9/822	2/993	-1.54716	-0.496463	5.43613
SRX4705127	TFs and others	LMO1	Neural	KELLY	568	9/822	2/993	-1.54716	-0.496463	5.43613
SRX5199676	TFs and others	EP300	Prostate	LNCAP	584	9/822	2/993	-1.54716	-0.496463	5.43613
SRX6961679	TFs and others	SUPT5H	Digestive tract	HCT 116	1260	9/822	2/993	-1.54716	-0.496463	5.43613
SRX7971776	TFs and others	STAT3	Blood	Th2 Cells	1359	9/822	2/993	-1.54716	-0.496463	5.43613
SRX1550246	TFs and others	Epitope tags	Bone	U2OS	816	30/822	19/993	-1.54631	-0.496064	1.90741
SRX8520809	TFs and others	NR3C1	Breast	SUM 159PT	25456	112/822	102/993	-1.54623	-0.496064	1.32646
SRX186625	TFs and others	ELK1	Blood	K-562	1581	84/822	72/993	-1.54469	-0.495181	1.40937
SRX371483	TFs and others	FOXA1	Breast	MCF-7	33582	84/822	72/993	-1.54469	-0.495181	1.40937
SRX3285565	TFs and others	KDM5B	Breast	C70R	5615	69/822	115/993	-1.54455	-0.495181	0.724818
SRX2431541	TFs and others	FOXA2	Epidermis	BJ	12969	55/822	43/993	-1.54396	-0.495121	1.54515
SRX7807127	TFs and others	TEAD1	Adipocyte	Adipocytes	4511	55/822	43/993	-1.54396	-0.495121	1.54515
SRX1161177	TFs and others	FOXA1	Breast	MCF-7	31556	91/822	79/993	-1.54291	-0.494335	1.39153
SRX7805372	TFs and others	ZFX	Kidney	293	12819	156/822	231/993	-1.54251	-0.4942	0.815812
SRX3230401	TFs and others	SP1	Liver	Hep G2	12274	443/822	586/993	-1.54148	-0.493434	0.913237
SRX5574377	TFs and others	SPI1	Blood	Macrophages	5536	27/822	16/993	-1.54044	-0.492659	2.03855
SRX5391686	TFs and others	CTCF	Blood	Neutrophils	17957	171/822	166/993	-1.53809	-0.491293	1.24442
SRX100476	TFs and others	TAF1	Blood	K-562	12659	436/822	578/993	-1.53808	-0.491293	0.911247
SRX5442198	TFs and others	FOXP1	Blood	OCI-LY1	83564	598/822	767/993	-1.5378	-0.491293	0.941853
SRX8616800	TFs and others	JUN	Lung	A549	1421	38/822	26/993	-1.53746	-0.491293	1.76558
SRX2194249	TFs and others	CEBPB	Breast	SUM 159PT	38434	122/822	112/993	-1.53741	-0.491293	1.31589
SRX3990990	TFs and others	PGR	Breast	T-47D	6618	78/822	66/993	-1.53723	-0.491293	1.42767
SRX5982362	TFs and others	SMARCA2	Lung	A549	6298	78/822	66/993	-1.53723	-0.491293	1.42767
SRX1961156	TFs and others	ESR1	Breast	T-47D	5671	42/822	30/993	-1.53617	-0.490496	1.69124
SRX2582161	TFs and others	GRHL3	Epidermis	NHEK	4049	10/822	27/993	-1.53532	-0.489909	0.447418
SRX10881820	TFs and others	SMARCA4	Others	BT-16	24801	432/822	573/993	-1.53485	-0.489703	0.910765
SRX1079393	TFs and others	SUMO2	Prostate	VCaP	22216	85/822	73/993	-1.53152	-0.486634	1.40661
SRX334250	TFs and others	E2F1	Unclassified	Unclassified	7456	296/822	408/993	-1.53117	-0.486547	0.876413
SRX150715	TFs and others	NRF1	Uterus	HeLa	1881	64/822	108/993	-1.53002	-0.48566	0.715869
SRX9730736	TFs and others	CPSF3L	Blood	THP-1	14757	421/822	560/993	-1.52962	-0.48558	0.908179
SRX327755	TFs and others	MED1	Blood	MM.1S	17194	423/822	562/993	-1.52925	-0.48558	0.909246
SRX190207	TFs and others	ELF1	Neural	SK-N-SH	9463	357/822	483/993	-1.52882	-0.48558	0.892891
SRX359404	TFs and others	EP300	Kidney	293	3020	91/822	145/993	-1.52845	-0.48558	0.758142
SRX9419949	TFs and others	FOXA1	Breast	SK-BR-3	42297	122/822	113/993	-1.52823	-0.48558	1.30424
SRX8616814	TFs and others	FOSL1	Lung	A549	2041	51/822	39/993	-1.52816	-0.48558	1.57973
SRX9419951	TFs and others	FOXA1	Breast	SK-BR-3	38999	141/822	133/993	-1.52811	-0.48558	1.28069
SRX218418	TFs and others	GATA1	Blood	Erythroid Cells	25823	360/822	486/993	-1.52643	-0.484242	0.894836
SRX7760063	TFs and others	FOS	Pancreas	CFPAC-1	13879	132/822	123/993	-1.52625	-0.484242	1.29642
SRX4377548	TFs and others	BRD2	Breast	HCC1806	19981	536/822	696/993	-1.52475	-0.484212	0.930321
SRX186608	TFs and others	SREBF2	Blood	GM12878	1072	56/822	44/993	-1.52451	-0.484212	1.53749
SRX3244991	TFs and others	SPI1	Blood	Macrophages	15006	56/822	44/993	-1.52451	-0.484212	1.53749
SRX9550856	TFs and others	FOXA1	Prostate	Prostate cancer	28991	56/822	44/993	-1.52451	-0.484212	1.53749
SRX1094474	TFs and others	BRD4	Others	TC-797	864	13/822	5/993	-1.5244	-0.484212	3.14088
SRX4174972	TFs and others	PPARG	Adipocyte	Adipocytes	3625	13/822	5/993	-1.5244	-0.484212	3.14088
