SRX6977278	TFs and others	Epitope tags	Neural	BE(2)-C	5261	40/44	88/178	-6.82139	-2.55674	1.83884
SRX3135181	TFs and others	BCL6	Blood	OCI-LY1	1144	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3229134	TFs and others	AR	Breast	MCF-7	565	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3229159	TFs and others	ESR1	Breast	Breast cancer	493	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3229166	TFs and others	AR	Breast	Breast cancer	392	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3229169	TFs and others	AR	Breast	Breast cancer	308	4/44	1/178	-2.23063	-1.62216	16.1818
SRX323567	TFs and others	ASCL1	Epidermis	Keratinocytes	1150	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3240988	TFs and others	MED1	Others	Mesenchymal stem cells	1024	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3240990	TFs and others	MED1	Others	Mesenchymal stem cells	4608	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3240994	TFs and others	MED1	Others	Mesenchymal stem cells	1233	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3240997	TFs and others	MED1	Others	Mesenchymal stem cells	6509	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3244992	TFs and others	CEBPB	Blood	Macrophages	11613	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3263402	TFs and others	CEBPB	Blood	OCI-AML3	777	4/44	1/178	-2.23063	-1.62216	16.1818
SRX326881	TFs and others	ERG	Prostate	VCaP	769	4/44	1/178	-2.23063	-1.62216	16.1818
SRX326882	TFs and others	ERG	Prostate	VCaP	1332	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3287166	TFs and others	SMC3	Uterus	HeLa	1175	4/44	1/178	-2.23063	-1.62216	16.1818
SRX334264	TFs and others	AR	Unclassified	Unclassified	1022	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3367071	TFs and others	TP63	Digestive tract	TE-5	480	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3372031	TFs and others	FOXF1	Digestive tract	GIST48	636	4/44	1/178	-2.23063	-1.62216	16.1818
SRX338782	TFs and others	PPARG	Cardiovascular	HUVEC	487	4/44	1/178	-2.23063	-1.62216	16.1818
SRX338978	TFs and others	ERCC6	Others	Fibroblasts	1013	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3410404	TFs and others	ESR1	Breast	T-47D	1202	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3422339	TFs and others	INSR	Neural	SH-SY5Y	1099	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3422675	TFs and others	MYC	Kidney	293	481	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3422687	TFs and others	MYC	Kidney	293	737	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3428653	TFs and others	ESR1	Breast	MCF-7	752	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3428655	TFs and others	ESR1	Breast	MCF-7	440	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3436329	TFs and others	NR3C1	Blood	SUP-B15	10921	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3445722	TFs and others	ZNF341	Blood	B cells	1040	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3450328	TFs and others	RXRA	Others	JMSU1	2210	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3468033	TFs and others	SS18	Muscle	SYO1	3428	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3472387	TFs and others	KDM6A	Pluripotent stem cell	hESC H9	340	4/44	1/178	-2.23063	-1.62216	16.1818
SRX347425	TFs and others	STAT3	Blood	SU-DHL-10	1221	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3474301	TFs and others	AR	Prostate	LNCAP	619	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3506186	TFs and others	Pan-acetyllysine	Liver	Hep G2	3904	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3520277	TFs and others	BrdU	Digestive tract	HCT 116	752	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3520279	TFs and others	DNA2	Digestive tract	HCT 116	870	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3520285	TFs and others	ATR	Digestive tract	HCT 116	703	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3541099	TFs and others	ESR1	Breast	MCF-7	1397	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3541111	TFs and others	ESR1	Breast	MCF-7	2527	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3541114	TFs and others	SUMO2	Breast	MCF-7	794	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3542259	TFs and others	PHOX2B	Neural	KELLY	27164	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3554406	TFs and others	CREB1	Breast	MDA-MB-134-VI	447	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3554409	TFs and others	CREB1	Breast	MDA-MB-134-VI	825	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3581352	TFs and others	RPA2	Uterus	HeLa	668	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3581354	TFs and others	RPA2	Uterus	HeLa	678	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3581356	TFs and others	RPA2	Uterus	HeLa	699	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3581484	TFs and others	Epitope tags	Pluripotent stem cell	iPS derived neural cells	594	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3583255	TFs and others	HIF1A	Breast	MDA-MB-231	755	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3583256	TFs and others	HIF1A	Breast	MDA-MB-231	673	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3583257	TFs and others	ZMYND8	Breast	MDA-MB-231	2432	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3586325	TFs and others	NR3C1	Blood	Monocytes	717	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3596429	TFs and others	Epitope tags	Lung	NCI-H1299	617	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3596432	TFs and others	Epitope tags	Lung	NCI-H1299	637	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3599301	TFs and others	FLI1	Cardiovascular	HUVEC	1004	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3599306	TFs and others	JUN	Cardiovascular	HUVEC	641	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3599312	TFs and others	GATA2	Cardiovascular	HUVEC	1027	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3599315	TFs and others	GATA2	Cardiovascular	HUVEC	763	4/44	1/178	-2.23063	-1.62216	16.1818
SRX359955	TFs and others	SOX2	Digestive tract	LoVo	196	4/44	1/178	-2.23063	-1.62216	16.1818
SRX360022	TFs and others	GRHL1	Digestive tract	LoVo	562	4/44	1/178	-2.23063	-1.62216	16.1818
SRX360026	TFs and others	MAFK	Digestive tract	LoVo	743	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3601933	TFs and others	GLYR1	Uterus	HeLa	519	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3601935	TFs and others	GLYR1	Uterus	HeLa	523	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3601939	TFs and others	GLYR1	Uterus	HeLa	569	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3601940	TFs and others	GLYR1	Uterus	HeLa	690	4/44	1/178	-2.23063	-1.62216	16.1818
SRX361885	TFs and others	MYC	Digestive tract	LoVo	1043	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3657346	TFs and others	Epitope tags	Kidney	293	763	4/44	1/178	-2.23063	-1.62216	16.1818
SRX366173	TFs and others	SMAD4	Lung	NCI-H441	1601	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666492	TFs and others	TP53	Blood	T cells	825	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666496	TFs and others	TP53	Blood	T cells	1007	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666498	TFs and others	TP53	Blood	T cells	1338	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666500	TFs and others	TP53	Blood	T cells	368	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666502	TFs and others	TP53	Blood	T cells	355	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666506	TFs and others	TP53	Blood	T cells	518	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3666510	TFs and others	TP53	Blood	T cells	1492	4/44	1/178	-2.23063	-1.62216	16.1818
SRX367015	TFs and others	RELA	Cardiovascular	AC16	511	4/44	1/178	-2.23063	-1.62216	16.1818
SRX367310	TFs and others	JMJD6	Kidney	293	318	4/44	1/178	-2.23063	-1.62216	16.1818
SRX367312	TFs and others	BRD4	Kidney	293	565	4/44	1/178	-2.23063	-1.62216	16.1818
SRX367645	TFs and others	GATA4	Digestive tract	KATO III	743	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3745256	TFs and others	Epitope tags	Lung	NCI-H1299	764	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3758833	TFs and others	BrdU	Uterus	HeLa	2135	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3768715	TFs and others	MLLT3	Blood	CD34 Hematopoietic stem cells	653	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3768721	TFs and others	MLLT3	Blood	Erythroblasts	563	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3768736	TFs and others	MLLT3	Blood	CD34 Hematopoietic stem cells	326	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3798682	TFs and others	MYCN	Neural	SH-EP	767	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3829961	TFs and others	MGA	Lung	A549	915	4/44	1/178	-2.23063	-1.62216	16.1818
SRX386239	TFs and others	SETX	Lung	A549	1193	4/44	1/178	-2.23063	-1.62216	16.1818
SRX386240	TFs and others	SETX	Lung	A549	1113	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3881589	TFs and others	FOXN3	Liver	Hep G2	2302	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3881591	TFs and others	FOXN3	Liver	Hep G2	2754	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392801	TFs and others	REST	Blood	Jurkat	1547	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392806	TFs and others	REST	Blood	Jurkat	1918	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392807	TFs and others	EP300	Blood	GM12878	317	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392810	TFs and others	EP300	Blood	GM12878	294	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392816	TFs and others	EP300	Blood	GM12878	265	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392817	TFs and others	EP300	Blood	GM12878	831	4/44	1/178	-2.23063	-1.62216	16.1818
SRX392818	TFs and others	EP300	Blood	GM12878	404	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946906	TFs and others	MED1	Others	Mesenchymal stem cells	5656	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946907	TFs and others	MED1	Others	Mesenchymal stem cells	3118	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946909	TFs and others	MED1	Others	Mesenchymal stem cells	761	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946913	TFs and others	MED1	Others	Mesenchymal stem cells	1005	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946917	TFs and others	MED1	Others	Mesenchymal stem cells	1246	4/44	1/178	-2.23063	-1.62216	16.1818
SRX3946920	TFs and others	MED1	Others	Mesenchymal stem cells	6538	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396257	TFs and others	TP53	Others	Fibroblasts	644	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396260	TFs and others	TP53	Others	Fibroblasts	751	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396569	TFs and others	CBX7	Breast	Breast cells	463	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396570	TFs and others	CBX8	Breast	Breast cells	558	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396572	TFs and others	RING1	Breast	Breast cells	402	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396580	TFs and others	CBX7	Epidermis	Hs 68	544	4/44	1/178	-2.23063	-1.62216	16.1818
SRX396818	TFs and others	ESR1	Breast	MCF-7	2735	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4060991	TFs and others	TRPS1	Breast	T-47D	434	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4096869	TFs and others	GATAD2B	Breast	HCC3153	444	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4096870	TFs and others	GATAD2B	Breast	HCC3153	529	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4107932	TFs and others	SKP2	Digestive tract	HCT 116	24515	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4108916	TFs and others	AR	Prostate	LNCAP	12608	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4116063	TFs and others	ESR1	Uterus	Endometrium cancer	710	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4192131	TFs and others	XRCC4	Breast	MCF 10A	442	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4192134	TFs and others	PARP1	Breast	MCF 10A	254	4/44	1/178	-2.23063	-1.62216	16.1818
SRX423001	TFs and others	CDK2	Breast	T-47D	627	4/44	1/178	-2.23063	-1.62216	16.1818
SRX424011	TFs and others	KDM4C	Digestive tract	KYSE-150	586	4/44	1/178	-2.23063	-1.62216	16.1818
SRX425262	TFs and others	RELA	Cardiovascular	HUVEC	305	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4301475	TFs and others	RELA	Uterus	HeLa	808	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4301476	TFs and others	RELA	Uterus	HeLa	236	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4301477	TFs and others	RELA	Uterus	HeLa	194	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4313217	TFs and others	RAD21	Muscle	RH-4	4412	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4397513	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	380	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4397518	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	334	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4397527	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	386	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4401062	TFs and others	RELA	Blood	BJAB	655	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4404398	TFs and others	MYCN	Prostate	LNCAP	307	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4404400	TFs and others	MYCN	Prostate	LNCAP	291	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4411663	TFs and others	AR	Prostate	LNCAP	1153	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4411672	TFs and others	AR	Prostate	LNCAP	20539	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4417536	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	592	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4417537	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	644	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4417540	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	627	4/44	1/178	-2.23063	-1.62216	16.1818
SRX457213	TFs and others	ESR1	Breast	MCF-7	311	4/44	1/178	-2.23063	-1.62216	16.1818
SRX469396	TFs and others	ESR1	Breast	MCF-7	4345	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4705116	TFs and others	CHAF1A	Blood	U-937	337	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4705118	TFs and others	CHAF1A	Blood	U-937	427	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4705126	TFs and others	LMO1	Neural	KELLY	464	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4708028	TFs and others	PCBP2	Liver	Hep G2	963	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4708040	TFs and others	SAFB2	Liver	Hep G2	328	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4708073	TFs and others	HNRNPUL1	Blood	K-562	670	4/44	1/178	-2.23063	-1.62216	16.1818
SRX471871	TFs and others	BRD3	Prostate	VCaP	2042	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4732741	TFs and others	HDAC2	Blood	Pre-B cells	711	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4743477	TFs and others	GFP	Liver	Hep G2	248	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475747	TFs and others	REST	Blood	GM12878	3028	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475753	TFs and others	EP300	Blood	GM12878	13797	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475754	TFs and others	EP300	Blood	GM12878	11634	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475784	TFs and others	REST	Blood	GM12878	4230	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475786	TFs and others	REST	Blood	GM12878	2654	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475787	TFs and others	REST	Blood	GM12878	2001	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475788	TFs and others	REST	Blood	GM12878	2714	4/44	1/178	-2.23063	-1.62216	16.1818
SRX475789	TFs and others	EP300	Blood	GM12878	499	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783036	TFs and others	AR	Prostate	Prostate cancer cells	2241	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783037	TFs and others	AR	Prostate	Prostate cancer cells	535	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783044	TFs and others	AR	Prostate	Prostate cancer cells	440	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783075	TFs and others	AR	Prostate	Prostate cancer cells	467	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783090	TFs and others	AR	Prostate	Prostate cancer cells	2670	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783093	TFs and others	AR	Prostate	Prostate cancer cells	490	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4783097	TFs and others	AR	Prostate	Prostate cancer cells	821	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4786537	TFs and others	ESR1	Breast	MCF-7	573	4/44	1/178	-2.23063	-1.62216	16.1818
SRX481566	TFs and others	BRCA1	Breast	MCF 10A	602	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4824363	TFs and others	AR	Prostate	22Rv1	8484	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4892332	TFs and others	Epitope tags	Kidney	293	773	4/44	1/178	-2.23063	-1.62216	16.1818
SRX490261	TFs and others	KDM6B	Epidermis	BJ	737	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4947691	TFs and others	Epitope tags	Cardiovascular	HUVEC	793	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4947692	TFs and others	Epitope tags	Cardiovascular	HUVEC	659	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4947693	TFs and others	Epitope tags	Cardiovascular	HUVEC	2066	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4947694	TFs and others	Epitope tags	Cardiovascular	HUVEC	2729	4/44	1/178	-2.23063	-1.62216	16.1818
SRX4952720	TFs and others	Epitope tags	Liver	Hep G2	268	4/44	1/178	-2.23063	-1.62216	16.1818
SRX497607	TFs and others	PIAS1	Prostate	VCaP	473	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5001377	TFs and others	TEAD4	Epidermis	BJ	769	4/44	1/178	-2.23063	-1.62216	16.1818
SRX502066	TFs and others	AR	Prostate	Prostate cancer	3089	4/44	1/178	-2.23063	-1.62216	16.1818
SRX502072	TFs and others	AR	Prostate	Prostate cancer	8326	4/44	1/178	-2.23063	-1.62216	16.1818
SRX503323	TFs and others	KSHV LANA	Kidney	iSLK	607	4/44	1/178	-2.23063	-1.62216	16.1818
SRX503325	TFs and others	KSHV LANA	Kidney	iSLK	820	4/44	1/178	-2.23063	-1.62216	16.1818
SRX503326	TFs and others	KSHV LANA	Kidney	iSLK	879	4/44	1/178	-2.23063	-1.62216	16.1818
SRX503334	TFs and others	KSHV LANA	Others	LEC	714	4/44	1/178	-2.23063	-1.62216	16.1818
SRX503336	TFs and others	KSHV LANA	Cardiovascular	BEC	498	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5089528	TFs and others	SMARCA4	Breast	MCF-7	976	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5089544	TFs and others	ARID2	Breast	MCF-7	434	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5089546	TFs and others	ARID2	Breast	MCF-7	1384	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5089778	TFs and others	EGR1	Blood	TMD8	1008	4/44	1/178	-2.23063	-1.62216	16.1818
SRX512371	TFs and others	KLF4	Pluripotent stem cell	iPS cells	993	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5128131	TFs and others	AR	Breast	ZR-75-1	13270	4/44	1/178	-2.23063	-1.62216	16.1818
SRX514848	TFs and others	TP53	Epidermis	Keratinocytes	6985	4/44	1/178	-2.23063	-1.62216	16.1818
SRX515116	TFs and others	KDM6B	Blood	CUTLL1	596	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157148	TFs and others	CEBPA	Blood	THP-1	6239	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157149	TFs and others	CEBPA	Blood	THP-1	5768	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157150	TFs and others	CEBPA	Blood	THP-1	8024	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157156	TFs and others	CEBPA	Blood	THP-1	6960	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157157	TFs and others	CEBPA	Blood	THP-1	11210	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157159	TFs and others	CEBPA	Blood	THP-1	7388	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157160	TFs and others	CEBPA	Blood	THP-1	8404	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5157161	TFs and others	CEBPA	Blood	THP-1	11842	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5169134	TFs and others	GATA2	Blood	Erythroid progenitors	575	4/44	1/178	-2.23063	-1.62216	16.1818
SRX518673	TFs and others	BATF	Blood	OCI-LY-10	2490	4/44	1/178	-2.23063	-1.62216	16.1818
SRX518687	TFs and others	IRF4	Blood	OCI-LY-3	896	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5202659	TFs and others	IRF2BP2	Kidney	293	522	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5202661	TFs and others	IRF2BP2	Kidney	293	496	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5242427	TFs and others	MYBL2	Prostate	LNCAP	346	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5242459	TFs and others	MED1	Blood	MOLM-14	905	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5242460	TFs and others	MED1	Blood	MOLM-14	926	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5251418	TFs and others	ESR1	Breast	MCF-7	349	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5255107	TFs and others	Epitope tags	Kidney	293	749	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5287691	TFs and others	ESR1	Breast	T-47D	3937	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5287699	TFs and others	MED1	Breast	MCF-7	347	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5287701	TFs and others	MED1	Breast	MCF-7	311	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5287705	TFs and others	YAP1	Breast	MCF-7	1201	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5313208	TFs and others	EP300	Digestive tract	HCT 116	484	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5341953	TFs and others	CASZ1	Muscle	Rhabdomyosarcoma	639	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5346128	TFs and others	WDR5	Blood	RAMOS	1205	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5346135	TFs and others	WDR5	Blood	RAMOS	1078	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5371740	TFs and others	NFKB1	Blood	CD4+ T cells	2696	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5401861	TFs and others	NR3C1	Breast	T-47D	1351	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5441326	TFs and others	PCF11	Uterus	HeLa	2652	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5441328	TFs and others	PCF11	Uterus	HeLa	1487	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514010	TFs and others	FOS	Uterus	Myometrium	1058	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514013	TFs and others	FOS	Uterus	Uterin leiomyoma	573	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514015	TFs and others	FOS	Uterus	Uterin leiomyoma	1277	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514018	TFs and others	JUN	Uterus	Myometrium	785	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514019	TFs and others	JUN	Uterus	Myometrium	767	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5514025	TFs and others	JUN	Uterus	Uterin leiomyoma	345	4/44	1/178	-2.23063	-1.62216	16.1818
SRX553665	TFs and others	TRIM28	Pluripotent stem cell	hESC H1	8253	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5574445	TFs and others	EN1	Breast	SUM 159PT	621	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5624363	TFs and others	GFP	Blood	Macrophages	819	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5665944	TFs and others	NFKB1	Kidney	293	442	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5673029	TFs and others	TP53	Gonad	A2780	407	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5673030	TFs and others	TP53	Gonad	A2780	520	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5679788	TFs and others	ARID1A	Others	12Z	10262	4/44	1/178	-2.23063	-1.62216	16.1818
SRX573001	TFs and others	EBV-ZEBRA	Blood	Akata	265	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5730049	TFs and others	SMC3	Pluripotent stem cell	ES cells	2180	4/44	1/178	-2.23063	-1.62216	16.1818
SRX573041	TFs and others	ELL2	Uterus	HeLa	581	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5771378	TFs and others	SUPT6H	Digestive tract	HCT 116	937	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5771666	TFs and others	SOX2	Gonad	N2102Ep	18011	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5801454	TFs and others	STAT3	Blood	Th2 Cells	892	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5803017	TFs and others	POLR3C	Kidney	293	1876	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5803018	TFs and others	POLR3C	Kidney	293	1862	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5839976	TFs and others	CREBBP	Blood	Macrophages	4518	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5839977	TFs and others	CREBBP	Blood	Macrophages	2821	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5883960	TFs and others	RAD21	Blood	Multiple Myeloma	512	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5883962	TFs and others	RAD21	Blood	Multiple Myeloma	579	4/44	1/178	-2.23063	-1.62216	16.1818
SRX5888985	TFs and others	BRD4	Others	Head and neck squamous cell carcinoma 	420	4/44	1/178	-2.23063	-1.62216	16.1818
SRX596340	TFs and others	CTNNB1	Pluripotent stem cell	ES cells	506	4/44	1/178	-2.23063	-1.62216	16.1818
SRX596342	TFs and others	CTNNB1	Pluripotent stem cell	ES cells	504	4/44	1/178	-2.23063	-1.62216	16.1818
