SRX150511	TFs and others	CHD2	Uterus	HeLa	16185	256/407	1135/2340	-7.03032	-2.75897	1.29678
SRX080411	TFs and others	CTCF	Digestive tract	Caco-2	28221	34/407	233/2340	-0.43843	0	0.838966
SRX190334	TFs and others	CEBPB	Blood	K-562	16697	34/407	233/2340	-0.43843	0	0.838966
SRX1136730	TFs and others	JUND	Epidermis	Melanoma	3185	55/407	277/2340	-0.438287	0	1.14157
SRX190316	TFs and others	TEAD4	Breast	MCF-7	5002	28/407	135/2340	-0.438217	0	1.19247
SRX023649	TFs and others	GATAD1	Uterus	HeLa	3058	55/407	278/2340	-0.437386	0	1.13747
SRX102998	TFs and others	CTCF	Blood	GM12892	41237	67/407	431/2340	-0.437252	0	0.893756
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	67/407	431/2340	-0.437252	0	0.893756
SRX3434296	TFs and others	CEBPB	Blood	HL-60	6062	16/407	73/2340	-0.437134	0	1.26014
SRX5089534	TFs and others	ARID2	Breast	MCF-7	6013	16/407	73/2340	-0.437134	0	1.26014
SRX8108990	TFs and others	G-quadruplex	Liver	Hep G2	1102	16/407	73/2340	-0.437134	0	1.26014
SRX10119376	TFs and others	YAP1	Breast	MCF 10A	19125	81/407	420/2340	-0.436689	0	1.10881
SRX2778393	TFs and others	YY1	Blood	Lymphoblastoid cell line	2267	20/407	145/2340	-0.436444	0	0.793019
SRX1734382	TFs and others	FOXA1	Prostate	22Rv1	11136	8/407	32/2340	-0.435128	0	1.43735
SRX194581	TFs and others	TLE3	Breast	MCF-7	2211	8/407	32/2340	-0.435128	0	1.43735
SRX3437459	TFs and others	NRF1	Uterus	HeLa	574	8/407	32/2340	-0.435128	0	1.43735
SRX4174970	TFs and others	PPARG	Adipocyte	Adipocytes	3458	8/407	32/2340	-0.435128	0	1.43735
SRX5089436	TFs and others	SMARCB1	Breast	MCF-7	2321	8/407	32/2340	-0.435128	0	1.43735
SRX6487058	TFs and others	FOXA1	Breast	MCF-7	3555	8/407	32/2340	-0.435128	0	1.43735
SRX673755	TFs and others	FOXA1	Breast	MCF-7	4525	8/407	32/2340	-0.435128	0	1.43735
SRX5286305	TFs and others	AR	Prostate	LNCAP	51453	119/407	634/2340	-0.435119	0	1.07914
SRX017895	TFs and others	RELA	Blood	GM18951	4383	22/407	103/2340	-0.435086	0	1.22802
SRX2481499	TFs and others	GATA1	Blood	Erythroid Precursor Cells	37002	67/407	345/2340	-0.434997	0	1.11655
SRX3629594	TFs and others	ESR1	Breast	MCF-7	7102	10/407	80/2340	-0.434903	0	0.718673
SRX475754	TFs and others	EP300	Blood	GM12878	11634	10/407	80/2340	-0.434903	0	0.718673
SRX6854832	TFs and others	Epitope tags	Epidermis	501A	19458	10/407	80/2340	-0.434903	0	0.718673
SRX471861	TFs and others	BRD4	Prostate	VCaP	1730	12/407	51/2340	-0.434791	0	1.3528
SRX5600890	TFs and others	OLIG2	Neural	Prefrontal Cortex	1361	12/407	51/2340	-0.434791	0	1.3528
SRX2711484	TFs and others	USP7	Blood	Jurkat	13969	120/407	638/2340	-0.434634	0	1.08139
SRX190237	TFs and others	SIN3A	Neural	PFSK-1	5868	55/407	280/2340	-0.434595	0	1.12934
SRX3591431	TFs and others	BRD4	Blood	B-CLL cells	11204	84/407	533/2340	-0.434411	0	0.906095
SRX092303	TFs and others	GATA2	Blood	K-562	8843	10/407	81/2340	-0.43441	0	0.709801
SRX1469954	TFs and others	ESR1	Breast	T-47D	3929	10/407	81/2340	-0.43441	0	0.709801
SRX190317	TFs and others	TCF12	Breast	MCF-7	5143	29/407	138/2340	-0.434369	0	1.2082
SRX356647	TFs and others	CTCF	Blood	GM19238	49143	68/407	437/2340	-0.434325	0	0.894641
SRX2267463	TFs and others	BRD4	Others	RT-112	11568	68/407	438/2340	-0.434321	0	0.892599
SRX100517	TFs and others	USF1	Neural	SK-N-SH	17025	99/407	520/2340	-0.433976	0	1.09459
SRX4611694	TFs and others	ESR1	Breast	MCF-7	47248	55/407	361/2340	-0.433572	0	0.875945
SRX1674501	TFs and others	GFP	Uterus	HeLa	2788	36/407	178/2340	-0.433086	0	1.1628
SRX667410	TFs and others	Epitope tags	Breast	MCF-7	6458	36/407	178/2340	-0.433086	0	1.1628
SRX2194231	TFs and others	BRD4	Breast	SUM 159PT	8726	82/407	427/2340	-0.432887	0	1.1041
SRX8570945	TFs and others	HAP1	Blood	KBM-7	31054	27/407	189/2340	-0.43286	0	0.821341
SRX3946907	TFs and others	MED1	Others	Mesenchymal stem cells	3118	10/407	82/2340	-0.432813	0	0.701145
SRX5290913	TFs and others	CTCF	Lung	IMR-90	10896	10/407	82/2340	-0.432813	0	0.701145
SRX3857002	TFs and others	CDKN1B	Breast	MDA-MB-231	35051	271/407	1501/2340	-0.432668	0	1.03803
SRX4493017	TFs and others	GFI1B	Blood	K-562	3504	29/407	139/2340	-0.432411	0	1.19951
SRX3824041	TFs and others	SPI1	Blood	THP-1	56505	35/407	237/2340	-0.432407	0	0.849065
SRX5880870	TFs and others	SMC1A	Digestive tract	DKO	17955	35/407	237/2340	-0.432407	0	0.849065
SRX4377533	TFs and others	BRD4	Breast	MDA-MB-231	35072	271/407	1503/2340	-0.43237	0	1.03665
SRX190278	TFs and others	GABPA	Blood	HL-60	6396	68/407	350/2340	-0.432074	0	1.11702
SRX699733	TFs and others	TCF21	Cardiovascular	HCASMC	9957	35/407	239/2340	-0.431964	0	0.84196
SRX1515052	TFs and others	GFP	Kidney	293	4516	22/407	104/2340	-0.430968	0	1.21622
SRX3394533	TFs and others	FLI1	Bone	A-673	11166	22/407	104/2340	-0.430968	0	1.21622
SRX5821030	TFs and others	GATA1	Blood	CD34+	20184	122/407	651/2340	-0.430697	0	1.07746
SRX026636	TFs and others	RUNX1T1	Blood	Kasumi-1	912	5/407	18/2340	-0.430615	0	1.59705
SRX10365546	TFs and others	NCOA3	Breast	MCF-7	2540	5/407	18/2340	-0.430615	0	1.59705
SRX1531794	TFs and others	MED1	Breast	MCF-7	1009	5/407	18/2340	-0.430615	0	1.59705
SRX6831822	TFs and others	NCOA3	Breast	MCF 10A	976	5/407	18/2340	-0.430615	0	1.59705
SRX5342366	TFs and others	FOXL2	Gonad	SVOG-3e	4025	17/407	76/2340	-0.430152	0	1.28605
SRX5719611	TFs and others	CTCF	Blood	Jurkat	5232	17/407	76/2340	-0.430152	0	1.28605
SRX6027691	TFs and others	ESR1	Uterus	Ishikawa	3397	17/407	76/2340	-0.430152	0	1.28605
SRX7054937	TFs and others	ERG	Cardiovascular	HAEC	2067	17/407	76/2340	-0.430152	0	1.28605
SRX6935374	TFs and others	MYCN	Neural	LA-N-5	21918	156/407	841/2340	-0.429883	0	1.06647
SRX189240	TFs and others	MYC	Lung	NCI-H2171	4225	29/407	140/2340	-0.429864	0	1.19094
SRX5342377	TFs and others	FOXL2	Gonad	SVOG-3e	14694	37/407	182/2340	-0.429252	0	1.16883
DRX001460	TFs and others	MLL-AF6	Blood	ML-2	168	0/407	9/2340	-0.429158	0	0
DRX059607	TFs and others	MLLT6	Blood	HB1119	545	0/407	9/2340	-0.429158	0	0
DRX059609	TFs and others	BMI1	Blood	HB1119	559	0/407	9/2340	-0.429158	0	0
DRX059611	TFs and others	DOT1L	Blood	HB1119	637	0/407	9/2340	-0.429158	0	0
DRX059613	TFs and others	TAF1C	Blood	HB1119	650	0/407	9/2340	-0.429158	0	0
DRX059635	TFs and others	AFF1	Kidney	293	476	0/407	9/2340	-0.429158	0	0
DRX059637	TFs and others	MLLT6	Kidney	293	1436	0/407	9/2340	-0.429158	0	0
DRX135461	TFs and others	TP53	Lung	NCI-H1299	999	0/407	9/2340	-0.429158	0	0
DRX231254	TFs and others	Epitope tags	Kidney	293	172	0/407	9/2340	-0.429158	0	0
DRX234801	TFs and others	KAT7	Blood	HB1119	667	0/407	9/2340	-0.429158	0	0
DRX234802	TFs and others	JADE3	Blood	HB1119	580	0/407	9/2340	-0.429158	0	0
DRX234803	TFs and others	MEAF6	Blood	HB1119	597	0/407	9/2340	-0.429158	0	0
ERX1035596	TFs and others	FOXP1	Blood	SU-DHL-4	795	0/407	9/2340	-0.429158	0	0
ERX2242404	TFs and others	CHD8	Breast	Mammary epithelial cells	364	0/407	9/2340	-0.429158	0	0
SRX003846	TFs and others	RNF2	Pluripotent stem cell	ES cells	45	0/407	9/2340	-0.429158	0	0
SRX016326	TFs and others	ESR1	Breast	MCF-7	45	0/407	9/2340	-0.429158	0	0
SRX018657	TFs and others	pFM2	Muscle	Rh-4	395	0/407	9/2340	-0.429158	0	0
SRX020768	TFs and others	TP53	Bone	U2OS	85	0/407	9/2340	-0.429158	0	0
SRX020769	TFs and others	TP53	Bone	U2OS	249	0/407	9/2340	-0.429158	0	0
SRX022578	TFs and others	ERG	Prostate	Prostate cancer cells	315	0/407	9/2340	-0.429158	0	0
SRX028591	TFs and others	TRIM28	Blood	K-562	781	0/407	9/2340	-0.429158	0	0
SRX032874	TFs and others	FOXA2	Liver	Liver	58	0/407	9/2340	-0.429158	0	0
SRX032876	TFs and others	FOXA2	Liver	Liver	57	0/407	9/2340	-0.429158	0	0
SRX065543	TFs and others	Epitope tags	Kidney	293	174	0/407	9/2340	-0.429158	0	0
SRX084502	TFs and others	SMAD2	Pluripotent stem cell	hESC derived mesendodermal cells	213	0/407	9/2340	-0.429158	0	0
SRX100262	TFs and others	CREBBP	Breast	H3396	4370	0/407	9/2340	-0.429158	0	0
SRX100263	TFs and others	CREBBP	Breast	H3396	1262	0/407	9/2340	-0.429158	0	0
SRX100264	TFs and others	CREBBP	Breast	H3396	548	0/407	9/2340	-0.429158	0	0
SRX10101684	TFs and others	SOX2	Pluripotent stem cell	hESC WIBR3	507	0/407	9/2340	-0.429158	0	0
SRX10119110	TFs and others	CEBPA	Blood	MV-4-11	386	0/407	9/2340	-0.429158	0	0
SRX10119179	TFs and others	MYB	Blood	MV-4-11	389	0/407	9/2340	-0.429158	0	0
SRX1012677	TFs and others	ESR1	Breast	T-47D	726	0/407	9/2340	-0.429158	0	0
SRX1012682	TFs and others	ESR1	Breast	MCF-7	682	0/407	9/2340	-0.429158	0	0
SRX1012752	TFs and others	PGR	Breast	MCF-7	444	0/407	9/2340	-0.429158	0	0
SRX10229519	TFs and others	Epitope tags	Epidermis	Foreskin	106	0/407	9/2340	-0.429158	0	0
SRX10306510	TFs and others	AR	Prostate	LNCAP	7188	0/407	9/2340	-0.429158	0	0
SRX10382407	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	325	0/407	9/2340	-0.429158	0	0
SRX10382425	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	414	0/407	9/2340	-0.429158	0	0
SRX10382430	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	584	0/407	9/2340	-0.429158	0	0
SRX1048455	TFs and others	EP300	Blood	DOHH-2	222	0/407	9/2340	-0.429158	0	0
SRX1048469	TFs and others	Epitope tags	Blood	JEKO-1	5586	0/407	9/2340	-0.429158	0	0
SRX1048536	TFs and others	SMARCB1	Liver	Hep G2	79	0/407	9/2340	-0.429158	0	0
SRX1052316	TFs and others	Epitope tags	Blood	K-562	437	0/407	9/2340	-0.429158	0	0
SRX10644256	TFs and others	MCM2	Digestive tract	HCT 116	2405	0/407	9/2340	-0.429158	0	0
SRX10809334	TFs and others	PSIP1	Neural	DIPG7	357	0/407	9/2340	-0.429158	0	0
SRX1085065	TFs and others	KDM2B	Blood	REH	383	0/407	9/2340	-0.429158	0	0
SRX10867752	TFs and others	LMNA	Blood	GM12878	916	0/407	9/2340	-0.429158	0	0
SRX10867753	TFs and others	LMNA	Blood	GM12878	916	0/407	9/2340	-0.429158	0	0
SRX10881811	TFs and others	BRD7	Others	BT-16	341	0/407	9/2340	-0.429158	0	0
SRX1089823	TFs and others	GATA1	Blood	Hematopoietic Stem Cells	516	0/407	9/2340	-0.429158	0	0
SRX1089825	TFs and others	TAL1	Blood	Hematopoietic Stem Cells	539	0/407	9/2340	-0.429158	0	0
SRX1091022	TFs and others	CLOCK	Blood	NOMO-1	159	0/407	9/2340	-0.429158	0	0
SRX10913941	TFs and others	EN1	Epidermis	Dermal fibroblast	357	0/407	9/2340	-0.429158	0	0
SRX109482	TFs and others	BMI1	Neural	GBM1-HAM	748	0/407	9/2340	-0.429158	0	0
SRX1097312	TFs and others	ATRX	Blood	K-562	983	0/407	9/2340	-0.429158	0	0
SRX10989726	TFs and others	Epitope tags	Neural	SH-SY5Y	193	0/407	9/2340	-0.429158	0	0
SRX10989727	TFs and others	Epitope tags	Neural	SH-SY5Y	238	0/407	9/2340	-0.429158	0	0
SRX11078134	TFs and others	RNF2	Kidney	293	440	0/407	9/2340	-0.429158	0	0
SRX1131552	TFs and others	BRD4	Breast	MDA-MB-436	229	0/407	9/2340	-0.429158	0	0
SRX11320618	TFs and others	CUL3	Digestive tract	DLD-1	351	0/407	9/2340	-0.429158	0	0
SRX113583	TFs and others	BMI1	Kidney	293	164	0/407	9/2340	-0.429158	0	0
SRX1161179	TFs and others	NR3C1	Breast	ZR-75-1	1185	0/407	9/2340	-0.429158	0	0
SRX1181987	TFs and others	SMARCA5	Prostate	LNCAP	779	0/407	9/2340	-0.429158	0	0
SRX1181989	TFs and others	SMARCA4	Prostate	LNCAP	747	0/407	9/2340	-0.429158	0	0
SRX1181990	TFs and others	SMARCA1	Prostate	LNCAP	804	0/407	9/2340	-0.429158	0	0
SRX1183808	TFs and others	AR	Prostate	C4-2	2662	0/407	9/2340	-0.429158	0	0
SRX12118517	TFs and others	POU2F2	Blood	OCI-LY-7	1371	0/407	9/2340	-0.429158	0	0
SRX1225024	TFs and others	LEF1	Uterus	RL95-2	486	0/407	9/2340	-0.429158	0	0
SRX1295736	TFs and others	SATB1	Neural	SH-SY5Y	1244	0/407	9/2340	-0.429158	0	0
SRX1299482	TFs and others	Epitope tags	Kidney	293	1318	0/407	9/2340	-0.429158	0	0
SRX1304817	TFs and others	EP400	Bone	U2OS	247	0/407	9/2340	-0.429158	0	0
SRX1397390	TFs and others	GATA1	Blood	CD34+	113	0/407	9/2340	-0.429158	0	0
SRX144726	TFs and others	BrdU	Uterus	HeLa	331	0/407	9/2340	-0.429158	0	0
SRX1478538	TFs and others	SIX1	Kidney	Kidney Cortex	402	0/407	9/2340	-0.429158	0	0
SRX150652	TFs and others	SETDB1	Blood	K-562	147	0/407	9/2340	-0.429158	0	0
SRX1515061	TFs and others	GFP	Kidney	293	453	0/407	9/2340	-0.429158	0	0
SRX1530787	TFs and others	EBNA2	Blood	GM12878	651	0/407	9/2340	-0.429158	0	0
SRX155742	TFs and others	HSF1	Digestive tract	HCT-15	227	0/407	9/2340	-0.429158	0	0
SRX155745	TFs and others	HSF1	Digestive tract	HT-29	250	0/407	9/2340	-0.429158	0	0
SRX155748	TFs and others	HSF1	Breast	MCF-7	153	0/407	9/2340	-0.429158	0	0
SRX155766	TFs and others	HSF1	Breast	Breast cancer cells	277	0/407	9/2340	-0.429158	0	0
SRX1569441	TFs and others	TOP1	Digestive tract	HCT 116	186	0/407	9/2340	-0.429158	0	0
SRX1569772	TFs and others	POU2F1	Prostate	LNCAP	1124	0/407	9/2340	-0.429158	0	0
SRX1707572	TFs and others	TCF7L1	Pluripotent stem cell	hESC H9	183	0/407	9/2340	-0.429158	0	0
SRX1733712	TFs and others	ESR1	Breast	MCF-7	510	0/407	9/2340	-0.429158	0	0
SRX1738257	TFs and others	GFP	Unclassified	Unclassified	917	0/407	9/2340	-0.429158	0	0
SRX1758487	TFs and others	Epitope tags	Breast	MCF-7	267	0/407	9/2340	-0.429158	0	0
SRX1772412	TFs and others	Epitope tags	Breast	MCF-7	451	0/407	9/2340	-0.429158	0	0
SRX1772413	TFs and others	Epitope tags	Breast	MCF-7	468	0/407	9/2340	-0.429158	0	0
SRX1781663	TFs and others	Epitope tags	Uterus	HeLa	619	0/407	9/2340	-0.429158	0	0
SRX181189	TFs and others	MYC	Lung	A549	33947	0/407	9/2340	-0.429158	0	0
SRX181190	TFs and others	MYC	Lung	A549	30983	0/407	9/2340	-0.429158	0	0
SRX181191	TFs and others	NME2	Lung	A549	20639	0/407	9/2340	-0.429158	0	0
SRX181192	TFs and others	NME2	Lung	A549	17485	0/407	9/2340	-0.429158	0	0
SRX1815016	TFs and others	HEY2	Pluripotent stem cell	iPS derived cardiac cells	577	0/407	9/2340	-0.429158	0	0
SRX1823799	TFs and others	BRD4	Bone	Osteoblasts	243	0/407	9/2340	-0.429158	0	0
SRX1829877	TFs and others	MED1	Epidermis	A-375	275	0/407	9/2340	-0.429158	0	0
SRX1829881	TFs and others	MED1	Blood	SK-MEL-147	451	0/407	9/2340	-0.429158	0	0
SRX186818	TFs and others	ESR1	Breast	Breast cancer	547	0/407	9/2340	-0.429158	0	0
SRX186827	TFs and others	ESR1	Breast	Breast cancer	539	0/407	9/2340	-0.429158	0	0
SRX1873453	TFs and others	MEN1	Blood	SEM	458	0/407	9/2340	-0.429158	0	0
SRX1879750	TFs and others	Cyclobutane pyrimidine dimers	Epidermis	VH10	100	0/407	9/2340	-0.429158	0	0
SRX188790	TFs and others	SIRT3	Bone	U2OS	115	0/407	9/2340	-0.429158	0	0
SRX1898038	TFs and others	RAG1	Blood	REH	712	0/407	9/2340	-0.429158	0	0
SRX1986463	TFs and others	Epitope tags	Blood	CD34 Hematopoietic stem cells	367	0/407	9/2340	-0.429158	0	0
SRX1993444	TFs and others	ZSCAN5A	Placenta	BeWo	118	0/407	9/2340	-0.429158	0	0
SRX1993515	TFs and others	HMGB2	Lung	IMR-90	963	0/407	9/2340	-0.429158	0	0
SRX1998401	TFs and others	MAPK1	Muscle	Rhabdomyosarcoma	385	0/407	9/2340	-0.429158	0	0
SRX200046	TFs and others	LMNA	Epidermis	Forearm skin	129	0/407	9/2340	-0.429158	0	0
SRX200052	TFs and others	LMNA	Epidermis	Forearm skin	484	0/407	9/2340	-0.429158	0	0
SRX2067988	TFs and others	ETS2	Prostate	DU 145	363	0/407	9/2340	-0.429158	0	0
SRX206838	TFs and others	EED	Prostate	DU 145	1415	0/407	9/2340	-0.429158	0	0
SRX208484	TFs and others	TP53	Lung	IMR-90	951	0/407	9/2340	-0.429158	0	0
SRX2085892	TFs and others	Epitope tags	Kidney	293	264	0/407	9/2340	-0.429158	0	0
SRX2085893	TFs and others	Epitope tags	Kidney	293	326	0/407	9/2340	-0.429158	0	0
SRX212353	TFs and others	HIF1A	Blood	Macrophages	449	0/407	9/2340	-0.429158	0	0
SRX212360	TFs and others	HIF1A	Blood	Macrophages	492	0/407	9/2340	-0.429158	0	0
SRX220001	TFs and others	AR	Prostate	LNCAP	3698	0/407	9/2340	-0.429158	0	0
SRX2245086	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	417	0/407	9/2340	-0.429158	0	0
SRX2245587	TFs and others	SMAD2	Pancreas	PANC-1	452	0/407	9/2340	-0.429158	0	0
SRX2253220	TFs and others	CD74	Blood	B cells	455	0/407	9/2340	-0.429158	0	0
SRX2268292	TFs and others	CHD1	Bone	Osteoblasts	564	0/407	9/2340	-0.429158	0	0
SRX2404130	TFs and others	RELA	Others	Detroit 562	573	0/407	9/2340	-0.429158	0	0
SRX2425860	TFs and others	SMAD3	Breast	MDA-MB-231	793	0/407	9/2340	-0.429158	0	0
SRX2527758	TFs and others	SMARCA2	Neural	SK-N-MC	436	0/407	9/2340	-0.429158	0	0
SRX2529721	TFs and others	Epitope tags	Pluripotent stem cell	hESC H1	37955	0/407	9/2340	-0.429158	0	0
SRX2533037	TFs and others	SIRT1	Digestive tract	HCT 116	882	0/407	9/2340	-0.429158	0	0
SRX2545055	TFs and others	HOXB13	Prostate	LNCAP	5013	0/407	9/2340	-0.429158	0	0
SRX2545069	TFs and others	WDHD1	Prostate	LNCAP	521	0/407	9/2340	-0.429158	0	0
SRX254613	TFs and others	KDM1A	Uterus	HeLa	272	0/407	9/2340	-0.429158	0	0
SRX2555291	TFs and others	GATA3	Neural	KELLY	4826	0/407	9/2340	-0.429158	0	0
SRX2589941	TFs and others	MPHOSPH8	Blood	K-562	398	0/407	9/2340	-0.429158	0	0
SRX262134	TFs and others	HSF1	Breast	MCF-7	111	0/407	9/2340	-0.429158	0	0
SRX262148	TFs and others	HSF1	Blood	M0-91	134	0/407	9/2340	-0.429158	0	0
SRX262152	TFs and others	HSF1	Blood	M0-91	156	0/407	9/2340	-0.429158	0	0
SRX2633443	TFs and others	AR	Prostate	R1-AD1	828	0/407	9/2340	-0.429158	0	0
SRX2633444	TFs and others	AR	Prostate	R1-AD1	822	0/407	9/2340	-0.429158	0	0
SRX2633446	TFs and others	AR	Prostate	R1-D567	822	0/407	9/2340	-0.429158	0	0
SRX2633447	TFs and others	AR	Prostate	R1-D567	850	0/407	9/2340	-0.429158	0	0
SRX2732459	TFs and others	KLF4	Neural	Glioblastoma	941	0/407	9/2340	-0.429158	0	0
SRX2733342	TFs and others	MAML1	Blood	REC-1	586	0/407	9/2340	-0.429158	0	0
SRX2755182	TFs and others	EBV-ZEBRA	Blood	GM12878	517	0/407	9/2340	-0.429158	0	0
SRX2765969	TFs and others	Epitope tags	Kidney	293	618	0/407	9/2340	-0.429158	0	0
SRX276781	TFs and others	RING1	Prostate	DU 145	561	0/407	9/2340	-0.429158	0	0
SRX2795363	TFs and others	BRD4	Blood	Mutu	415	0/407	9/2340	-0.429158	0	0
SRX2821739	TFs and others	FOSL1	Blood	CD4+ T cells	427	0/407	9/2340	-0.429158	0	0
SRX2844299	TFs and others	CTNNB1	Pluripotent stem cell	hESC H1	1362	0/407	9/2340	-0.429158	0	0
SRX2845373	TFs and others	SMCHD1	Neural	SH-SY5Y	943	0/407	9/2340	-0.429158	0	0
SRX2867678	TFs and others	Epitope tags	Kidney	293	1447	0/407	9/2340	-0.429158	0	0
SRX2937350	TFs and others	BRD4	Blood	J-Lat A72	326	0/407	9/2340	-0.429158	0	0
SRX3011700	TFs and others	MED12	Breast	MCF-7	109	0/407	9/2340	-0.429158	0	0
SRX3032993	TFs and others	AR	Prostate	LNCAP	12841	0/407	9/2340	-0.429158	0	0
SRX306515	TFs and others	AR	Prostate	DU 145	276	0/407	9/2340	-0.429158	0	0
SRX3070472	TFs and others	NR3C1	Breast	MCF 10A	477	0/407	9/2340	-0.429158	0	0
SRX3089114	TFs and others	SMARCA2	Liver	Hep G2	211	0/407	9/2340	-0.429158	0	0
SRX3091698	TFs and others	Epitope tags	Lung	A549	963	0/407	9/2340	-0.429158	0	0
SRX3110736	TFs and others	ESR1	Breast	MCF-7	454	0/407	9/2340	-0.429158	0	0
SRX3203624	TFs and others	MPHOSPH8	Pluripotent stem cell	ES cells	1022	0/407	9/2340	-0.429158	0	0
SRX3229166	TFs and others	AR	Breast	Breast cancer	392	0/407	9/2340	-0.429158	0	0
SRX3229193	TFs and others	GATA3	Breast	Breast cancer	506	0/407	9/2340	-0.429158	0	0
SRX326379	TFs and others	NUP98	Lung	IMR-90	465	0/407	9/2340	-0.429158	0	0
SRX326882	TFs and others	ERG	Prostate	VCaP	1332	0/407	9/2340	-0.429158	0	0
SRX326889	TFs and others	ERG	Blood	Jurkat	481	0/407	9/2340	-0.429158	0	0
SRX3285558	TFs and others	ESR1	Breast	MCF-7	1163	0/407	9/2340	-0.429158	0	0
SRX329082	TFs and others	BCL10	Lung	IMR-90	946	0/407	9/2340	-0.429158	0	0
SRX329083	TFs and others	BCL10	Lung	IMR-90	939	0/407	9/2340	-0.429158	0	0
SRX3292069	TFs and others	GATA3	Pluripotent stem cell	hESC derived trophoblast cells	5821	0/407	9/2340	-0.429158	0	0
SRX3312986	TFs and others	PADI2	Breast	T-47D	677	0/407	9/2340	-0.429158	0	0
SRX334252	TFs and others	AR	Unclassified	Unclassified	7586	0/407	9/2340	-0.429158	0	0
SRX3366956	TFs and others	HOXB13	Prostate	LNCAP	5285	0/407	9/2340	-0.429158	0	0
SRX3408659	TFs and others	CDK9	Neural	KELLY	446	0/407	9/2340	-0.429158	0	0
SRX3408661	TFs and others	CDK9	Neural	KELLY	466	0/407	9/2340	-0.429158	0	0
SRX3417634	TFs and others	VDR	Digestive tract	Colonic organoids	735	0/407	9/2340	-0.429158	0	0
SRX3422675	TFs and others	MYC	Kidney	293	481	0/407	9/2340	-0.429158	0	0
SRX3422676	TFs and others	MYC	Kidney	293	495	0/407	9/2340	-0.429158	0	0
SRX3428654	TFs and others	ESR1	Breast	MCF-7	437	0/407	9/2340	-0.429158	0	0
SRX3445805	TFs and others	RUVBL1	Liver	Hep G2	246	0/407	9/2340	-0.429158	0	0
SRX3474301	TFs and others	AR	Prostate	LNCAP	619	0/407	9/2340	-0.429158	0	0
SRX3506183	TFs and others	Pan-acetyllysine	Liver	Hep G2	218	0/407	9/2340	-0.429158	0	0
SRX3541104	TFs and others	ESR1	Breast	MCF-7	857	0/407	9/2340	-0.429158	0	0
SRX3554529	TFs and others	Epitope tags	Pluripotent stem cell	iPS derived hematopoietic cells	1001	0/407	9/2340	-0.429158	0	0
SRX3554532	TFs and others	Epitope tags	Blood	Hematopoietic Stem Cells	559	0/407	9/2340	-0.429158	0	0
SRX3554535	TFs and others	Epitope tags	Pluripotent stem cell	iPS derived hematopoietic cells	578	0/407	9/2340	-0.429158	0	0
SRX3581477	TFs and others	CHD7	Pluripotent stem cell	iPS derived neural cells	652	0/407	9/2340	-0.429158	0	0
SRX3584198	TFs and others	RUNX1	Gonad	Epididymis	410	0/407	9/2340	-0.429158	0	0
SRX3587645	TFs and others	MYC	Kidney	G-401	1137	0/407	9/2340	-0.429158	0	0
SRX3589921	TFs and others	STAG1	Breast	MCF 10A	400	0/407	9/2340	-0.429158	0	0
SRX3595671	TFs and others	BRD3	Breast	MCF-7	336	0/407	9/2340	-0.429158	0	0
SRX3595672	TFs and others	BRD3	Breast	MCF-7	486	0/407	9/2340	-0.429158	0	0
SRX359840	TFs and others	HNF1B	Digestive tract	LoVo	217	0/407	9/2340	-0.429158	0	0
SRX359893	TFs and others	HOXA5	Digestive tract	LoVo	67	0/407	9/2340	-0.429158	0	0
SRX3599297	TFs and others	ERG	Cardiovascular	HUVEC	434	0/407	9/2340	-0.429158	0	0
SRX3599322	TFs and others	EZH2	Cardiovascular	HUVEC	281	0/407	9/2340	-0.429158	0	0
SRX359997	TFs and others	FOSL1	Digestive tract	LoVo	319	0/407	9/2340	-0.429158	0	0
SRX359998	TFs and others	FOXC1	Digestive tract	LoVo	199	0/407	9/2340	-0.429158	0	0
SRX360027	TFs and others	MYBL1	Digestive tract	LoVo	117	0/407	9/2340	-0.429158	0	0
SRX360040	TFs and others	SNAPC4	Digestive tract	LoVo	307	0/407	9/2340	-0.429158	0	0
SRX360046	TFs and others	TSHZ1	Digestive tract	LoVo	78	0/407	9/2340	-0.429158	0	0
SRX3679904	TFs and others	KMT2D	Epidermis	Keratinocytes	694	0/407	9/2340	-0.429158	0	0
SRX3758834	TFs and others	BrdU	Uterus	HeLa	1266	0/407	9/2340	-0.429158	0	0
SRX377962	TFs and others	CHD4	Neural	Glioblastoma	523	0/407	9/2340	-0.429158	0	0
SRX378022	TFs and others	KSHV LANA	Uterus	TIVE-LTC	398	0/407	9/2340	-0.429158	0	0
SRX378125	TFs and others	TEAD4	Pluripotent stem cell	hESC WA09	441	0/407	9/2340	-0.429158	0	0
SRX378126	TFs and others	SMAD2	Pluripotent stem cell	hESC WA09	336	0/407	9/2340	-0.429158	0	0
SRX392798	TFs and others	REST	Blood	Jurkat	952	0/407	9/2340	-0.429158	0	0
SRX392799	TFs and others	REST	Blood	Jurkat	2965	0/407	9/2340	-0.429158	0	0
SRX392814	TFs and others	EP300	Blood	GM12878	300	0/407	9/2340	-0.429158	0	0
