SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	133/257	130/740	-24.1423	-19.8722	2.94582
SRX4720614	TFs and others	Epitope tags	Kidney	G-401	7278	90/257	217/740	-1.00227	-0.173263	1.19421
SRX10059517	TFs and others	CEBPD	Others	Fibroblasts	25668	20/257	86/740	-1.00118	-0.172331	0.669623
SRX702136	TFs and others	THAP11	Pluripotent stem cell	hESC derived mesendodermal cells	1831	20/257	85/740	-1.00054	-0.171848	0.677501
SRX1212235	TFs and others	FOXA1	Prostate	LNCAP	55981	29/257	116/740	-0.999964	-0.171505	0.719844
SRX2778384	TFs and others	YY1	Blood	Lymphoblastoid cell line	2737	29/257	115/740	-0.999883	-0.171505	0.726104
SRX026638	TFs and others	ERG	Blood	SKNO-1	13016	26/257	50/740	-0.997659	-0.170069	1.49728
SRX100403	TFs and others	NR3C1	Lung	A549	18421	26/257	50/740	-0.997659	-0.170069	1.49728
SRX4547412	TFs and others	CTCF	Breast	MCF-7	3279	26/257	50/740	-0.997659	-0.170069	1.49728
SRX327751	TFs and others	BRD4	Neural	U-87 MG	46177	188/257	500/740	-0.997598	-0.170069	1.08265
SRX1514998	TFs and others	GFP	Kidney	293	7339	40/257	85/740	-0.996749	-0.170069	1.355
SRX3931059	TFs and others	GRHL2	Breast	MCF-7	25483	40/257	85/740	-0.996749	-0.170069	1.355
SRX4001882	TFs and others	CTCF	Blood	THP-1	19708	40/257	85/740	-0.996749	-0.170069	1.355
SRX1165092	TFs and others	GABPA	Liver	Hep G2	5039	86/257	291/740	-0.996663	-0.170069	0.85095
SRX4611728	TFs and others	ESR1	Breast	MCF-7	47220	59/257	135/740	-0.996582	-0.170069	1.25839
SRX5848183	TFs and others	CTCF	Blood	K-562	20113	35/257	72/740	-0.996454	-0.170069	1.3997
SRX3934096	TFs and others	INTS13	Blood	Monocytes	4804	108/257	268/740	-0.996324	-0.170069	1.16035
ERX989290	TFs and others	CTCF	Blood	K-562	27388	46/257	100/740	-0.995939	-0.170069	1.32451
SRX1026680	TFs and others	CTCF	Pancreas	PANC-1	28627	46/257	100/740	-0.995939	-0.170069	1.32451
SRX111774	TFs and others	CTCF	Blood	GM12867	26874	46/257	100/740	-0.995939	-0.170069	1.32451
SRX199863	TFs and others	CTCF	Lung	AG04450	29842	46/257	100/740	-0.995939	-0.170069	1.32451
SRX9317689	TFs and others	TLE3	Blood	Fujioka	21204	46/257	100/740	-0.995939	-0.170069	1.32451
SRX1514938	TFs and others	GFP	Kidney	293	5619	22/257	41/740	-0.995689	-0.169971	1.54503
SRX150681	TFs and others	JUN	Blood	K-562	4816	8/257	43/740	-0.99478	-0.169221	0.535698
SRX5574502	TFs and others	SMARCA4	Blood	CTV-1	11834	35/257	135/740	-0.993195	-0.167792	0.746505
SRX190239	TFs and others	GATA3	Breast	MCF-7	39727	60/257	137/740	-0.992288	-0.167039	1.26104
SRX1134769	TFs and others	BRD4	Blood	MV-4-11	4100	53/257	118/740	-0.990719	-0.165783	1.29328
SRX9867031	TFs and others	CTCF	Blood	CD8+ T cells	13630	53/257	118/740	-0.990719	-0.165783	1.29328
SRX4393708	TFs and others	GATA2	Blood	ME-1	9130	110/257	274/740	-0.989518	-0.164738	1.15595
SRX1529432	TFs and others	RAD21	Neural	SK-N-SH	4433	13/257	20/740	-0.988839	-0.164682	1.8716
SRX2570612	TFs and others	SMC1A	Blood	HAP1	2457	13/257	20/740	-0.988839	-0.164682	1.8716
SRX4404415	TFs and others	MYCN	Prostate	22Rv1	811	13/257	20/740	-0.988839	-0.164682	1.8716
SRX5287702	TFs and others	MED1	Breast	MCF-7	541	13/257	20/740	-0.988839	-0.164682	1.8716
SRX1058478	TFs and others	EP400	Epidermis	MKL-1	3023	46/257	101/740	-0.987943	-0.163941	1.3114
SRX6175631	TFs and others	SMC1A	Bone	TC-71	28751	35/257	73/740	-0.986561	-0.163335	1.38052
SRX6913078	TFs and others	BRD3	Blood	K-562	2094	35/257	73/740	-0.986561	-0.163335	1.38052
SRX7626336	TFs and others	CTCF	Others	Mesenchymal Stromal Cells	14512	35/257	73/740	-0.986561	-0.163335	1.38052
SRX7898176	TFs and others	QRICH1	Digestive tract	HT-29	2045	35/257	73/740	-0.986561	-0.163335	1.38052
SRX8841627	TFs and others	RAD21	Blood	Lymphoblasts	17999	35/257	73/740	-0.986561	-0.163335	1.38052
SRX4786555	TFs and others	KMT2C	Breast	MCF-7	8295	40/257	86/740	-0.985853	-0.162959	1.33925
SRX5848177	TFs and others	CTCF	Blood	K-562	31682	40/257	86/740	-0.985853	-0.162959	1.33925
SRX3288587	TFs and others	RAD21	Pluripotent stem cell	hESC H9	46123	30/257	61/740	-0.985564	-0.162959	1.41609
SRX4824375	TFs and others	ZFX	Prostate	22Rv1	2066	30/257	61/740	-0.985564	-0.162959	1.41609
SRX5824580	TFs and others	BRD4	Breast	SUM 159PT	5278	53/257	119/740	-0.984731	-0.162318	1.28241
SRX1165102	TFs and others	Epitope tags	Liver	Hep G2	9663	144/257	458/740	-0.984243	-0.162318	0.905306
SRX8406512	TFs and others	FOXA1	Prostate	Prostate	19737	30/257	118/740	-0.983945	-0.162318	0.732045
SRX1514285	TFs and others	HDAC1	Blood	Kasumi-1	9816	70/257	163/740	-0.983693	-0.162318	1.23654
SRX10313956	TFs and others	ZBTB7A	Blood	HUDEP-2	14385	185/257	491/740	-0.983647	-0.162318	1.0849
SRX5604680	TFs and others	FOXA1	Prostate	LNCAP	29975	50/257	181/740	-0.9834	-0.162318	0.795408
SRX11312421	TFs and others	CTCF	Lung	A549	13261	26/257	51/740	-0.983378	-0.162318	1.46792
SRX5007090	TFs and others	BCL11B	Blood	PBMC	2221	26/257	51/740	-0.983378	-0.162318	1.46792
SRX6854831	TFs and others	Epitope tags	Epidermis	501A	30894	26/257	51/740	-0.983378	-0.162318	1.46792
SRX7202534	TFs and others	CTCF	Uterus	HEC-1-B	18752	26/257	51/740	-0.983378	-0.162318	1.46792
SRX3857002	TFs and others	CDKN1B	Breast	MDA-MB-231	35051	240/257	665/740	-0.982679	-0.16193	1.03917
SRX6860640	TFs and others	FOXA1	Breast	T-47D	20584	17/257	75/740	-0.982679	-0.16193	0.652659
SRX5202982	TFs and others	FOXA1	Breast	MCF-7	53624	17/257	76/740	-0.979832	-0.159496	0.644071
ERX1149110	TFs and others	CTCF	Blood	MEG-01	36151	47/257	103/740	-0.979395	-0.159496	1.31389
ERX2869656	TFs and others	CTCF	Lung	A549	32522	47/257	103/740	-0.979395	-0.159496	1.31389
SRX4611715	TFs and others	ESR1	Breast	MCF-7	33259	47/257	103/740	-0.979395	-0.159496	1.31389
SRX6614736	TFs and others	CTCF	Lung	IMR-90	27608	47/257	103/740	-0.979395	-0.159496	1.31389
SRX8673364	TFs and others	SP1	Blood	Kasumi-1	2091	36/257	137/740	-0.97932	-0.159496	0.756625
SRX150363	TFs and others	MAZ	Blood	GM12878	13206	164/257	429/740	-0.978312	-0.158641	1.10074
SRX7902981	TFs and others	EGR1	Blood	Macrophages	1096	21/257	89/740	-0.977671	-0.158155	0.679404
SRX6860635	TFs and others	FOXA1	Breast	T-47D	33050	21/257	88/740	-0.977514	-0.158152	0.687124
SRX1801654	TFs and others	CTCF	Digestive tract	COLO 829	37541	54/257	121/740	-0.977306	-0.158134	1.28501
SRX475760	TFs and others	GABPA	Blood	GM12878	5032	73/257	251/740	-0.977188	-0.158134	0.837428
SRX5719602	TFs and others	CTCF	Blood	T-ALL	28585	41/257	88/740	-0.9767	-0.157819	1.34153
SRX5323860	TFs and others	STAT3	Breast	MCF-7	23738	95/257	232/740	-0.976567	-0.157819	1.17906
SRX6066490	TFs and others	POLR2C	Digestive tract	HCT 116	18388	214/257	581/740	-0.975582	-0.157023	1.06056
SRX4611701	TFs and others	ESR1	Breast	MCF-7	42208	62/257	142/740	-0.974875	-0.157023	1.25719
SRX3591439	TFs and others	BRD4	Blood	B-CLL cells	1777	22/257	42/740	-0.973805	-0.157023	1.50825
SRX5441335	TFs and others	CPSF3	Uterus	HeLa	1403	22/257	42/740	-0.973805	-0.157023	1.50825
SRX7944503	TFs and others	ESR1	Uterus	Ishikawa	6308	22/257	42/740	-0.973805	-0.157023	1.50825
SRX831874	TFs and others	STAT5B	Blood	CD8+ T cells	5634	22/257	42/740	-0.973805	-0.157023	1.50825
SRX1787653	TFs and others	FOXA1	Breast	MCF-7	24655	11/257	54/740	-0.972541	-0.157023	0.58654
SRX386479	TFs and others	MAFB	Epidermis	Keratinocytes	1072	16/257	27/740	-0.971977	-0.157023	1.7063
SRX481467	TFs and others	EP300	Prostate	C4-2	5300	16/257	27/740	-0.971977	-0.157023	1.7063
SRX031245	TFs and others	CTCF	Uterus	HeLa	55965	54/257	122/740	-0.971178	-0.157023	1.27448
SRX1091826	TFs and others	CTCF	Breast	MCF-7	56280	54/257	122/740	-0.971178	-0.157023	1.27448
ERX664197	TFs and others	CTCF	Blood	B cells	22084	31/257	63/740	-0.971175	-0.157023	1.41684
SRX8841617	TFs and others	CTCF	Blood	Lymphoblasts	16395	31/257	63/740	-0.971175	-0.157023	1.41684
SRX9317678	TFs and others	SPI1	Blood	Fujioka	29332	31/257	63/740	-0.971175	-0.157023	1.41684
SRX5514038	TFs and others	MED12	Uterus	Myometrium	2158	14/257	65/740	-0.970458	-0.157023	0.620174
SRX1801655	TFs and others	CTCF	Digestive tract	COLO 829	39788	62/257	143/740	-0.969963	-0.157023	1.2484
SRX4611742	TFs and others	ESR1	Breast	MCF-7	47567	62/257	143/740	-0.969963	-0.157023	1.2484
SRX059710	TFs and others	HDAC1	Prostate	VCaP	1249	10/257	15/740	-0.967918	-0.157023	1.91958
SRX100424	TFs and others	MEF2A	Blood	K-562	3121	10/257	15/740	-0.967918	-0.157023	1.91958
SRX1041802	TFs and others	GATA3	Blood	Jurkat	13079	10/257	15/740	-0.967918	-0.157023	1.91958
SRX2355077	TFs and others	RELA	Cardiovascular	HAEC	546	10/257	15/740	-0.967918	-0.157023	1.91958
SRX3229140	TFs and others	ESR1	Breast	Breast cancer	4640	10/257	15/740	-0.967918	-0.157023	1.91958
SRX3229181	TFs and others	FOXA1	Breast	Breast cancer	2936	10/257	15/740	-0.967918	-0.157023	1.91958
SRX360588	TFs and others	JUND	Digestive tract	GP5d	698	10/257	15/740	-0.967918	-0.157023	1.91958
SRX4174974	TFs and others	PPARG	Adipocyte	Adipocytes	8006	10/257	15/740	-0.967918	-0.157023	1.91958
SRX5126619	TFs and others	CTCF	Epidermis	Keratinocytes	1071	10/257	15/740	-0.967918	-0.157023	1.91958
SRX5371740	TFs and others	NFKB1	Blood	CD4+ T cells	2696	10/257	15/740	-0.967918	-0.157023	1.91958
SRX9434361	TFs and others	RELA	Digestive tract	HT-29	1811	10/257	15/740	-0.967918	-0.157023	1.91958
SRX103000	TFs and others	MYC	Breast	MCF-7	27749	205/257	553/740	-0.967649	-0.157023	1.0674
SRX190362	TFs and others	CEBPD	Blood	K-562	12532	26/257	105/740	-0.96687	-0.157023	0.712989
SRX2355081	TFs and others	RELA	Cardiovascular	HAEC	11407	76/257	261/740	-0.96678	-0.157023	0.838439
SRX150692	TFs and others	ZNF143	Blood	GM12878	33496	135/257	432/740	-0.966092	-0.157023	0.899805
SRX3591436	TFs and others	BRD4	Blood	B-CLL cells	2985	41/257	89/740	-0.965937	-0.157023	1.32645
SRX4611710	TFs and others	ESR1	Breast	MCF-7	38812	63/257	145/740	-0.964496	-0.157023	1.25104
SRX5001396	TFs and others	CTCF	Bone	HT-1080	52467	55/257	124/740	-0.964454	-0.157023	1.27714
SRX3482874	TFs and others	RAD21	Pluripotent stem cell	hESC HUES64	46421	42/257	90/740	-0.964431	-0.157023	1.34371
SRX5848179	TFs and others	CTCF	Blood	K-562	30866	42/257	90/740	-0.964431	-0.157023	1.34371
SRX6175630	TFs and others	RAD21	Bone	TC-71	38343	42/257	90/740	-0.964431	-0.157023	1.34371
SRX1079388	TFs and others	SUMO2	Prostate	VCaP	26648	155/257	402/740	-0.964026	-0.157023	1.11021
ERX2868712	TFs and others	CTCF	Lung	BEAS-2B	33554	48/257	106/740	-0.963654	-0.157023	1.30387
SRX3437419	TFs and others	CTCF	Uterus	HeLa	39023	48/257	106/740	-0.963654	-0.157023	1.30387
SRX6596849	TFs and others	EGR1	Others	Fibroblasts	3935	48/257	106/740	-0.963654	-0.157023	1.30387
SRX6614732	TFs and others	CTCF	Lung	IMR-90	27957	48/257	106/740	-0.963654	-0.157023	1.30387
SRX8089679	TFs and others	MED1	Prostate	VCaP	2854	27/257	53/740	-0.963187	-0.157023	1.46685
SRX5007091	TFs and others	BCL11B	Blood	PBMC	2916	36/257	76/740	-0.963011	-0.157023	1.36392
SRX150595	TFs and others	MYC	Blood	K-562	21977	180/257	476/740	-0.962851	-0.157023	1.08884
SRX7054618	TFs and others	RELA	Cardiovascular	HAEC	22167	77/257	264/740	-0.962851	-0.157023	0.839818
SRX023650	TFs and others	CCDC101	Uterus	HeLa	471	13/257	21/740	-0.961481	-0.157023	1.78247
SRX1067067	TFs and others	AR	Prostate	LHSAR	94683	13/257	21/740	-0.961481	-0.157023	1.78247
SRX116466	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	942	13/257	21/740	-0.961481	-0.157023	1.78247
SRX8080574	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	4180	13/257	21/740	-0.961481	-0.157023	1.78247
SRX8376366	TFs and others	ONECUT1	Pluripotent stem cell	hESC derived pancreatic cells	13387	13/257	21/740	-0.961481	-0.157023	1.78247
SRX10881854	TFs and others	ARID2	Kidney	G-401	3859	63/257	146/740	-0.95941	-0.157023	1.24247
SRX026636	TFs and others	RUNX1T1	Blood	Kasumi-1	912	6/257	7/740	-0.95913	-0.157023	2.46804
SRX100551	TFs and others	RXRA	Pluripotent stem cell	hESC H1	800	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1012597	TFs and others	ESR1	Breast	T-47D	7227	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1048459	TFs and others	MEF2B	Blood	DOHH-2	2033	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1048491	TFs and others	MEF2B	Blood	SU-DHL-4	3242	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1156538	TFs and others	SMARCA4	Breast	MDA-MB-231	30761	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1650401	TFs and others	NR3C1	Lung	A549	5011	6/257	7/740	-0.95913	-0.157023	2.46804
SRX1702478	TFs and others	AR	Prostate	LNCAP	3976	6/257	7/740	-0.95913	-0.157023	2.46804
SRX259614	TFs and others	AML1-ETO	Blood	Kasumi-1	3843	6/257	7/740	-0.95913	-0.157023	2.46804
SRX262133	TFs and others	HSF1	Breast	MCF-7	207	6/257	7/740	-0.95913	-0.157023	2.46804
SRX3123810	TFs and others	ESR1	Breast	MCF-7	11597	6/257	7/740	-0.95913	-0.157023	2.46804
SRX3229177	TFs and others	FOXA1	Breast	Breast cancer	4780	6/257	7/740	-0.95913	-0.157023	2.46804
SRX3285601	TFs and others	ESR1	Breast	FULR	3169	6/257	7/740	-0.95913	-0.157023	2.46804
SRX3287169	TFs and others	SMC3	Uterus	HeLa	1446	6/257	7/740	-0.95913	-0.157023	2.46804
SRX359822	TFs and others	CTCF	Digestive tract	LoVo	1360	6/257	7/740	-0.95913	-0.157023	2.46804
SRX471854	TFs and others	AR	Prostate	VCaP	7680	6/257	7/740	-0.95913	-0.157023	2.46804
SRX5195734	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	1541	6/257	7/740	-0.95913	-0.157023	2.46804
SRX5371741	TFs and others	NFKB1	Blood	CD4+ T cells	1876	6/257	7/740	-0.95913	-0.157023	2.46804
SRX5887618	TFs and others	YAP1	Lung	PC-9	1809	6/257	7/740	-0.95913	-0.157023	2.46804
SRX6413750	TFs and others	ESR1	Breast	MCF-7	6480	6/257	7/740	-0.95913	-0.157023	2.46804
SRX702120	TFs and others	STAT3	Pluripotent stem cell	hESC derived mesendodermal cells	275	6/257	7/740	-0.95913	-0.157023	2.46804
SRX7054998	TFs and others	ERG	Cardiovascular	HAEC	714	6/257	7/740	-0.95913	-0.157023	2.46804
SRX8380645	TFs and others	ESR1	Bone	U2OS	10592	6/257	7/740	-0.95913	-0.157023	2.46804
SRX8616962	TFs and others	ESR1	Breast	MCF-7	3876	6/257	7/740	-0.95913	-0.157023	2.46804
SRX8976672	TFs and others	HDAC3	Digestive tract	KYSE-410	674	6/257	7/740	-0.95913	-0.157023	2.46804
SRX9434367	TFs and others	RELA	Digestive tract	HT-29	858	6/257	7/740	-0.95913	-0.157023	2.46804
SRX9671289	TFs and others	CCNT1	Blood	K-562	616	6/257	7/740	-0.95913	-0.157023	2.46804
SRX067470	TFs and others	CTCF	Blood	K-562	37233	55/257	125/740	-0.958193	-0.157023	1.26693
SRX6857970	TFs and others	PGR	Uterus	Myometrium	14608	202/257	615/740	-0.958193	-0.157023	0.945747
SRX3110732	TFs and others	ESR1	Breast	MCF-7	38007	42/257	91/740	-0.957781	-0.157023	1.32894
SRX5574468	TFs and others	FLI1	Blood	CTV-1	33397	110/257	361/740	-0.956376	-0.157023	0.877373
ERX1149052	TFs and others	CTCF	Unclassified	Unclassified	31306	48/257	107/740	-0.95557	-0.157023	1.29168
SRX080362	TFs and others	CTCF	Lung	HPF	33590	48/257	107/740	-0.95557	-0.157023	1.29168
SRX111778	TFs and others	CTCF	Blood	GM12866	28372	48/257	107/740	-0.95557	-0.157023	1.29168
SRX190183	TFs and others	GATA3	Lung	A549	14128	48/257	107/740	-0.95557	-0.157023	1.29168
SRX6888830	TFs and others	CTCF	Uterus	HeLa	28625	48/257	107/740	-0.95557	-0.157023	1.29168
SRX1674510	TFs and others	GATAD2B	Uterus	HeLa	2753	19/257	35/740	-0.955452	-0.157023	1.56309
SRX2731778	TFs and others	CTCF	Neural	Neuroblastoma	5097	19/257	35/740	-0.955452	-0.157023	1.56309
SRX471858	TFs and others	BRD4	Prostate	VCaP	2548	19/257	35/740	-0.955452	-0.157023	1.56309
SRX481457	TFs and others	EP300	Prostate	C4-2	6329	19/257	35/740	-0.955452	-0.157023	1.56309
SRX7785396	TFs and others	Epitope tags	Blood	Jurkat	3157	19/257	35/740	-0.955452	-0.157023	1.56309
SRX100434	TFs and others	TCF12	Blood	GM12878	15896	73/257	173/740	-0.954123	-0.157023	1.215
ERX1149076	TFs and others	CTCF	Unclassified	Unclassified	8788	23/257	44/740	-0.953621	-0.157023	1.50513
SRX2267446	TFs and others	BRD4	Lung	NCI-H3122	2643	23/257	44/740	-0.953621	-0.157023	1.50513
SRX6854832	TFs and others	Epitope tags	Epidermis	501A	19458	23/257	44/740	-0.953621	-0.157023	1.50513
ERX200532	TFs and others	CTCF	Blood	B cells	2111	3/257	2/740	-0.953317	-0.157023	4.31907
SRX003842	TFs and others	EZH2	Pluripotent stem cell	ES cells	78	3/257	2/740	-0.953317	-0.157023	4.31907
SRX014769	TFs and others	RXRA	Blood	NB-4	48	3/257	2/740	-0.953317	-0.157023	4.31907
SRX016999	TFs and others	BRF2	Uterus	HeLa	228	3/257	2/740	-0.953317	-0.157023	4.31907
SRX022562	TFs and others	AR	Prostate	VCaP	56	3/257	2/740	-0.953317	-0.157023	4.31907
SRX026531	TFs and others	ESR1	Breast	T-47D	343	3/257	2/740	-0.953317	-0.157023	4.31907
SRX055306	TFs and others	KDM5B	Blood	U-937	211	3/257	2/740	-0.953317	-0.157023	4.31907
SRX064492	TFs and others	SMAD4	Pluripotent stem cell	hESC derived mesendodermal cells	1895	3/257	2/740	-0.953317	-0.157023	4.31907
SRX084502	TFs and others	SMAD2	Pluripotent stem cell	hESC derived mesendodermal cells	213	3/257	2/740	-0.953317	-0.157023	4.31907
SRX100258	TFs and others	CREBBP	Breast	H3396	190	3/257	2/740	-0.953317	-0.157023	4.31907
SRX100263	TFs and others	CREBBP	Breast	H3396	1262	3/257	2/740	-0.953317	-0.157023	4.31907
SRX100264	TFs and others	CREBBP	Breast	H3396	548	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1012617	TFs and others	PGR	Breast	T-47D	362	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1012652	TFs and others	PGR	Breast	MCF-7	183	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1053981	TFs and others	HDAC2	Pluripotent stem cell	iPS cells	60	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1066863	TFs and others	BANP	Digestive tract	HCT 116	2906	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1116235	TFs and others	Epitope tags	Cardiovascular	HUVEC	338	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1167099	TFs and others	5-mC	Kidney	293	373	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1167102	TFs and others	5-mC	Kidney	293	625	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1471689	TFs and others	NFE2L2	Lung	BEAS-2B	71	3/257	2/740	-0.953317	-0.157023	4.31907
SRX148962	TFs and others	CDK9	Blood	P493-6	359	3/257	2/740	-0.953317	-0.157023	4.31907
SRX150514	TFs and others	BRF2	Uterus	HeLa	302	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1650256	TFs and others	NR3C1	Lung	A549	923	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1885190	TFs and others	PIAS1	Prostate	LNCAP	5035	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1920488	TFs and others	STAT5A	Blood	Memory T cells	326	3/257	2/740	-0.953317	-0.157023	4.31907
SRX1923322	TFs and others	BRD2	Blood	Mutu	811	3/257	2/740	-0.953317	-0.157023	4.31907
SRX2245089	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	1352	3/257	2/740	-0.953317	-0.157023	4.31907
SRX2708821	TFs and others	MCRS1	Liver	HuH-7	71	3/257	2/740	-0.953317	-0.157023	4.31907
SRX2770850	TFs and others	MAF	Blood	Macrophages	17267	3/257	2/740	-0.953317	-0.157023	4.31907
SRX2795373	TFs and others	BRD4	Blood	Akata	341	3/257	2/740	-0.953317	-0.157023	4.31907
SRX3630657	TFs and others	FOXO3	Pluripotent stem cell	iPS derived neural cells	34	3/257	2/740	-0.953317	-0.157023	4.31907
SRX3630675	TFs and others	FOXO3	Pluripotent stem cell	iPS derived neural cells	24	3/257	2/740	-0.953317	-0.157023	4.31907
SRX371443	TFs and others	ESR1	Others	Tumour tissues	1348	3/257	2/740	-0.953317	-0.157023	4.31907
SRX4080213	TFs and others	FOXA1	Prostate	Prostate cancer cells	460	3/257	2/740	-0.953317	-0.157023	4.31907
SRX4107930	TFs and others	SKP2	Digestive tract	HCT 116	23825	3/257	2/740	-0.953317	-0.157023	4.31907
SRX4650956	TFs and others	SUZ12	Kidney	293	723	3/257	2/740	-0.953317	-0.157023	4.31907
SRX476915	TFs and others	SNAI2	Epidermis	Keratinocytes	188	3/257	2/740	-0.953317	-0.157023	4.31907
SRX490429	TFs and others	BRD4	Breast	MCF-7	418	3/257	2/740	-0.953317	-0.157023	4.31907
SRX5165464	TFs and others	Cas9	Pluripotent stem cell	NCCIT	146	3/257	2/740	-0.953317	-0.157023	4.31907
SRX5299357	TFs and others	PHC1	Kidney	293	222	3/257	2/740	-0.953317	-0.157023	4.31907
SRX5299359	TFs and others	PHC1	Kidney	293	277	3/257	2/740	-0.953317	-0.157023	4.31907
SRX5313217	TFs and others	TP53	Digestive tract	HCT 116	589	3/257	2/740	-0.953317	-0.157023	4.31907
SRX648246	TFs and others	MYC	Digestive tract	LS-174T	111	3/257	2/740	-0.953317	-0.157023	4.31907
SRX6635807	TFs and others	TP63	Uterus	ME-180	176	3/257	2/740	-0.953317	-0.157023	4.31907
SRX6763478	TFs and others	EGR1	Blood	Monocytes	182	3/257	2/740	-0.953317	-0.157023	4.31907
SRX702090	TFs and others	SMAD2	Pluripotent stem cell	hESC derived mesendodermal cells	245	3/257	2/740	-0.953317	-0.157023	4.31907
SRX734341	TFs and others	CHD8	Breast	T-47D	25557	3/257	2/740	-0.953317	-0.157023	4.31907
SRX7359959	TFs and others	YY1	Liver	PLC/PRF/5	131	3/257	2/740	-0.953317	-0.157023	4.31907
SRX8272877	TFs and others	CEBPA	Blood	BLaER1	1190	3/257	2/740	-0.953317	-0.157023	4.31907
SRX8391104	TFs and others	MED1	Others	Head and neck squamous cell carcinoma 	633	3/257	2/740	-0.953317	-0.157023	4.31907
SRX8726289	TFs and others	BMI1	Others	Tumor	101	3/257	2/740	-0.953317	-0.157023	4.31907
SRX8886349	TFs and others	FAM208A	Uterus	HeLa	54	3/257	2/740	-0.953317	-0.157023	4.31907
SRX6913083	TFs and others	BRD4	Blood	K-562	16748	138/257	354/740	-0.952942	-0.156795	1.12247
SRX3644357	TFs and others	Epitope tags	Epidermis	BJ	2465	56/257	127/740	-0.952128	-0.156273	1.26965
SRX8984323	TFs and others	CTCF	Bone	A-673	46853	56/257	127/740	-0.952128	-0.156273	1.26965
SRX2442513	TFs and others	CTCF	Blood	K-562	16298	37/257	78/740	-0.950619	-0.155199	1.36586
SRX5848175	TFs and others	CTCF	Blood	K-562	24553	37/257	78/740	-0.950619	-0.155199	1.36586
SRX6175648	TFs and others	SMC1A	Bone	TC-71	28350	37/257	78/740	-0.950619	-0.155199	1.36586
SRX6916366	TFs and others	RAD21	Kidney	iSLK	23265	27/257	54/740	-0.949604	-0.154622	1.43969
SRX7061824	TFs and others	RAD21	Blood	SEM	19572	27/257	54/740	-0.949604	-0.154622	1.43969
SRX8570927	TFs and others	HAP1	Blood	KBM-7	21344	27/257	54/740	-0.949604	-0.154622	1.43969
SRX7283271	TFs and others	IRF1	Pancreas	AsPC-1	3067	3/257	23/740	-0.94891	-0.154111	0.375571
SRX3124393	TFs and others	CTCF	Neural	KELLY	38410	49/257	109/740	-0.948659	-0.154111	1.2944
SRX4001919	TFs and others	CTCF	Blood	THP-1	36922	49/257	109/740	-0.948659	-0.154111	1.2944
SRX10119382	TFs and others	STAT3	Breast	MCF 10A	5073	16/257	28/740	-0.948131	-0.153873	1.64536
SRX7807558	TFs and others	GATA3	Blood	GM12878	4928	16/257	28/740	-0.948131	-0.153873	1.64536
SRX2281260	TFs and others	KMT2A	Blood	Bone marrow mononuclear cells	31999	230/257	633/740	-0.947955	-0.153845	1.04622
SRX111775	TFs and others	CTCF	Blood	GM12870	26833	43/257	93/740	-0.946629	-0.153634	1.33133
SRX4958394	TFs and others	CTCF	Kidney	293	32754	43/257	93/740	-0.946629	-0.153634	1.33133
SRX7944505	TFs and others	ESR1	Uterus	Ishikawa	7806	43/257	93/740	-0.946629	-0.153634	1.33133
SRX4367431	TFs and others	TBP	Lung	Bronchial tracheal epithelial cells	11034	202/257	544/740	-0.945808	-0.153634	1.06918
SRX4313226	TFs and others	YY1	Muscle	RH-4	5472	55/257	196/740	-0.945808	-0.153634	0.807989
SRX028632	TFs and others	TFAP2C	Breast	MCF-7	13033	56/257	128/740	-0.945741	-0.153634	1.25973
SRX199905	TFs and others	CTCF	Cardiovascular	HCM	36731	56/257	128/740	-0.945741	-0.153634	1.25973
SRX701962	TFs and others	CTCF	Pluripotent stem cell	hESC HUES64	44513	56/257	128/740	-0.945741	-0.153634	1.25973
SRX026660	TFs and others	ERG	Blood	Hematopoietic cells	4570	8/257	11/740	-0.944997	-0.153634	2.09409
SRX1012744	TFs and others	ESR1	Breast	MCF-7	2299	8/257	11/740	-0.944997	-0.153634	2.09409
SRX2194236	TFs and others	MED1	Breast	SUM 159PT	1619	8/257	11/740	-0.944997	-0.153634	2.09409
SRX2431535	TFs and others	POU5F1	Epidermis	BJ	689	8/257	11/740	-0.944997	-0.153634	2.09409
SRX259621	TFs and others	RUNX1	Blood	Kasumi-1	5449	8/257	11/740	-0.944997	-0.153634	2.09409
