SRX7805367	TFs and others	ZFY	Prostate	22Rv1	4941	143/361	82/312	-3.51726	0	1.5072
SRX8084748	TFs and others	Epitope tags	Breast	SUM 159PT	921	3/361	7/312	-0.69773	0	0.3704
SRX8850928	TFs and others	Epitope tags	Breast	MCF 10A	741	3/361	7/312	-0.69773	0	0.3704
SRX8984319	TFs and others	SMC1A	Bone	A-673	2911	3/361	7/312	-0.69773	0	0.3704
SRX9975599	TFs and others	PPP2R1A	Uterus	HeLa	1650	3/361	7/312	-0.69773	0	0.3704
SRX1027450	TFs and others	CEBPB	Others	Mesenchymal stem cells	20635	27/361	15/312	-0.69743	0	1.55568
SRX1514983	TFs and others	GFP	Kidney	293	1736	27/361	15/312	-0.69743	0	1.55568
SRX2922225	TFs and others	ESR1	Breast	MCF-7	9220	27/361	15/312	-0.69743	0	1.55568
SRX8336464	TFs and others	GATA4	Pluripotent stem cell	hESC derived pancreatic cells	8154	27/361	15/312	-0.69743	0	1.55568
SRX9975609	TFs and others	FLI1	Bone	A-673	4572	27/361	15/312	-0.69743	0	1.55568
SRX265414	TFs and others	KDM5B	Breast	MCF-7	27782	265/361	215/312	-0.696283	0	1.06526
SRX190311	TFs and others	NFIC	Uterus	ECC-1	27610	96/361	97/312	-0.696283	0	0.855356
SRX1012612	TFs and others	EP300	Breast	T-47D	8140	18/361	23/312	-0.696279	0	0.676382
SRX150670	TFs and others	STAT3	Breast	MCF 10A	6450	18/361	23/312	-0.696279	0	0.676382
SRX3589920	TFs and others	STAG2	Breast	MCF 10A	4166	18/361	23/312	-0.696279	0	0.676382
SRX7262411	TFs and others	FOXA1	Others	Bladder cancer	6941	18/361	23/312	-0.696279	0	0.676382
SRX1156477	TFs and others	GATA3	Breast	MDA-MB-231	17056	50/361	55/312	-0.69611	0	0.785696
SRX8616825	TFs and others	FOSL2	Lung	A549	15824	50/361	55/312	-0.69611	0	0.785696
SRX9350646	TFs and others	JUN	Epidermis	Melanoma cell line	30529	50/361	55/312	-0.69611	0	0.785696
SRX4377532	TFs and others	BRD4	Breast	MDA-MB-231	26528	235/361	188/312	-0.695796	0	1.08033
SRX1044411	TFs and others	JUN	Breast	MDA-MB-231	6655	9/361	14/312	-0.695181	0	0.5556
SRX150580	TFs and others	GTF2F1	Blood	K-562	1363	9/361	14/312	-0.695181	0	0.5556
SRX4192887	TFs and others	STAT3	Breast	MCF 10A	4155	9/361	14/312	-0.695181	0	0.5556
SRX5982342	TFs and others	SMARCA4	Lung	A549	816	9/361	14/312	-0.695181	0	0.5556
SRX7972453	TFs and others	MKL2	Epidermis	MKL-2	5074	9/361	14/312	-0.695181	0	0.5556
SRX8151647	TFs and others	ARNTL	Adipocyte	Preadipocytes	1527	9/361	14/312	-0.695181	0	0.5556
SRX9779521	TFs and others	MTA2	Lung	NCI-H1963	2123	9/361	14/312	-0.695181	0	0.5556
SRX702546	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	12295	234/361	187/312	-0.694877	0	1.08149
SRX3394525	TFs and others	FLI1	Bone	A-673	28937	92/361	66/312	-0.694307	0	1.20473
SRX3931081	TFs and others	FOXA1	Breast	MCF-7	17186	40/361	45/312	-0.694078	0	0.768236
SRX2655460	TFs and others	CTCF	Blood	THP-1	27470	128/361	126/312	-0.693867	0	0.877984
SRX4001820	TFs and others	SPI1	Blood	Macrophages	85670	232/361	185/312	-0.692767	0	1.08384
SRX6858250	TFs and others	HSF1	Breast	MCF-7	15886	52/361	34/312	-0.692734	0	1.32182
SRX190180	TFs and others	FOXA2	Lung	A549	27528	78/361	81/312	-0.692625	0	0.832256
SRX185908	TFs and others	FOXM1	Breast	MCF-7	6661	21/361	11/312	-0.690498	0	1.64996
SRX212663	TFs and others	IRF1	Blood	Monocytes-CD14+	3571	21/361	11/312	-0.690498	0	1.64996
SRX3229124	TFs and others	FOXA1	Breast	Breast cancer	9597	21/361	11/312	-0.690498	0	1.64996
SRX3581504	TFs and others	CHD7	Pluripotent stem cell	iPS cells	11338	21/361	11/312	-0.690498	0	1.64996
SRX475782	TFs and others	REST	Blood	GM12878	4408	21/361	11/312	-0.690498	0	1.64996
SRX475784	TFs and others	REST	Blood	GM12878	4230	21/361	11/312	-0.690498	0	1.64996
SRX690824	TFs and others	HSF1	Bone	U2OS	6073	21/361	11/312	-0.690498	0	1.64996
SRX7540328	TFs and others	BRD4	Breast	MCF-7	1163	21/361	11/312	-0.690498	0	1.64996
SRX7544093	TFs and others	ESR1	Uterus	Ishikawa	4910	21/361	11/312	-0.690498	0	1.64996
SRX5646089	TFs and others	IRF1	Blood	K-562	6910	63/361	43/312	-0.689986	0	1.26625
SRX5974559	TFs and others	CTCF	Blood	K-562	15328	63/361	43/312	-0.689986	0	1.26625
SRX5234495	TFs and others	SMARCA4	Kidney	TTC1240	6304	51/361	56/312	-0.689092	0	0.787099
SRX6957463	TFs and others	FOXL2	Kidney	HGrC1	13965	51/361	56/312	-0.689092	0	0.787099
SRX026635	TFs and others	TCF12	Blood	Kasumi-1	11096	77/361	54/312	-0.688271	0	1.23238
SRX159127	TFs and others	ZNF143	Uterus	HeLa	2744	77/361	54/312	-0.688271	0	1.23238
SRX543181	TFs and others	KLF4	Epidermis	Keratinocytes	6400	43/361	27/312	-0.687647	0	1.37642
SRX8299808	TFs and others	MYC	Bone	U2OS	17063	229/361	183/312	-0.686683	0	1.08151
SRX1134769	TFs and others	BRD4	Blood	MV-4-11	4100	64/361	68/312	-0.686315	0	0.813427
SRX6435407	TFs and others	SUPT5H	Kidney	293	2950	64/361	68/312	-0.686315	0	0.813427
SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	320/361	266/312	-0.685896	0	1.03972
SRX7902047	TFs and others	NRF1	Prostate	DU 145	2689	41/361	46/312	-0.685896	0	0.770324
SRX5234505	TFs and others	SMARCC1	Kidney	TTC1240	31168	134/361	131/312	-0.685555	0	0.884058
SRX8337453	TFs and others	NFYA	Blood	HUDEP-2	6569	134/361	131/312	-0.685555	0	0.884058
SRX3230398	TFs and others	RREB1	Liver	Hep G2	17190	116/361	86/312	-0.684714	0	1.16575
SRX188952	TFs and others	CTCF	Breast	MCF-7	58937	209/361	196/312	-0.684356	0	0.92159
SRX5089382	TFs and others	ARID1A	Breast	MCF-7	16714	35/361	21/312	-0.682781	0	1.44044
SRX8536109	TFs and others	GATA1	Blood	HUDEP-2	28891	153/361	117/312	-0.682665	0	1.13019
SRX1538758	TFs and others	NR1H2	Digestive tract	HT-29	6034	25/361	30/312	-0.681913	0	0.720222
SRX334242	TFs and others	E2F1	Unclassified	Unclassified	7143	154/361	118/312	-0.680895	0	1.12794
SRX5124035	TFs and others	FOXA1	Prostate	22Rv1	63295	154/361	118/312	-0.680895	0	1.12794
SRX059707	TFs and others	ERG	Prostate	VCaP	8743	95/361	69/312	-0.679577	0	1.18993
SRX4001958	TFs and others	SPI1	Blood	THP-1	34643	95/361	69/312	-0.679577	0	1.18993
SRX2481499	TFs and others	GATA1	Blood	Erythroid Precursor Cells	37002	155/361	119/312	-0.679047	0	1.12572
SRX5202981	TFs and others	FOXA1	Breast	MCF-7	10528	19/361	24/312	-0.678509	0	0.684211
SRX7202551	TFs and others	RAD21	Uterus	HEC-1-B	10855	19/361	24/312	-0.678509	0	0.684211
SRX8616841	TFs and others	JUNB	Lung	A549	10406	19/361	24/312	-0.678509	0	0.684211
SRX5089557	TFs and others	BRD4	Breast	MCF-7	15111	220/361	175/312	-0.677977	0	1.08651
SRX3468047	TFs and others	SS18	Others	Fibroblasts	47348	103/361	103/312	-0.677953	0	0.864266
SRX8831616	TFs and others	TP63	Digestive tract	KYSE-180	21130	42/361	47/312	-0.67777	0	0.772323
SRX1510972	TFs and others	ZNF143	Breast	MCF-7	7268	120/361	89/312	-0.677228	0	1.1653
SRX5323858	TFs and others	STAT3	Breast	MCF-7	17306	97/361	70/312	-0.677192	0	1.19763
SRX369125	TFs and others	GABPA	Blood	CUTLL1	3942	33/361	38/312	-0.676946	0	0.750547
SRX9513905	TFs and others	FOXA1	Prostate	LNCAP	17638	33/361	38/312	-0.676946	0	0.750547
SRX1304581	TFs and others	JMJD1C	Blood	THP-1	7046	28/361	16/312	-0.675973	0	1.51247
SRX895438	TFs and others	SUMO2	Prostate	VCaP	7754	79/361	56/312	-0.675704	0	1.21923
SRX4001762	TFs and others	RAD21	Blood	Macrophages	22781	66/361	45/312	-0.675119	0	1.26759
SRX4377529	TFs and others	BRD2	Breast	MDA-MB-231	14102	256/361	207/312	-0.674583	0	1.06885
SRX080432	TFs and others	CTCF	Lung	AG04450	32489	105/361	105/312	-0.674583	0	0.864266
SRX070876	TFs and others	GATA2	Cardiovascular	HUVEC	10651	14/361	19/312	-0.673681	0	0.636828
SRX361224	TFs and others	GATA3	Breast	T-47D	5459	14/361	19/312	-0.673681	0	0.636828
SRX747795	TFs and others	FOXA1	Breast	MCF-7	7697	14/361	19/312	-0.673681	0	0.636828
SRX433194	TFs and others	AR	Kidney	293	51394	83/361	85/312	-0.673325	0	0.84393
SRX1653204	TFs and others	NR4A1	Blood	Kasumi-1	12460	54/361	36/312	-0.67278	0	1.2964
SRX4001955	TFs and others	CEBPB	Blood	THP-1	17190	54/361	36/312	-0.67278	0	1.2964
SRX8363487	TFs and others	SMARCA4	Neural	NGP	4104	54/361	36/312	-0.67278	0	1.2964
SRX067387	TFs and others	CTCF	Epidermis	NHEK	35905	106/361	106/312	-0.672766	0	0.864266
SRX067536	TFs and others	CTCF	Uterus	HeLa	37435	106/361	106/312	-0.672766	0	0.864266
SRX018625	TFs and others	HNF4A	Liver	Hep G2	2642	6/361	10/312	-0.672302	0	0.51856
SRX023651	TFs and others	C17orf49	Uterus	HeLa	775	6/361	10/312	-0.672302	0	0.51856
SRX150654	TFs and others	TBL1XR1	Blood	K-562	1968	6/361	10/312	-0.672302	0	0.51856
SRX610775	TFs and others	CSNK2A1	Prostate	LNCAP	1080	6/361	10/312	-0.672302	0	0.51856
SRX747793	TFs and others	FOXA1	Breast	MCF-7	5693	6/361	10/312	-0.672302	0	0.51856
SRX8151644	TFs and others	ARNTL	Adipocyte	Preadipocytes	1341	6/361	10/312	-0.672302	0	0.51856
SRX8961858	TFs and others	TBP	Others	Mesenchymal stem cells	985	6/361	10/312	-0.672302	0	0.51856
SRX9498741	TFs and others	GTF2B	Blood	K-562	1400	6/361	10/312	-0.672302	0	0.51856
SRX969016	TFs and others	ESR1	Breast	MCF-7	1563	6/361	10/312	-0.672302	0	0.51856
SRX7701204	TFs and others	BRD4	Lung	NCI-H1963	9116	213/361	169/312	-0.672006	0	1.08928
SRX2731518	TFs and others	NCAPH2	Kidney	293	9884	212/361	168/312	-0.671867	0	1.09062
SRX1555436	TFs and others	MITF	Epidermis	501A	23242	167/361	129/312	-0.671183	0	1.11886
SRX384490	TFs and others	XBP1	Breast	T-47D	6559	81/361	57/312	-0.671146	0	1.22817
SRX100436	TFs and others	PAX5	Blood	GM12878	14922	107/361	107/312	-0.670862	0	0.864266
SRX6099459	TFs and others	POU2F2	Blood	DLBCL	22864	107/361	107/312	-0.670862	0	0.864266
SRX3230401	TFs and others	SP1	Liver	Hep G2	12274	208/361	164/312	-0.67045	0	1.09614
SRX1885188	TFs and others	FOXA1	Prostate	LNCAP	74914	84/361	86/312	-0.670391	0	0.844167
SRX4473693	TFs and others	ARID2	Gonad	BIN-67	7514	171/361	132/312	-0.669883	0	1.11962
SRX1514959	TFs and others	GFP	Kidney	293	7578	43/361	48/312	-0.669705	0	0.774238
SRX8299785	TFs and others	MYC	Bone	U2OS	10874	172/361	133/312	-0.669232	0	1.1177
SRX9350920	TFs and others	BRD4	Digestive tract	COLO 320DM	2441	26/361	31/312	-0.669204	0	0.724868
SRX4727910	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	4808	99/361	72/312	-0.669131	0	1.18837
SRX8706940	TFs and others	E2F1	Prostate	C4-2	12720	253/361	204/312	-0.668876	0	1.07186
SRX12118512	TFs and others	POU2F2	Blood	OCI-LY-7	22891	108/361	108/312	-0.668876	0	0.864266
ERX026986	TFs and others	T	No description	NA	573	0/361	2/312	-0.668469	0	0
SRX011577	TFs and others	TAF2	Pluripotent stem cell	hESC H1	93	0/361	2/312	-0.668469	0	0
SRX017276	TFs and others	POU5F1	Pluripotent stem cell	hESC H1	1042	0/361	2/312	-0.668469	0	0
SRX036564	TFs and others	ESR1	Breast	MCF-7	218	0/361	2/312	-0.668469	0	0
SRX055346	TFs and others	CBX3	Digestive tract	HCT 116	534	0/361	2/312	-0.668469	0	0
SRX093319	TFs and others	TP53	Lung	IMR-90	156	0/361	2/312	-0.668469	0	0
SRX095385	TFs and others	Epitope tags	Uterus	HeLa	479	0/361	2/312	-0.668469	0	0
SRX096350	TFs and others	TCF4	Digestive tract	LS-180	771	0/361	2/312	-0.668469	0	0
SRX100264	TFs and others	CREBBP	Breast	H3396	548	0/361	2/312	-0.668469	0	0
SRX10119163	TFs and others	CREB1	Blood	MV-4-11	403	0/361	2/312	-0.668469	0	0
SRX1012537	TFs and others	FOXO1	Blood	B cells	841	0/361	2/312	-0.668469	0	0
SRX1012741	TFs and others	ESR1	Breast	MCF-7	1135	0/361	2/312	-0.668469	0	0
SRX10239459	TFs and others	YTHDC1	Breast	MCF-7	188	0/361	2/312	-0.668469	0	0
SRX1048478	TFs and others	EP300	Blood	OCI-LY-7	308	0/361	2/312	-0.668469	0	0
SRX1063404	TFs and others	CTCF	Blood	THP-1	780	0/361	2/312	-0.668469	0	0
SRX107365	TFs and others	ESR1	Breast	H3396	976	0/361	2/312	-0.668469	0	0
SRX107367	TFs and others	ESR1	Breast	H3396	663	0/361	2/312	-0.668469	0	0
SRX116428	TFs and others	KDM5B	Blood	K-562	223	0/361	2/312	-0.668469	0	0
SRX1212540	TFs and others	TCF3	Blood	RAMOS	714	0/361	2/312	-0.668469	0	0
SRX1424694	TFs and others	NANOG	Prostate	LNCAP	654	0/361	2/312	-0.668469	0	0
SRX1445369	TFs and others	SMAD3	Pluripotent stem cell	hESC H1	594	0/361	2/312	-0.668469	0	0
SRX148008	TFs and others	SETDB1	Epidermis	WM262	186	0/361	2/312	-0.668469	0	0
SRX1491920	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	309	0/361	2/312	-0.668469	0	0
SRX150502	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	272	0/361	2/312	-0.668469	0	0
SRX1514951	TFs and others	GFP	Kidney	293	1000	0/361	2/312	-0.668469	0	0
SRX1614803	TFs and others	ZNF366	Blood	Dendritic Cells	533	0/361	2/312	-0.668469	0	0
SRX1642494	TFs and others	BRD9	Blood	NOMO-1	846	0/361	2/312	-0.668469	0	0
SRX1650256	TFs and others	NR3C1	Lung	A549	923	0/361	2/312	-0.668469	0	0
SRX1745739	TFs and others	FOXA1	Uterus	Endometrial Stromal Tumors	812	0/361	2/312	-0.668469	0	0
SRX1757997	TFs and others	MAX	Breast	MDA-MB-468	327	0/361	2/312	-0.668469	0	0
SRX1823820	TFs and others	BRD4	Pancreas	L3.6	1363	0/361	2/312	-0.668469	0	0
SRX1829880	TFs and others	INO80	Blood	SK-MEL-147	418	0/361	2/312	-0.668469	0	0
SRX2010844	TFs and others	JUND	Lung	Calu-3	876	0/361	2/312	-0.668469	0	0
SRX2013090	TFs and others	MYCN	Blood	CD34 Hematopoietic stem cells	484	0/361	2/312	-0.668469	0	0
SRX2023749	TFs and others	MED1	Pluripotent stem cell	iPS derived cardiac cells	413	0/361	2/312	-0.668469	0	0
SRX2023772	TFs and others	MED1	Pluripotent stem cell	iPS derived cardiac cells	414	0/361	2/312	-0.668469	0	0
SRX204109	TFs and others	WDR5	Epidermis	NHEK	1720	0/361	2/312	-0.668469	0	0
SRX212358	TFs and others	EPAS1	Blood	Macrophages	469	0/361	2/312	-0.668469	0	0
SRX2178947	TFs and others	ZMYND8	Kidney	293	345	0/361	2/312	-0.668469	0	0
SRX2245087	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	717	0/361	2/312	-0.668469	0	0
SRX2253228	TFs and others	CD74	Blood	B cells	196	0/361	2/312	-0.668469	0	0
SRX2404127	TFs and others	RELA	Others	Detroit 562	1103	0/361	2/312	-0.668469	0	0
SRX2460062	TFs and others	ESR1	Breast	Breast cancer cells	573	0/361	2/312	-0.668469	0	0
SRX271855	TFs and others	EZH2	Blood	Farage	1436	0/361	2/312	-0.668469	0	0
SRX278510	TFs and others	TP53	Blood	Lymphoblastoid cells	198	0/361	2/312	-0.668469	0	0
SRX2796990	TFs and others	ERF	Prostate	VCaP	750	0/361	2/312	-0.668469	0	0
SRX2842444	TFs and others	FOSL1	Bone	143B	2949	0/361	2/312	-0.668469	0	0
SRX2844311	TFs and others	SMAD2	Pluripotent stem cell	hESC H1	1404	0/361	2/312	-0.668469	0	0
SRX2897199	TFs and others	ESR1	Breast	Breast cancer cells	481	0/361	2/312	-0.668469	0	0
SRX2900097	TFs and others	BAP1	Breast	CAL-51	394	0/361	2/312	-0.668469	0	0
SRX3009965	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	522	0/361	2/312	-0.668469	0	0
SRX3020565	TFs and others	PHIP	Digestive tract	HCT 116	226	0/361	2/312	-0.668469	0	0
SRX3070472	TFs and others	NR3C1	Breast	MCF 10A	477	0/361	2/312	-0.668469	0	0
SRX317579	TFs and others	EZH2	Pluripotent stem cell	iPS cells	335	0/361	2/312	-0.668469	0	0
SRX317593	TFs and others	JARID2	Pluripotent stem cell	iPS cells	622	0/361	2/312	-0.668469	0	0
SRX3203624	TFs and others	MPHOSPH8	Pluripotent stem cell	ES cells	1022	0/361	2/312	-0.668469	0	0
SRX3229167	TFs and others	AR	Breast	Breast cancer	657	0/361	2/312	-0.668469	0	0
SRX3285557	TFs and others	ESR1	Breast	MCF-7	1244	0/361	2/312	-0.668469	0	0
SRX3426557	TFs and others	SMARCA4	Liver	Hep G2	183	0/361	2/312	-0.668469	0	0
SRX3540554	TFs and others	NRF1	Uterus	HeLa	397	0/361	2/312	-0.668469	0	0
SRX3554401	TFs and others	ESR1	Breast	MDA-MB-134-VI	423	0/361	2/312	-0.668469	0	0
SRX3566187	TFs and others	TEAD1	Digestive tract	HCT 116	100	0/361	2/312	-0.668469	0	0
SRX3566189	TFs and others	TEAD1	Digestive tract	HCT 116	78	0/361	2/312	-0.668469	0	0
SRX3581502	TFs and others	EP300	Pluripotent stem cell	iPS derived neural cells	2308	0/361	2/312	-0.668469	0	0
SRX3586330	TFs and others	NR3C1	Blood	Macrophages	2427	0/361	2/312	-0.668469	0	0
SRX3601959	TFs and others	FLI1	Cardiovascular	HUVEC	846	0/361	2/312	-0.668469	0	0
SRX3781814	TFs and others	Epitope tags	Digestive tract	HCT 116	922	0/361	2/312	-0.668469	0	0
SRX396583	TFs and others	RING1	Epidermis	Hs 68	712	0/361	2/312	-0.668469	0	0
SRX4218025	TFs and others	CTCF	Digestive tract	HCT 116	207	0/361	2/312	-0.668469	0	0
SRX4345360	TFs and others	NFATC1	Blood	CD4+ T cells	445	0/361	2/312	-0.668469	0	0
SRX4405901	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	523	0/361	2/312	-0.668469	0	0
SRX457215	TFs and others	ESR1	Breast	MCF-7	382	0/361	2/312	-0.668469	0	0
SRX490436	TFs and others	ESR1	Breast	MCF-7	448	0/361	2/312	-0.668469	0	0
SRX503324	TFs and others	KSHV LANA	Kidney	iSLK	657	0/361	2/312	-0.668469	0	0
SRX5185601	TFs and others	CARM1	Breast	MCF-7	433	0/361	2/312	-0.668469	0	0
SRX5251425	TFs and others	ESR1	Breast	T-47D	712	0/361	2/312	-0.668469	0	0
SRX535174	TFs and others	HSF1	Digestive tract	HCT 116	583	0/361	2/312	-0.668469	0	0
SRX5426124	TFs and others	AEBP2	Pluripotent stem cell	NT2-D1	193	0/361	2/312	-0.668469	0	0
SRX5444512	TFs and others	KMT2A	Blood	ML-2	219	0/361	2/312	-0.668469	0	0
SRX5534871	TFs and others	JUN	Breast	MCF-7	400	0/361	2/312	-0.668469	0	0
SRX5662027	TFs and others	JMJD6	Neural	CHP-134	168	0/361	2/312	-0.668469	0	0
SRX5662028	TFs and others	JMJD6	Neural	CHP-134	190	0/361	2/312	-0.668469	0	0
SRX5662029	TFs and others	JMJD6	Neural	CHP-134	232	0/361	2/312	-0.668469	0	0
SRX5879970	TFs and others	TEAD4	Epidermis	BJ	645	0/361	2/312	-0.668469	0	0
SRX5930147	TFs and others	SOX8	Muscle	RH-4	1161	0/361	2/312	-0.668469	0	0
SRX6175608	TFs and others	FLI1	Bone	A-673	4341	0/361	2/312	-0.668469	0	0
SRX6430575	TFs and others	EZH2	Blood	KMS-28BM	659	0/361	2/312	-0.668469	0	0
SRX6435398	TFs and others	SUPT5H	Kidney	293	222	0/361	2/312	-0.668469	0	0
SRX6487070	TFs and others	FOXA1	Breast	MCF-7	750	0/361	2/312	-0.668469	0	0
SRX6743808	TFs and others	CHD6	Pluripotent stem cell	iPS cells	657	0/361	2/312	-0.668469	0	0
SRX6763478	TFs and others	EGR1	Blood	Monocytes	182	0/361	2/312	-0.668469	0	0
SRX6909698	TFs and others	MED1	Blood	697	952	0/361	2/312	-0.668469	0	0
SRX6957410	TFs and others	SMAD4	Kidney	HGrC1	779	0/361	2/312	-0.668469	0	0
SRX6957415	TFs and others	SMAD2	Kidney	HGrC1	580	0/361	2/312	-0.668469	0	0
SRX6957436	TFs and others	SMAD2	Kidney	HGrC1	913	0/361	2/312	-0.668469	0	0
SRX701974	TFs and others	FOXA1	Pluripotent stem cell	hESC HUES64	634	0/361	2/312	-0.668469	0	0
SRX702049	TFs and others	OTX2	Pluripotent stem cell	hESC derived mesendodermal cells	628	0/361	2/312	-0.668469	0	0
SRX7262405	TFs and others	FOXA1	Others	Bladder cancer	1510	0/361	2/312	-0.668469	0	0
SRX7277186	TFs and others	LMNA	Unclassified	Unclassified	1517	0/361	2/312	-0.668469	0	0
SRX7366775	TFs and others	KDM5C	Breast	MCF-7	317	0/361	2/312	-0.668469	0	0
SRX7677737	TFs and others	NCBP1	Digestive tract	DLD-1	587	0/361	2/312	-0.668469	0	0
SRX7695536	TFs and others	TEAD4	Neural	Y79	687	0/361	2/312	-0.668469	0	0
SRX7972452	TFs and others	MKL1	Epidermis	MKL-1	773	0/361	2/312	-0.668469	0	0
SRX8023122	TFs and others	TP53	Breast	MCF 10A	986	0/361	2/312	-0.668469	0	0
SRX8171698	TFs and others	JARID2	Pluripotent stem cell	ES cells	829	0/361	2/312	-0.668469	0	0
SRX831880	TFs and others	STAT5B	Blood	CD8+ T cells	295	0/361	2/312	-0.668469	0	0
SRX8391107	TFs and others	FOSL1	Others	Head and neck squamous cell carcinoma 	316	0/361	2/312	-0.668469	0	0
SRX8616353	TFs and others	KSHV LANA	Blood	BCBL1	174	0/361	2/312	-0.668469	0	0
SRX8616804	TFs and others	JUN	Lung	A549	1483	0/361	2/312	-0.668469	0	0
SRX8616842	TFs and others	JUNB	Lung	A549	579	0/361	2/312	-0.668469	0	0
SRX8616847	TFs and others	JUNB	Lung	A549	679	0/361	2/312	-0.668469	0	0
SRX8616859	TFs and others	JUND	Lung	A549	1076	0/361	2/312	-0.668469	0	0
SRX8716242	TFs and others	AGO1	Breast	MCF-7	1070	0/361	2/312	-0.668469	0	0
SRX8850949	TFs and others	Epitope tags	Breast	MCF 10A	411	0/361	2/312	-0.668469	0	0
SRX8984317	TFs and others	STAG1	Bone	A-673	836	0/361	2/312	-0.668469	0	0
SRX9012289	TFs and others	GPS2	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	2022	0/361	2/312	-0.668469	0	0
SRX9071226	TFs and others	MED1	Blood	SEM	459	0/361	2/312	-0.668469	0	0
SRX9281795	TFs and others	SUZ12	Kidney	293	74	0/361	2/312	-0.668469	0	0
SRX9350922	TFs and others	BRD4	Digestive tract	COLO 320DM	1043	0/361	2/312	-0.668469	0	0
SRX9434359	TFs and others	RELA	Digestive tract	SW 480	573	0/361	2/312	-0.668469	0	0
SRX9628508	TFs and others	JUN	Gonad	BIN-67	578	0/361	2/312	-0.668469	0	0
SRX9725179	TFs and others	IRF8	Blood	MV-4-11	587	0/361	2/312	-0.668469	0	0
SRX9730732	TFs and others	CDK9	Blood	THP-1	540	0/361	2/312	-0.668469	0	0
SRX9857615	TFs and others	MYC	Kidney	G-401	1093	0/361	2/312	-0.668469	0	0
SRX9932066	TFs and others	HDAC6	Breast	MCF-7	549	0/361	2/312	-0.668469	0	0
SRX9932070	TFs and others	HDAC6	Breast	MCF-7	489	0/361	2/312	-0.668469	0	0
SRX9932074	TFs and others	HDAC6	Breast	MCF-7	371	0/361	2/312	-0.668469	0	0
SRX4342285	TFs and others	AHR	Blood	GM17212	3566	54/361	58/312	-0.668424	0	0.804661
SRX2796998	TFs and others	ERG	Prostate	VCaP	2880	36/361	22/312	-0.66729	0	1.41425
SRX2871338	TFs and others	ESR1	Breast	T-47D	7033	36/361	22/312	-0.66729	0	1.41425
SRX3285597	TFs and others	KDM5B	Breast	TAMR	2160	36/361	22/312	-0.66729	0	1.41425
SRX5203308	TFs and others	CTCF	Breast	MCF-7	11142	36/361	22/312	-0.66729	0	1.41425
SRX8406519	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	27615	34/361	39/312	-0.66713	0	0.753463
SRX199881	TFs and others	CTCF	Neural	BE(2)-C	37676	109/361	109/312	-0.666808	0	0.864266
SRX2585782	TFs and others	TP53	Breast	MDA-MB-231	31353	182/361	173/312	-0.66661	0	0.909228
SRX2281252	TFs and others	KMT2A	Blood	SEM	7460	182/361	142/312	-0.66495	0	1.10772
SRX7677738	TFs and others	NCBP1	Digestive tract	DLD-1	7621	182/361	142/312	-0.66495	0	1.10772
SRX3230382	TFs and others	FOXA2	Liver	Hep G2	43365	163/361	156/312	-0.66488	0	0.903047
SRX11399802	TFs and others	HDAC2	Lung	NCI-H1963	1768	16/361	8/312	-0.664808	0	1.72853
SRX3205373	TFs and others	SOX2	Others	Head and neck squamous cell carcinoma 	2897	16/361	8/312	-0.664808	0	1.72853
SRX392780	TFs and others	REST	Blood	GM12878	3221	16/361	8/312	-0.664808	0	1.72853
SRX4171357	TFs and others	TRIM28	Pluripotent stem cell	hESC H1	21100	16/361	8/312	-0.664808	0	1.72853
SRX4404416	TFs and others	MYCN	Prostate	22Rv1	919	16/361	8/312	-0.664808	0	1.72853
SRX4802363	TFs and others	EPAS1	Liver	Hep G2	1285	16/361	8/312	-0.664808	0	1.72853
SRX5157149	TFs and others	CEBPA	Blood	THP-1	5768	16/361	8/312	-0.664808	0	1.72853
SRX813773	TFs and others	RELA	Adipocyte	SGBS	5572	16/361	8/312	-0.664808	0	1.72853
SRX5705802	TFs and others	ETS1	Pluripotent stem cell	hESC derived cardiac cells	6388	126/361	94/312	-0.664661	0	1.15848
SRX4708039	TFs and others	AGO2	Liver	Hep G2	14857	199/361	157/312	-0.664504	0	1.09547
SRX5527607	TFs and others	EP300	Cardiovascular	HAEC	15525	199/361	157/312	-0.664504	0	1.09547
SRX7890967	TFs and others	SMC1A	Neural	hTERT RPE-1	26519	86/361	88/312	-0.664293	0	0.844624
SRX4708046	TFs and others	XRCC5	Liver	Hep G2	20017	191/361	150/312	-0.663477	0	1.1005
SRX5299873	TFs and others	CTCF	Blood	Erythroid Cells	44157	170/361	162/312	-0.663477	0	0.906946
SRX8536092	TFs and others	JUND	Blood	CD34+	4808	55/361	59/312	-0.662998	0	0.805672
SRX3584201	TFs and others	CEBPB	Gonad	Epididymis	33742	125/361	94/312	-0.66288	0	1.14929
SRX3931032	TFs and others	FOXA1	Breast	MCF-7	21846	44/361	49/312	-0.661707	0	0.776076
