SRX424010	TFs and others	KDM4C	Digestive tract	KYSE-150	10469	226/421	405/538	-11.4842	-7.35499	0.713105
SRX1514291	TFs and others	RUNX1	Blood	Kasumi-1	12498	165/421	266/538	-2.7723	-1.43011	0.792688
SRX1161206	TFs and others	FOXA1	Breast	T-47D	15327	34/421	79/538	-2.77164	-1.43011	0.549986
SRX471876	TFs and others	ERG	Prostate	VCaP	6897	73/421	139/538	-2.76981	-1.43011	0.671132
SRX3595373	TFs and others	Epitope tags	Pluripotent stem cell	hESC H9	24757	147/421	137/538	-2.76974	-1.43011	1.37119
SRX129084	TFs and others	MAX	Blood	P493-6	20600	274/421	401/538	-2.76974	-1.43011	0.873185
SRX6102129	TFs and others	SUPT5H	Uterus	HeLa	12023	232/421	351/538	-2.76467	-1.42575	0.844658
SRX8299810	TFs and others	MYC	Bone	U2OS	14949	250/421	372/538	-2.7597	-1.42148	0.85881
SRX4931240	TFs and others	KMT2A	Kidney	293	3085	68/421	132/538	-2.75772	-1.42032	0.658317
SRX7902939	TFs and others	BRD4	Breast	SUM 159PT	12817	202/421	313/538	-2.757	-1.42032	0.824721
SRX689472	TFs and others	BCOR	Blood	OCI-LY1	16155	197/421	307/538	-2.75492	-1.42032	0.820027
SRX8570841	TFs and others	HAP1	Blood	KBM-7	30100	248/421	370/538	-2.75483	-1.42032	0.856545
SRX8673361	TFs and others	RUNX1T1	Blood	Kasumi-1	10726	142/421	235/538	-2.75386	-1.42032	0.772184
SRX4931233	TFs and others	KMT2A	Kidney	293	2274	49/421	103/538	-2.75382	-1.42032	0.607938
SRX150510	TFs and others	MXI1	Blood	GM12878	11444	176/421	280/538	-2.75316	-1.42032	0.803258
SRX8673359	TFs and others	EGR1	Blood	Kasumi-1	13168	198/421	308/538	-2.75295	-1.42032	0.821513
SRX6913099	TFs and others	BRD4	Blood	CD4+ T cells	11082	179/421	284/538	-2.75185	-1.41991	0.805443
SRX2140207	TFs and others	HDAC1	Blood	MM.1S	17278	189/421	297/538	-2.75089	-1.41964	0.813215
SRX371437	TFs and others	ESR1	Others	Tumour tissues	23509	191/421	299/538	-2.74639	-1.41621	0.816324
SRX2731518	TFs and others	NCAPH2	Kidney	293	9884	228/421	346/538	-2.74608	-1.41621	0.842091
SRX2166888	TFs and others	BRD4	Neural	Retina	7623	145/421	239/538	-2.74175	-1.41257	0.775301
SRX5574462	TFs and others	SPI1	Blood	CTV-1	33498	116/421	200/538	-2.73825	-1.41001	0.741188
SRX5089441	TFs and others	SMARCB1	Breast	MCF-7	4183	12/421	2/538	-2.73781	-1.41001	7.66746
SRX3230377	TFs and others	ARID5B	Liver	Hep G2	54036	306/421	437/538	-2.73677	-1.40965	0.894829
SRX027401	TFs and others	E2F4	Adipocyte	Adipocytes	1534	26/421	65/538	-2.73491	-1.40848	0.511164
SRX1477662	TFs and others	Epitope tags	Lung	MRC-5	3106	54/421	110/538	-2.73184	-1.40609	0.627338
SRX3091908	TFs and others	ZFX	Prostate	C4-2	5029	82/421	152/538	-2.72826	-1.40371	0.689399
SRX10382426	TFs and others	TET1	Pluripotent stem cell	hESC H1	20673	341/421	475/538	-2.7281	-1.40371	0.917405
SRX5574450	TFs and others	SPI1	Blood	CTV-1	87238	223/421	339/538	-2.7203	-1.3966	0.840631
SRX1165097	TFs and others	CREB1	Liver	Hep G2	21871	288/421	417/538	-2.71583	-1.3928	0.882585
SRX2194269	TFs and others	BRD4	Breast	SUM 159PT	25582	242/421	362/538	-2.7112	-1.38885	0.854293
SRX764809	TFs and others	FOXA2	Pluripotent stem cell	hESC derived mesendodermal cells	10506	39/421	87/538	-2.70619	-1.38452	0.572856
SRX10657966	TFs and others	Epitope tags	Blood	NALM-6	20345	255/421	378/538	-2.70387	-1.3835	0.862082
SRX5770333	TFs and others	Epitope tags	Digestive tract	HCT 116	10537	217/421	332/538	-2.70382	-1.3835	0.83526
SRX5089407	TFs and others	SMARCA4	Breast	MCF-7	2336	14/421	3/538	-2.7023	-1.38333	5.96358
SRX5718144	TFs and others	TEAD4	Kidney	293	1392	14/421	3/538	-2.7023	-1.38333	5.96358
SRX1212233	TFs and others	CREB1	Prostate	LNCAP	6425	135/421	225/538	-2.69672	-1.37842	0.766746
SRX190220	TFs and others	ELF1	Breast	MCF-7	14630	214/421	328/538	-2.69424	-1.37661	0.833758
SRX6957463	TFs and others	FOXL2	Kidney	HGrC1	13965	47/421	99/538	-2.69183	-1.37534	0.606684
SRX317606	TFs and others	EZH2	Pluripotent stem cell	iPS cells	1292	21/421	8/538	-2.69163	-1.37534	3.35451
SRX11399797	TFs and others	HDAC1	Lung	NCI-H1963	6864	159/421	257/538	-2.69075	-1.37512	0.790613
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	354/421	488/538	-2.68901	-1.37405	0.927008
SRX6957477	TFs and others	FOXL2	Gonad	KGN	32253	78/421	146/538	-2.68636	-1.37207	0.682719
SRX190307	TFs and others	SRF	Digestive tract	HCT 116	19688	213/421	326/538	-2.68475	-1.37112	0.834953
SRX265230	TFs and others	ERG	Blood	ME-1	26409	316/421	448/538	-2.68089	-1.36792	0.901383
SRX150626	TFs and others	CCNT2	Blood	K-562	11614	165/421	265/538	-2.67813	-1.36638	0.79568
SRX5089414	TFs and others	SMARCA4	Breast	MCF-7	3609	15/421	4/538	-2.67697	-1.36638	4.79216
SRX5089427	TFs and others	SMARCB1	Breast	MCF-7	4038	15/421	4/538	-2.67697	-1.36638	4.79216
SRX2194274	TFs and others	BRD4	Breast	SUM 159PT	25559	207/421	319/538	-2.6767	-1.36638	0.829239
SRX6860627	TFs and others	FOXA1	Breast	T-47D	22293	52/421	107/538	-2.67118	-1.36152	0.62104
SRX9550931	TFs and others	FOXA1	Prostate	Prostate cancer	38852	67/421	129/538	-2.66585	-1.35712	0.663721
SRX9975616	TFs and others	SMC1A	Bone	A-673	50079	315/421	447/538	-2.66547	-1.35712	0.90054
SRX100539	TFs and others	ELF1	Blood	K-562	23131	274/421	400/538	-2.66137	-1.35368	0.875368
SRX190227	TFs and others	PML	Blood	GM12878	14508	198/421	307/538	-2.6585	-1.35146	0.824189
SRX5323896	TFs and others	STAT3	Breast	T-47D	25635	192/421	300/538	-2.65736	-1.35098	0.817862
SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	365/421	499/538	-2.65671	-1.35098	0.934744
SRX054572	TFs and others	Epitope tags	Breast	MCF-7	6574	114/421	196/538	-2.65552	-1.35044	0.743274
SRX1968078	TFs and others	BCL11B	Blood	Thymus	2420	37/421	83/538	-2.65417	-1.35019	0.569671
SRX265225	TFs and others	TCF12	Blood	ME-1	11836	195/421	303/538	-2.65364	-1.35019	0.822417
SRX10881824	TFs and others	SS18L1	Kidney	G-401	23219	333/421	466/538	-2.65332	-1.35019	0.913184
SRX116437	TFs and others	PHF8	Blood	K-562	21221	307/421	438/538	-2.64605	-1.34357	0.895704
SRX103000	TFs and others	MYC	Breast	MCF-7	27749	283/421	410/538	-2.6451	-1.34326	0.882069
SRX4518423	TFs and others	BRD4	Prostate	LNCAP	1982	12/421	39/538	-2.64387	-1.34268	0.393203
SRX1892837	TFs and others	ELF1	Digestive tract	COLO 320	6787	147/421	241/538	-2.64242	-1.34252	0.779472
SRX2982414	TFs and others	FOXA1	Uterus	Ishikawa	25173	88/421	160/538	-2.64242	-1.34252	0.70285
SRX1758496	TFs and others	NELFE	Breast	MCF-7	5559	116/421	199/538	-2.64151	-1.34225	0.744912
SRX1668619	TFs and others	FOXM1	Pluripotent stem cell	hESC VAL-3	644	3/421	20/538	-2.63867	-1.34005	0.191686
SRX4911601	TFs and others	FOXA2	Uterus	Endometrium	3896	58/421	116/538	-2.63706	-1.33908	0.638955
SRX6473436	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	14564	272/421	397/538	-2.63463	-1.33757	0.875545
SRX10722430	TFs and others	BCL11B	Blood	T-ALL	6793	106/421	185/538	-2.63427	-1.33757	0.732208
SRX9178813	TFs and others	HAP1	Blood	HAP1	6985	149/421	243/538	-2.63022	-1.33416	0.783574
SRX7135363	TFs and others	HDAC2	Blood	K-562	3766	38/421	84/538	-2.61631	-1.32089	0.578102
SRX10722989	TFs and others	GTF2F1	Bone	U2OS	5236	90/421	162/538	-2.61495	-1.32016	0.70995
SRX9779519	TFs and others	HDAC1	Lung	NCI-H1963	6872	157/421	254/538	-2.60674	-1.31259	0.789889
SRX5931550	TFs and others	GATA1	Blood	HUDEP-2	26572	158/421	255/538	-2.60306	-1.31068	0.791803
SRX265414	TFs and others	KDM5B	Breast	MCF-7	27782	288/421	416/538	-2.60293	-1.31068	0.884707
SRX5527615	TFs and others	EP300	Cardiovascular	HUVEC	27870	288/421	416/538	-2.60293	-1.31068	0.884707
SRX4708072	TFs and others	HNRNPLL	Blood	K-562	8618	159/421	256/538	-2.59834	-1.30672	0.793702
SRX398294	TFs and others	MED1	Blood	OCI-LY1	9708	137/421	227/538	-2.59573	-1.30481	0.771249
SRX392040	TFs and others	LMNB1	Lung	IMR-90	5815	55/421	111/538	-2.59517	-1.30481	0.633199
SRX6957460	TFs and others	FOXL2	Kidney	HGrC1	10493	32/421	74/538	-2.59154	-1.30181	0.55261
SRX334262	TFs and others	E2F1	Unclassified	Unclassified	3368	71/421	134/538	-2.59017	-1.30107	0.677101
SRX5186323	TFs and others	SMAD2	Blood	Hematopoietic Stem Cells	36814	254/421	375/538	-2.58541	-1.29694	0.865571
SRX2529781	TFs and others	Epitope tags	Blood	RAJI	13697	209/421	320/538	-2.5823	-1.29445	0.834635
SRX150383	TFs and others	TBP	Pluripotent stem cell	hESC H1	14211	236/421	353/538	-2.57535	-1.28875	0.854353
SRX7030930	TFs and others	NELFA	Breast	MCF-7	14210	236/421	353/538	-2.57535	-1.28875	0.854353
SRX186619	TFs and others	MXI1	Lung	IMR-90	11576	171/421	272/538	-2.57462	-1.28865	0.803392
SRX5574449	TFs and others	SPI1	Blood	CTV-1	94595	234/421	351/538	-2.57313	-1.28808	0.85194
SRX347421	TFs and others	STAT3	Blood	OCI-LY-10	4160	56/421	112/538	-2.57281	-1.28808	0.638955
SRX1033279	TFs and others	FOXA1	Prostate	LNCAP	38676	61/421	119/538	-2.56941	-1.28582	0.655063
SRX1787312	TFs and others	KDM2B	Blood	OCI-LY1	14641	202/421	311/538	-2.56931	-1.28582	0.830025
SRX4377531	TFs and others	BRD2	Breast	MDA-MB-231	9503	182/421	286/538	-2.56327	-1.2814	0.813215
SRX4931232	TFs and others	KMT2A	Kidney	293	1241	24/421	61/538	-2.56286	-1.2814	0.502784
SRX1892836	TFs and others	ELF1	Digestive tract	SNU-1750	10095	180/421	283/538	-2.56258	-1.2814	0.812805
SRX5574500	TFs and others	SPI1	Blood	CTV-1	31205	144/421	236/538	-2.56186	-1.2814	0.779742
SRX149659	TFs and others	CDK8	Digestive tract	HCT 116	11224	195/421	302/538	-2.56122	-1.2814	0.82514
SRX527430	TFs and others	KDM1A	Prostate	PC-3	7080	127/421	213/538	-2.56057	-1.2814	0.761946
SRX317601	TFs and others	JARID2	Pluripotent stem cell	iPS cells	1270	18/421	6/538	-2.55948	-1.2814	3.83373
SRX5089408	TFs and others	SMARCA4	Breast	MCF-7	2633	18/421	6/538	-2.55948	-1.2814	3.83373
SRX2565136	TFs and others	E2F1	Prostate	LNCAP	4112	73/421	137/538	-2.55935	-1.2814	0.68093
SRX10657968	TFs and others	Epitope tags	Blood	NALM-6	20915	249/421	369/538	-2.55724	-1.2799	0.862329
SRX3241379	TFs and others	ARID1A	Gonad	RMG-I	14107	145/421	237/538	-2.55602	-1.27932	0.781844
SRX5286329	TFs and others	NANOG	Pluripotent stem cell	hESC WIBR2	24457	95/421	169/538	-2.55544	-1.27932	0.718352
SRX3584303	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	3235	1/421	14/538	-2.55005	-1.27455	0.0912793
SRX022573	TFs and others	ERG	Prostate	VCaP	10788	147/421	240/538	-2.54945	-1.27455	0.78272
SRX4727910	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	4808	97/421	171/538	-2.53184	-1.2577	0.724896
SRX1799591	TFs and others	TBX21	Blood	Th1 Cells	36145	272/421	396/538	-2.53071	-1.2577	0.877756
SRX2731517	TFs and others	NCAPH2	Kidney	293	10745	244/421	363/538	-2.52984	-1.2577	0.858981
SRX212651	TFs and others	STAT1	Blood	Monocytes-CD14+	21806	224/421	338/538	-2.52957	-1.2577	0.846899
SRX5089557	TFs and others	BRD4	Breast	MCF-7	15111	224/421	338/538	-2.52957	-1.2577	0.846899
SRX100575	TFs and others	SIN3A	Liver	Hep G2	12970	222/421	336/538	-2.52672	-1.25545	0.844333
SRX4385550	TFs and others	SUPT5H	Digestive tract	HCT 116	13715	321/421	452/538	-2.52222	-1.25155	0.907542
SRX9046311	TFs and others	ETS1	Blood	THP-1	4606	90/421	161/538	-2.51615	-1.24613	0.714359
SRX5503027	TFs and others	Epitope tags	Kidney	293	12908	242/421	360/538	-2.51521	-1.24613	0.859039
SRX094468	TFs and others	TCF7L2	Liver	Hep G2	1774	7/421	0/538	-2.515	-1.24613	inf
SRX8673360	TFs and others	EGR1	Blood	Kasumi-1	1572	10/421	35/538	-2.51321	-1.24494	0.365117
SRX4572976	TFs and others	HLF	Liver	Hep G2	32251	109/421	188/538	-2.51011	-1.24244	0.740916
SRX3857006	TFs and others	CDKN1B	Breast	MDA-MB-231	12902	216/421	328/538	-2.50663	-1.23955	0.84155
SRX9730733	TFs and others	CDK9	Blood	THP-1	9811	161/421	258/538	-2.50337	-1.23728	0.797455
SRX367644	TFs and others	KLF5	Digestive tract	KATO III	10358	137/421	226/538	-2.50316	-1.23728	0.774662
SRX5289960	TFs and others	NR3C1	Lung	BEAS-2B	25106	269/421	392/538	-2.50092	-1.23563	0.876933
SRX9673825	TFs and others	BCOR	Kidney	293	833	16/421	5/538	-2.49515	-1.23105	4.08931
SRX5877913	TFs and others	Epitope tags	Bone	U2OS	76907	376/421	509/538	-2.49515	-1.23105	0.943996
SRX218419	TFs and others	KLF1	Blood	Erythroid Cells	54700	326/421	457/538	-2.49004	-1.22653	0.911594
SRX573028	TFs and others	AFF4	Uterus	HeLa	4520	65/421	124/538	-2.48782	-1.2249	0.669872
SRX5212357	TFs and others	SMARCA4	Others	Mel270	26998	69/421	53/538	-2.48404	-1.22207	1.66369
SRX1823810	TFs and others	CEBPB	Bone	Osteoblasts	10128	18/421	50/538	-2.48372	-1.22207	0.460048
SRX1091542	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	14614	205/421	314/538	-2.48317	-1.22207	0.834304
SRX306512	TFs and others	FOXA1	Prostate	DU 145	25766	42/421	89/538	-2.48263	-1.22207	0.603059
SRX3856993	TFs and others	JUN	Breast	MDA-MB-231	33713	337/421	469/538	-2.48133	-1.22135	0.918242
SRX3229161	TFs and others	ESR1	Breast	Breast cancer	28396	201/421	309/538	-2.47798	-1.21859	0.831262
SRX190178	TFs and others	PML	Blood	K-562	12938	142/421	232/538	-2.4772	-1.21857	0.782169
SRX5574498	TFs and others	SPI1	Blood	CTV-1	13604	78/421	143/538	-2.47679	-1.21857	0.697042
SRX1224601	TFs and others	BRD4	Breast	MCF 10A	2460	35/421	78/538	-2.47564	-1.21801	0.573421
SRX9178855	TFs and others	HAP1	Blood	HAP1	6448	126/421	211/538	-2.47431	-1.21726	0.763112
SRX1012602	TFs and others	ESR1	Breast	T-47D	4919	6/421	26/538	-2.47344	-1.21697	0.294902
SRX10045365	TFs and others	BAP1	Blood	THP-1	9177	175/421	275/538	-2.47107	-1.21518	0.813215
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	184/421	287/538	-2.46891	-1.2136	0.819287
SRX219373	TFs and others	CTCF	Blood	MM.1S	39746	296/421	423/538	-2.46735	-1.21263	0.894235
SRX5323890	TFs and others	STAT3	Breast	T-47D	26345	193/421	298/538	-2.46413	-1.21056	0.82764
SRX725578	TFs and others	MYB	Blood	Jurkat	24839	193/421	298/538	-2.46413	-1.21056	0.82764
SRX6913076	TFs and others	BRD3	Blood	K-562	5282	87/421	156/538	-2.4551	-1.20279	0.71268
SRX7677730	TFs and others	SUPT5H	Digestive tract	DLD-1	4399	87/421	156/538	-2.4551	-1.20279	0.71268
SRX1161202	TFs and others	FOXA1	Breast	T-47D	18148	43/421	91/538	-2.45463	-1.20279	0.603847
SRX9419924	TFs and others	BRD4	Breast	SK-BR-3	23621	227/421	341/538	-2.44845	-1.1977	0.850691
SRX1424881	TFs and others	KMT2A	Blood	SEM	5529	105/421	181/538	-2.44838	-1.1977	0.741329
SRX2375362	TFs and others	CDK9	Blood	MV-4-11	19266	226/421	340/538	-2.44618	-1.19607	0.849434
SRX188854	TFs and others	Epitope tags	Uterus	HeLa	1454	11/421	2/538	-2.44399	-1.19445	7.0285
SRX9029208	TFs and others	SPI1	Blood	Neutrophils	36069	150/421	242/538	-2.44241	-1.19366	0.792093
SRX8257415	TFs and others	DDX21	Epidermis	A-375	8629	86/421	71/538	-2.44205	-1.19366	1.54789
SRX317593	TFs and others	JARID2	Pluripotent stem cell	iPS cells	622	13/421	3/538	-2.43597	-1.1894	5.53761
SRX5089423	TFs and others	SMARCA4	Breast	MCF-7	2925	13/421	3/538	-2.43597	-1.1894	5.53761
SRX5089433	TFs and others	SMARCB1	Breast	MCF-7	4215	13/421	3/538	-2.43597	-1.1894	5.53761
SRX265432	TFs and others	KDM5B	Breast	HCC2157	31381	223/421	336/538	-2.43517	-1.1894	0.848137
SRX5503032	TFs and others	Epitope tags	Kidney	293	15237	260/421	381/538	-2.43495	-1.1894	0.872064
SRX702117	TFs and others	SRF	Pluripotent stem cell	hESC derived mesendodermal cells	1689	28/421	14/538	-2.43152	-1.18691	2.55582
SRX666557	TFs and others	ARNT	Breast	T-47D	40225	329/421	460/538	-2.43132	-1.18691	0.913983
SRX3640570	TFs and others	INTS3	Uterus	HeLa	2783	40/421	86/538	-2.42777	-1.18392	0.594377
SRX244180	TFs and others	CDK9	Blood	MM.1S	14372	242/421	359/538	-2.4197	-1.17642	0.861432
SRX1027438	TFs and others	CEBPB	Others	Mesenchymal stem cells	36667	82/421	148/538	-2.4181	-1.17538	0.708031
SRX4046314	TFs and others	CXXC1	Blood	Lymphoblastoid cell line	3382	58/421	113/538	-2.41676	-1.17517	0.655918
SRX6957481	TFs and others	FOXL2	Gonad	KGN	25937	58/421	113/538	-2.41676	-1.17517	0.655918
SRX8299811	TFs and others	MYC	Bone	U2OS	15496	258/421	378/538	-2.41576	-1.17473	0.872224
SRX5668140	TFs and others	KMT2A	Blood	OCI-AML3	1952	30/421	69/538	-2.4122	-1.17174	0.555613
SRX185913	TFs and others	FOXM1	Breast	MDA-MB-231	972	4/421	21/538	-2.40988	-1.16997	0.243411
SRX359884	TFs and others	E2F3	Digestive tract	LoVo	8440	161/421	256/538	-2.40781	-1.16847	0.803685
SRX2982415	TFs and others	FOXA1	Uterus	Ishikawa	16493	70/421	131/538	-2.40316	-1.16437	0.682853
SRX5307507	TFs and others	MAX	Blood	P493-6	8622	166/421	263/538	-2.40112	-1.16289	0.806589
SRX2017928	TFs and others	FOXA1	Prostate	LNCAP	84424	139/421	227/538	-2.40029	-1.16262	0.782509
SRX1427029	TFs and others	TET2	Kidney	293	4724	54/421	107/538	-2.39724	-1.16013	0.644926
SRX317574	TFs and others	JARID2	Pluripotent stem cell	iPS cells	8392	107/421	95/538	-2.39492	-1.15836	1.43933
SRX1287850	TFs and others	CDK8	Blood	MOLM-14	18830	205/421	313/538	-2.39224	-1.15624	0.83697
SRX5089420	TFs and others	SMARCA4	Breast	MCF-7	5069	19/421	7/538	-2.38897	-1.15352	3.46861
SRX6913083	TFs and others	BRD4	Blood	K-562	16748	201/421	308/538	-2.38721	-1.15287	0.833961
SRX3091917	TFs and others	ZFX	Kidney	293	8024	174/421	273/538	-2.38665	-1.15287	0.814492
SRX7805361	TFs and others	ZFX	Kidney	293	8024	174/421	273/538	-2.38665	-1.15287	0.814492
SRX359897	TFs and others	IRF1	Digestive tract	LoVo	13592	235/421	350/538	-2.38595	-1.15272	0.858025
SRX8602200	TFs and others	IRF4	Blood	NCI-H929	7169	65/421	123/538	-2.3844	-1.15172	0.675318
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	354/421	486/538	-2.38345	-1.15132	0.930823
SRX190292	TFs and others	USF1	Digestive tract	HCT 116	16932	178/421	278/538	-2.38132	-1.14974	0.81823
SRX1134766	TFs and others	BRD4	Blood	MV-4-11	12642	192/421	296/538	-2.37798	-1.14806	0.828914
SRX5600898	TFs and others	OLIG2	Neural	Prefrontal Cortex	3765	78/421	142/538	-2.37782	-1.14806	0.70195
SRX8018228	TFs and others	CPSF3	Kidney	293	3897	60/421	116/538	-2.37753	-1.14806	0.660988
SRX734411	TFs and others	AR	Prostate	CWR22Pc	47825	305/421	433/538	-2.37745	-1.14806	0.900144
SRX9550900	TFs and others	FOXA1	Prostate	Prostate cancer	30148	55/421	108/538	-2.37303	-1.14419	0.650787
SRX5577134	TFs and others	Epitope tags	Prostate	LNCAP	53586	72/421	134/538	-2.36934	-1.14105	0.686638
SRX3285563	TFs and others	KDM5B	Breast	C49R	8705	148/421	239/538	-2.36413	-1.13638	0.791342
SRX186714	TFs and others	EZH2	Cardiovascular	HUVEC	4811	47/421	32/538	-2.36334	-1.13614	1.87693
SRX3636887	TFs and others	ZHX2	Kidney	Renal cell carcinoma	26916	295/421	421/538	-2.35243	-1.12577	0.895447
SRX248763	TFs and others	Epitope tags	Uterus	HeLa	12834	67/421	126/538	-2.35159	-1.12547	0.679523
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	343/421	474/538	-2.34641	-1.1209	0.924732
SRX1134746	TFs and others	BRD4	Blood	MV-4-11	24365	225/421	337/538	-2.34593	-1.1209	0.853204
SRX9206199	TFs and others	GFP	Digestive tract	HCT 116	13651	261/421	381/538	-2.3421	-1.11761	0.875418
SRX5931543	TFs and others	GATA1	Blood	HUDEP-2	22789	107/421	183/538	-2.34019	-1.11678	0.747193
SRX6665794	TFs and others	Epitope tags	Kidney	HK-2	7391	107/421	183/538	-2.34019	-1.11678	0.747193
SRX8406519	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	27615	32/421	72/538	-2.33741	-1.11454	0.56796
SRX10881850	TFs and others	SS18	Kidney	G-401	14299	156/421	249/538	-2.33687	-1.11454	0.800618
SRX4911600	TFs and others	FOXA2	Uterus	Endometrium	5748	62/421	118/538	-2.33554	-1.11433	0.671444
SRX9071234	TFs and others	BRD4	Blood	SEM	5434	62/421	118/538	-2.33554	-1.11433	0.671444
SRX190263	TFs and others	MAX	Uterus	ECC-1	30528	331/421	461/538	-2.33505	-1.11433	0.917545
SRX359404	TFs and others	EP300	Kidney	293	3020	57/421	111/538	-2.33223	-1.11204	0.656224
SRX4708118	TFs and others	YY1	Liver	Hep G2	12461	244/421	360/538	-2.33043	-1.11078	0.866139
SRX9178809	TFs and others	HAP1	Blood	HAP1	7923	159/421	253/538	-2.32905	-1.10993	0.803113
SRX7540325	TFs and others	BRD4	Breast	MCF-7	13302	218/421	328/538	-2.32496	-1.10638	0.849342
SRX190308	TFs and others	CEBPB	Digestive tract	HCT 116	22380	162/421	257/538	-2.32179	-1.10379	0.805531
SRX5738756	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	27111	330/421	460/538	-2.32131	-1.10379	0.916761
SRX764810	TFs and others	FOXA2	Pluripotent stem cell	hESC derived mesendodermal cells	12207	63/421	120/538	-2.31965	-1.10267	0.670903
SRX8336464	TFs and others	GATA4	Pluripotent stem cell	hESC derived pancreatic cells	8154	12/421	37/538	-2.3173	-1.10089	0.414457
SRX209673	TFs and others	EP300	Neural	Fetal brain	4672	69/421	129/538	-2.31681	-1.10089	0.683533
SRX10313956	TFs and others	ZBTB7A	Blood	HUDEP-2	14385	257/421	376/538	-2.31594	-1.10055	0.873465
DRX059614	TFs and others	KMT2B	Blood	HB1119	3873	58/421	112/538	-2.31085	-1.0962	0.661775
SRX6102135	TFs and others	NELFE	Uterus	HeLa	13632	239/421	354/538	-2.31053	-1.0962	0.86277
SRX1799593	TFs and others	TBX21	Blood	Th1 Cells	36124	270/421	391/538	-2.30687	-1.09341	0.882444
SRX8873455	TFs and others	BANP	Digestive tract	HCT 116	6453	111/421	188/538	-2.30669	-1.09341	0.754511
SRX5824574	TFs and others	BRD2	Breast	SUM 149PT	9435	170/421	267/538	-2.30551	-1.09276	0.81365
SRX5359053	TFs and others	RORC	Breast	HCC70	14305	105/421	94/538	-2.30103	-1.0888	1.42745
SRX5877914	TFs and others	Epitope tags	Bone	U2OS	91697	376/421	508/538	-2.2995	-1.0878	0.945854
SRX130609	TFs and others	BCOR	Blood	B cells	23940	279/421	402/538	-2.29109	-1.07991	0.886908
SRX212650	TFs and others	STAT1	Blood	Monocytes-CD14+	59790	328/421	458/538	-2.28977	-1.07912	0.915184
SRX3345951	TFs and others	CPSF3L	Blood	HL-60	6245	127/421	210/538	-2.28682	-1.07669	0.772831
SRX4472654	TFs and others	EP300	Blood	Kasumi-1	12179	85/421	151/538	-2.28488	-1.07528	0.719353
SRX150369	TFs and others	SIN3A	Pluripotent stem cell	hESC H1	16780	234/421	347/538	-2.28224	-1.07316	0.86176
SRX1287852	TFs and others	BRD4	Blood	MOLM-14	19222	232/421	345/538	-2.28094	-1.07238	0.859348
SRX265420	TFs and others	KDM5B	Breast	T-47D	55824	368/421	500/538	-2.27822	-1.07018	0.940542
SRX190272	TFs and others	SIN3A	Neural	SK-N-SH	9314	147/421	236/538	-2.27694	-1.06942	0.795986
SRX7398059	TFs and others	FOXA1	Prostate	LNCAP	36904	55/421	107/538	-2.2665	-1.0595	0.656869
SRX035160	TFs and others	BCL6	Blood	JURL-MK1	5384	87/421	154/538	-2.26258	-1.0561	0.721936
SRX190264	TFs and others	CREB1	Liver	Hep G2	26190	286/421	410/538	-2.25752	-1.05164	0.89142
SRX2194263	TFs and others	BRD4	Breast	SUM 159PT	31057	275/421	397/538	-2.25638	-1.05164	0.885202
SRX5075174	TFs and others	SMARCA4	Neural	Neural progenitor cells	34486	227/421	338/538	-2.25633	-1.05164	0.858241
SRX4931236	TFs and others	KMT2A	Kidney	293	2250	46/421	93/538	-2.25533	-1.05164	0.632084
SRX1280452	TFs and others	NRF1	Breast	HCC1955	11004	224/421	335/538	-2.25517	-1.05164	0.854483
SRX5661984	TFs and others	CREB1	Kidney	Kidney Cortex	31397	296/421	421/538	-2.25502	-1.05164	0.898483
SRX186618	TFs and others	MAZ	Lung	IMR-90	18778	263/421	382/538	-2.25402	-1.05158	0.879817
SRX1477661	TFs and others	Epitope tags	Lung	MRC-5	5921	106/421	180/538	-2.25393	-1.05158	0.752547
SRX9550898	TFs and others	FOXA1	Prostate	Prostate cancer	29683	42/421	87/538	-2.25136	-1.0501	0.616922
SRX4143076	TFs and others	AML1-ETO	Blood	Kasumi-1	37530	313/421	440/538	-2.25045	-1.0501	0.909059
SRX1690227	TFs and others	TWIST1	Neural	Neuroblastoma	4423	15/421	5/538	-2.25	-1.0501	3.83373
SRX5089418	TFs and others	SMARCA4	Breast	MCF-7	3423	15/421	5/538	-2.25	-1.0501	3.83373
SRX10382398	TFs and others	EZH2	Pluripotent stem cell	hESC H1	2387	27/421	14/538	-2.24989	-1.0501	2.46454
SRX2897209	TFs and others	ESR1	Breast	Breast cancer cells	5967	107/421	182/538	-2.24872	-1.04944	0.751299
SRX5391526	TFs and others	MYC	Blood	RAJI	7080	158/421	250/538	-2.24113	-1.04236	0.807639
